AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,virialRadius,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
RX_J0714.5+7408,UGC03730NED02,x,"('108.65083', '74.13639')","(108.58467, 73.47342)",3.8723720173164936e-33,53.234668567666894,458.0276724681738,x,2809.4,-155.4000000000001,39.56875494,x,17.1,10.9,50.2,5.0,6.6,6.6,UGC3730,.RING..,58.3,165.0,Ring,0.0091
RX_J0714.5+7408,UGC03705,x,"('108.65083', '74.13639')","(108.04654, 73.47061)",5.533745750637142e-67,37.839615757787435,466.9030974853012,x,2765.6,-111.59999999999991,38.95236547,x,13.4,13.1,11.5,75.0,88.9,88.9,UGC3705,.S?....,21.1,-99,S?,0.008956
RX_J0714.5+7408,UGC03730NED01,x,"('108.65083', '74.13639')","(108.58571, 73.48064)",3.022555933114909e-88,32.04540361599136,454.1660661849488,x,2816.4,-162.4000000000001,39.66729943,x,11.9,7.9,48.7,160.0,18.4,18.4,UGC3730,.RING..,58.3,165.0,S0 pec (Ring A),0.009123
