AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
3C273.0,UGC07642,x,"('187.27792', '2.05222')","(187.55731, 2.62471)",302.042968469,x,1929.1,344.9,27.17085655,x,7.9,6.3,36.9,x,76.0,76.0,UGC7642,.IBS9..,37.4,130.0,SdmIII-IV      HII,0.005451
3C273.0,2dFGRSN388Z025,x,"('187.27792', '2.05222')","(187.99558, 1.84364)",488.851986449,x,2662.3,-388.3,37.49764516,x,2.2,1.7,36.9,x,x,x,0,x,x,x,x,0.0079
3C273.0,IC3474,x,"('187.27792', '2.05222')","(188.15215, 2.66152)",346.977624493,x,2022.1,251.9,18.667,x,13.7,1.4,84.3,x,19.1,19.1,IC3474,.S..7./,82.8,36.0,Sd(f)          HII,0.005761
3C273.0,NGC4527,x,"('187.27792', '2.05222')","(188.53509, 2.65366)",362.947128205,x,2031.0,243.0,14.932,x,34.4,11.7,70.1,70.0,5.6,5.6,NGC4527,.SXS4..,70.2,67.0,SAB(s)bc;HII   LINER,0.005791
3C273.0,NGC4536,x,"('187.27792', '2.05222')","(188.61271, 2.18814)",358.527920645,x,2102.6,171.4,15.321,x,33.9,14.3,65.1,x,45.8,45.8,NGC4536,.SXT4..,64.7,130.0,SAB(rs)bc;HII  Sbrst,0.006031
3C273.0,SDSSJ122658.42+022923.3,x,"('187.27792', '2.05222')","(186.74342, 2.48981)",326.22204262,x,1922.0,352.0,27.07084759,x,1.7,1.6,16.3,148.0,18.7,18.7,NGC4420,.SBR4*.,61.4,8.0,x,0.005426
3C273.0,NGC4409,x,"('187.27792', '2.05222')","(186.74375, 2.49436)",223.184451571,x,1980.0,294.0,18.45,x,11.3,5.0,63.9,10.0,60.4,60.4,NGC4420,.SBR4*.,61.4,8.0,SB(r)bc:;HII   LINER,0.005621
3C273.0,2MASXJ12281585+0242025,x,"('187.27792', '2.05222')","(187.06619, 2.70083)",432.892415085,x,2581.2,-307.2,36.35528125,x,9.7,5.5,55.9,40.0,58.1,58.1,0,x,x,x,x,0.007626
3C273.0,SDSSJ122950.58+020153.7,x,"('187.27792', '2.05222')","(187.46075, 2.03158)",94.1783793965,x,2083.6,190.4,29.34599276,x,3.2,1.8,56.5,x,x,x,0,x,x,x,x,0.005966
