Name,Target,z,z_target,b,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,inc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
NGC2770,FBQSJ0908+3246,0.006494,0.25989,204.033,137.39045,33.12353,137.1616667,32.77222222,1947,2143,29.2,21.53,5.598,3.1,0.8,144.48,75,1,150,58.7,.SAS5*.,228.11,0.3,148,112343,1,21.9,SA(s)c:,0,TF,12.2,13.7,1.8,1.3,0.46,0.31
NGC2770,TON1009,0.006494,0.81028,267.115,137.39045,33.12353,137.2758333,32.60833333,1947,2143,29.2,21.53,5.598,3.1,0.8,144.48,75,1,150,40.6,.SAS5*.,228.11,0.3,148,112343,1,21.9,SA(s)c:,0,TF,12.2,13.7,1.8,1.3,0.46,0.31
NGC2770,TON1015,0.006494,0.354,217.945,137.39045,33.12353,137.6541667,33.49,1947,2143,29.2,21.53,5.598,3.1,0.8,144.48,75,1,150,61,.SAS5*.,228.11,0.3,148,112343,1,21.9,SA(s)c:,0,TF,12.2,13.7,1.8,1.3,0.46,0.31
NGC2770,SDSSJ091052.80+333008.0,0.006494,0.11631,238.639,137.39045,33.12353,137.72,33.50222222,1947,2143,29.2,21.53,5.598,3.1,0.8,144.48,75,1,150,66,.SAS5*.,228.11,0.3,148,112343,1,21.9,SA(s)c:,0,TF,12.2,13.7,1.8,1.3,0.46,0.31
NGC2770,SDSSJ091127.30+325337.0,0.006494,0.29038,233.769,137.39045,33.12353,137.86375,32.89361111,1947,2143,29.2,21.53,5.598,3.1,0.8,144.48,75,1,150,29.9,.SAS5*.,228.11,0.3,148,112343,1,21.9,SA(s)c:,0,TF,12.2,13.7,1.8,1.3,0.46,0.31
