AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
PG1216+069,1903,VCC0297,28,"('184.837083333', '6.64388888889')","(184.66095, 6.70838)",0.20416405110116317,0.00015238807701279996,90.32839292825197,35.98651136189781,105.27933795069544,x,2297.0,1999.0,96.0,32.35256296,x,10.9,3.5,71.3,160.0,49.8,0,x,x,x,Sc (on edge),Sc (on edge),0.006668
PG1216+069,1903,VCC0339,28,"('184.837083333', '6.64388888889')","(184.83614, 6.7051)",0.1564804238012236,4.2877467855402913e-07,51.2928054998064,10.516273104099188,37.397047530302125,x,2485.1,2187.0,284.0,35.00086805,x,4.8,4.2,30.7,79.0,79.9,0,x,x,x,x,x,0.007295
PG1216+069,1903,NGC4260,28,"('184.837083333', '6.64388888889')","(184.84267, 6.09868)",0.030796046250737483,0.04548685305705173,208.35405105618935,221.42243788740112,384.4538181044764,x,2255.7,1958.0,55.0,40.4,x,36.6,17.6,61.3,45.0,45.6,NGC4260,.SBS1..,59.9,58.0,SB(s)a;Sy      LINER,SB(s)a;Sy      LINER,0.006531
PG1216+069,1903,NGC4223,28,"('184.837083333', '6.64388888889')","(184.35755, 6.69007)",0.003505954753743902,0.00011000468168942981,141.54708741853955,95.54752220753817,240.95008182914992,x,2533.0,2235.0,332.0,28.85,x,20.9,8.6,65.6,x,32.5,NGC4223,.LAS+*.,58.3,128.0,SA(s)0+:;Sy    LINER,SA(s)0+:;Sy    LINER,0.007455
PG1216+069,1903,NGC4261,28,"('184.837083333', '6.64388888889')","(184.84675, 5.82522)",0.000686495351807769,0.0013143671900367362,211.4858940287818,228.721717377253,447.5456326423189,x,2535.5,2238.0,335.0,31.32,x,37.4,32.8,28.6,x,19.3,NGC4261,.E.2+..,27.0,160.0,E2-3;LINER     Sy3,E2-3;LINER     Sy3,0.007465
PG1216+069,1903,VCC0287,28,"('184.837083333', '6.64388888889')","(184.61884, 6.40576)",8.550976924913292e-05,2.625248252042801e-54,63.897713172478895,16.95570700383797,187.77509249583116,x,2371.8,2074.0,171.0,33.40630833,x,6.6,5.0,40.5,144.0,78.3,0,x,x,x,"dE4,N:","dE4,N:",0.006918
PG1216+069,1903,VCC0332,28,"('184.837083333', '6.64388888889')","(184.81387, 6.30712)",2.2803213621768742e-06,8.857212234549863e-53,68.50034731443957,19.723513885715192,212.90905426979336,x,2565.8,2268.0,365.0,36.13837149,x,7.3,3.4,62.6,15.0,11.1,0,x,x,x,S0_1_(6),S0_1_(6),0.007565
PG1216+069,1903,NGC4269,28,"('184.837083333', '6.64388888889')","(184.95496, 6.01497)",3.055463394964108e-07,9.91689043937163e-33,98.73268843385246,43.66490581691434,372.971004615646,x,2371.7,2074.0,171.0,33.40376932,x,12.4,11.1,25.8,135.0,34.5,NGC4269,.L..+..,47.5,137.0,S0+,S0+,0.006918
PG1216+069,1903,SDSSJ121928.51+061622.6,28,"('184.837083333', '6.64388888889')","(184.86879, 6.27294)",2.6747148700207157e-07,6.694031013188366e-135,49.05876764093103,9.545941546018392,166.81534116768867,x,1822.8,1525.0,-378.0,25.67342396,x,4.5,1.3,73.1,1.0,5.9,0,x,x,x,x,x,0.005087
PG1216+069,1903,VCC0346,28,"('184.837083333', '6.64388888889')","(184.84925, 6.23303)",2.346193598718329e-07,3.9853787398240166e-127,56.34433476966049,12.89864333951443,220.04664000865802,x,2177.8,1880.0,-23.0,30.67303452,x,5.5,3.7,47.9,41.0,42.7,0,x,x,x,"dE5,N","dE5,N",0.006271
PG1216+069,1903,IC3155,28,"('184.837083333', '6.64388888889')","(184.93881, 6.00575)",3.272939449147784e-09,1.3445661100208418e-33,103.62335094189459,48.50398952663585,411.30185287852777,x,2589.7,2292.0,389.0,36.47407287,x,13.3,8.2,51.7,35.0,44.0,IC3155,.L..../,62.1,-99,S0,S0,0.007645
PG1216+069,1903,VCC0315,28,"('184.837083333', '6.64388888889')","(184.75228, 6.09461)",1.0633221834389763e-09,8.075026498723977e-131,60.517027240206275,15.065888622978731,259.7784076228915,x,1901.7,1604.0,-299.0,26.78426695,x,6.1,3.6,54.5,75.0,66.3,0,x,x,x,SBa(s),SBa(s),0.005349
