AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,virialRadius,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
TON1009,SDSSJ090706.27+322219.6,x,"('137.27542', '32.60861')","(136.77613, 32.37211)",2427.5081978929693,47.54372818749395,230.0631415629058,x,1937.7,13.299999999999955,27.29101979,x,4.3,2.1,61.3,82.0,37.3,37.3,0,x,x,x,x,0.005814
TON1009,NGC2770,x,"('137.27542', '32.60861')","(137.39045, 33.12353)",13371.237729388155,204.4092282765912,274.0148385284817,x,2143.1,-192.0999999999999,29.967,x,35.6,7.3,78.1,x,21.3,21.3,NGC2770,.SAS5*.,72.4,148.0,SA(s)c:,0.006494
TON1009,KUG0906+333ANED02,x,"('137.27542', '32.60861')","(137.33293, 33.12131)",22208.589137050392,52.75811898352246,260.50918668277757,x,2057.9,-106.90000000000009,28.9843299,x,5.0,3.2,50.2,110.0,64.6,64.6,0,x,x,x,x,0.00621
TON1009,SDSSJ091001.72+325659.8,x,"('137.27542', '32.60861')","(137.50717, 32.94994)",36916.71519958011,41.24838512685209,157.92574037204838,x,1634.6,316.4000000000001,23.0224679,x,3.5,2.4,47.2,126.0,24.2,24.2,0,x,x,x,x,0.004797
TON1009,[GSK2002]090643.2+332052,x,"('137.27542', '32.60861')","(137.4449, 33.144)",x,x,295.0011588674162,x,2166.2,-215.19999999999982,30.51030669,x,x,x,x,x,x,x,0,x,x,x,x,0.006571
