AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
SBS0957+599,3066,KUG0958+599,4,"('150.260833333', '59.7375')","(150.59592, 59.74294)",2.193734447091097e-06,3.514589815018599e-170,43.6566776107277,7.407563702054812,145.97467330853786,x,3514.9,3338.0,272.0,49.50571969,x,3.8,2.4,50.2,90.0,1.8,0,x,x,x,Spiral,Spiral,0.011136
SBS0957+599,3066,NGC3102,4,"('150.260833333', '59.7375')","(151.13235, 60.10796)",2.38838486215422e-08,1.1675537803234442e-31,108.938619092996,54.07593734740065,456.3740073480999,x,3241.6,3065.0,-1.0,45.65661678,x,14.3,12.3,30.7,110.0,60.1,NGC3102,.L..-*.,0.0,-99,S0-:,S0-:,0.010224
SBS0957+599,3066,UGC05408,4,"('150.260833333', '59.7375')","(150.96616, 59.43619)",1.2913039092058e-08,1.4382070991411536e-56,85.70018272660332,32.098302135782816,363.7647531084945,x,3167.4,2989.0,-77.0,44.6109644,x,10.1,8.9,28.4,35.0,84.7,UGC5408,.E?....,31.7,-99,E/S0           HII,E/S0           HII,0.009969
SBS0957+599,3066,CGCG289-027,4,"('150.260833333', '59.7375')","(150.50403, 59.25232)",1.2031969434810424e-08,1.6047969935118383e-46,90.32839292825197,35.98651136189781,366.3979904473031,x,2977.2,2799.0,-267.0,41.93258624,x,10.9,9.8,25.8,145.0,20.8,0,x,x,x,x,x,0.009337
