AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
TON1009,3792,KUG0906+333ANED01,2,"('137.275416667', '32.6086111111')","(137.33077, 33.12324)",2.8090370932228525e-11,1.1864761649993972e-51,100.91945094405413,45.7946721791957,495.4967172228863,x,3900.9,3705.0,-87.0,54.94195498,x,12.8,5.6,64.1,x,x,0,x,x,x,x,x,0.012359
TON1009,3792,KUG0906+331,2,"('137.275416667', '32.6086111111')","(137.48297, 32.9738)",4.493976375890708e-12,7.423963422385766e-100,78.53786744113215,26.55125232451381,401.0975732699692,x,4031.5,3835.0,43.0,56.78164689,x,8.9,3.9,63.9,168.0,37.6,0,x,x,x,Spiral,Spiral,0.012792
