AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
PG1302-102,1313,MCG-02-34-006,3,"('196.3875', '-10.55556')","(197.44792, -10.32)",4.08633218191e-05,1.40363486518e-11,132.056154042,82.1661061509,404.923779419,x,1480.7,167.7,21.700001,x,18.9,15.8,33.6,x,x,0,x,x,x,SAB(s)d:       Sy2,SAB(s)d:       Sy2,0.004037
PG1302-102,1313,NGC4920,3,"('196.3875', '-10.55556')","(195.51728, -11.37841)",2.6846793437e-153,0.0,25.0616554952,2.21652881777,468.297850795,x,1606.1,293.1,22.62073013,x,1.7,1.7,0.0,90.0,43.9,NGC4920,.IBS9..,49.8,-99,IB(s)m,IB(s)m,0.004456
PG1302-102,1313,6dFJ1310385-095554,3,"('196.3875', '-10.55556')","(197.661, -9.93156)",-99,-99,-99,-99,494.269070162,x,1436.3,123.3,20.22890577,x,x,x,x,x,x,0,x,x,x,x,x,0.003886
