AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,virialRadius,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
SDSSJ080838.80+051440.0,CGCG031-056,x,"('122.16167', '5.24444')","(122.06849, 5.21612)",0.01842912623900272,228.721717377253,223.21339559511608,x,9359.5,386.5,131.8235737,x,37.4,29.9,36.9,85.0,22.0,22.0,0,x,x,x,x,0.030786
SDSSJ080838.80+051440.0,2MASXJ08083956+0517256,x,"('122.16167', '5.24444')","(122.16482, 5.29055)",0.00039822224274565056,51.264724713978524,106.46382879095569,x,9371.0,375.0,131.9857487,x,13.8,12.4,25.8,75.0,78.9,78.9,0,x,x,x,x,0.03082
