AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
3C66A,5965,UGC01832,2,"('35.665', '43.03556')","(35.62966, 43.0653)",1.71736407999,1.70671781199,191.955039811,185.278506579,55.8838377611,x,5771.7,5913.0,-52.0,81.29213857,x,32.5,13.6,65.2,155.0,16.0,UGC1832,.S..1..,64.1,163.0,Sa,Sa,0.019724
3C66A,5965,CGCG538-050,2,"('35.665', '43.03556')","(35.57667, 42.80528)",0.000206980264835,2.40322279379e-05,168.472520444,139.517414684,365.234362976,x,6211.6,6354.0,389.0,87.48776622,x,26.9,14.0,58.7,155.0,40.7,0,x,x,x,E,E,0.021195
