AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
CSO395,966,UGC07207,9,"('182.81083', '36.96083')","(183.07817, 37.01481)",0.867330189608,0.040507647969,103.085127527,47.9579816089,83.4198656954,x,1324.4,1051.0,85.0,21.700001,x,13.2,6.5,60.7,x,x,0,x,x,x,IB(s)m V,IB(s)m V,0.003506
CSO395,966,UGC07125,9,"('182.81083', '36.96083')","(182.17638, 36.80275)",0.103775244824,0.0720442685126,184.139849674,169.270836236,259.754881963,x,1344.6,1071.0,105.0,28.0,x,30.6,4.9,80.8,85.0,12.3,UGC7125,.S..9..,80.9,85.0,Sdm,Sdm,0.003572
CSO395,966,UGC07257,9,"('182.81083', '36.96083')","(183.76233, 35.9585)",5.87693447356e-24,0.0,49.0587676409,9.54594154602,358.755490551,x,1217.8,942.0,-24.0,16.3,x,4.5,2.0,63.9,170.0,27.2,UGC7257,.S..8*.,47.5,160.0,Sdm:,Sdm:,0.003142
CSO395,966,SDSSJ121116.76+374917.1,9,"('182.81083', '36.96083')","(182.81983, 37.82142)",4.39901541725e-29,0.0,29.9413687376,3.26312733432,241.512334489,x,1141.6,870.0,-96.0,16.07869003,x,2.2,1.1,58.7,162.0,18.5,0,x,x,x,x,x,0.002901
CSO395,966,SDSSJ120809.74+372724.6,9,"('182.81083', '36.96083')","(182.0406, 37.45685)",6.67712426966e-32,0.0,30.8739507368,3.48812270426,261.049131824,x,1346.1,1074.0,108.0,18.95975375,x,2.3,1.9,35.9,119.0,9.9,0,x,x,x,x,x,0.003583
CSO395,966,MCG+06-27-038,9,"('182.81083', '36.96083')","(183.75746, 35.96494)",3.20088141883e-67,0.0,30.8739507368,3.48812270426,382.026530405,x,1239.8,964.0,-2.0,17.46136265,x,2.3,1.8,37.8,81.0,61.8,UGC7257,.S..8*.,47.5,160.0,x,x,0.003215
CSO395,966,SDSSJ120901.58+353540.8,9,"('182.81083', '36.96083')","(182.25658, 35.59467)",7.05468113424e-69,0.0,28.9955474843,3.0431891167,361.848377857,x,1024.1,748.0,-218.0,14.4239122,x,2.1,1.4,49.5,8.0,10.0,0,x,x,x,x,x,0.002494
CSO395,966,SDSSJ122143.14+375913.8,9,"('182.81083', '36.96083')","(185.4292, 37.98718)",2.18379748362e-120,0.0,28.9955474843,3.0431891167,477.810307083,x,838.7,567.0,-399.0,11.81279768,x,2.1,1.7,33.6,x,x,0,x,x,x,dwarf Irr,dwarf Irr,0.001892
CSO395,966,UMaDwarf,9,"('182.81083', '36.96083')","(158.72, 51.92)",-99,-99,-99,-99,39.8454930387,x,1313.0,1101.0,135.0,0.101,x,x,x,x,x,x,0,x,x,x,dSph,dSph,0.003673
