Time Zone: UT
Track limitation: between sunset and sunrise

Target,RA,Dec,Equinox
NGC4517,12:32:45.6,+00:06:54.1,2000.0

Beginning of Night,East Track Start (NGC4517),East Track End (NGC4517),East Track Length (NGC4517),West Track Start (NGC4517),West Track End (NGC4517),West Track Length (NGC4517),Moonrise,Moonset,Illuminated fraction of the Moon,Sunset,End of Evening Twilight,Beginning of Morning Twilight,Sunrise
2016-06-03,16:15:24,20:23:34,14890,n/a,n/a,0,04:25,14:33,2.0,15:38,17:05,04:04,05:31
2016-06-04,16:11:28,20:19:38,14890,n/a,n/a,0,05:31,15:25,0.2,15:38,17:05,04:04,05:32
2016-06-05,16:07:32,20:15:42,14890,n/a,n/a,0,06:33,16:20,1.3,15:38,17:05,04:05,05:32
2016-06-06,16:03:36,20:11:46,14890,n/a,n/a,0,07:30,17:19,5.0,15:38,17:05,04:05,05:33
2016-06-07,15:59:40,20:07:50,14890,n/a,n/a,0,08:21,18:19,11.0,15:38,17:05,04:06,05:33
2016-06-08,15:55:45,20:03:55,14890,n/a,n/a,0,09:05,19:19,18.7,15:38,17:05,04:06,05:33
2016-06-09,15:51:49,19:59:59,14890,n/a,n/a,0,09:46,20:18,27.5,15:38,17:05,04:06,05:34
2016-06-10,15:47:53,19:56:03,14890,n/a,n/a,0,10:22,21:16,37.0,15:38,17:05,04:07,05:34
2016-06-11,15:43:57,19:52:07,14890,n/a,n/a,0,10:56,22:11,46.8,15:38,17:05,04:07,05:35
2016-06-12,15:40:01,19:48:11,14890,n/a,n/a,0,11:29,23:05,56.5,15:38,17:05,04:07,05:35
2016-06-13,15:38:10,19:44:15,14764,n/a,n/a,0,n/a,23:58,65.8,15:38,17:05,04:08,05:35
2016-06-14,15:38:14,19:40:19,14524,n/a,n/a,0,12:01,00:50,74.4,15:38,17:05,04:08,05:36
2016-06-15,15:38:20,19:36:23,14283,n/a,n/a,0,12:34,01:43,82.1,15:38,17:06,04:08,05:36
2016-06-16,15:38:27,19:32:27,14040,n/a,n/a,0,13:09,02:36,88.8,15:38,17:06,04:09,05:36
2016-06-17,15:38:35,19:28:31,13796,n/a,n/a,0,13:46,03:29,94.0,15:38,17:06,04:09,05:37
2016-06-18,15:38:44,19:24:35,13551,n/a,n/a,0,14:27,04:22,97.7,15:38,17:06,04:09,05:37
2016-06-19,15:38:55,19:20:40,13304,n/a,n/a,0,15:11,05:15,99.6,15:38,17:06,04:09,05:37
2016-06-20,15:39:07,19:16:44,13056,n/a,n/a,0,15:59,06:06,99.5,15:39,17:06,04:10,05:37
2016-06-21,15:39:20,19:12:48,12807,n/a,n/a,0,16:52,06:54,97.4,15:39,17:07,04:10,05:38
2016-06-22,15:39:35,19:08:52,12556,n/a,n/a,0,17:48,07:40,93.2,15:39,17:07,04:10,05:38
2016-06-23,15:39:51,19:04:56,12305,n/a,n/a,0,18:46,08:23,87.0,15:39,17:07,04:10,05:38
2016-06-24,15:40:08,19:01:00,12052,n/a,n/a,0,19:46,09:04,79.0,15:40,17:07,04:10,05:38
2016-06-25,15:40:26,18:57:04,11798,n/a,n/a,0,20:47,09:44,69.4,15:40,17:08,04:10,05:38
2016-06-26,15:40:45,18:53:08,11543,n/a,n/a,0,21:49,10:22,58.7,15:40,17:08,04:11,05:38
2016-06-27,15:41:05,18:49:12,11287,n/a,n/a,0,22:52,11:02,47.4,15:41,17:08,04:11,05:38
2016-06-28,15:41:27,18:45:16,11029,n/a,n/a,0,23:57,11:43,36.1,15:41,17:09,04:11,05:38
2016-06-29,15:41:49,18:41:20,10771,n/a,n/a,0,01:02,n/a,25.4,15:41,17:09,04:11,05:38
2016-06-30,15:42:12,18:37:25,10512,n/a,n/a,0,02:08,12:26,15.9,15:42,17:09,04:11,05:38
2016-07-01,15:42:37,18:33:29,10252,n/a,n/a,0,03:13,13:14,8.3,15:42,17:10,04:11,05:38
2016-07-02,15:43:02,18:29:33,9990,n/a,n/a,0,04:16,14:06,3.1,15:43,17:10,04:11,05:38
2016-07-03,15:43:28,18:25:37,9728,n/a,n/a,0,05:15,15:02,0.5,15:43,17:10,04:11,05:38
2016-07-04,15:43:55,18:21:41,9465,n/a,n/a,0,06:09,16:02,0.5,15:43,17:11,04:11,05:38
2016-07-05,15:44:23,18:17:45,9201,n/a,n/a,0,06:57,17:02,3.1,15:44,17:11,04:11,05:38
2016-07-06,15:44:52,18:13:49,8937,n/a,n/a,0,07:40,18:03,7.8,15:44,17:12,04:11,05:38
2016-07-07,15:45:21,18:09:53,8671,n/a,n/a,0,08:19,19:02,14.4,15:45,17:12,04:11,05:38
2016-07-08,15:45:51,18:05:57,8405,n/a,n/a,0,08:55,19:59,22.2,15:45,17:12,04:10,05:37
2016-07-09,15:46:22,18:02:01,8138,n/a,n/a,0,09:29,20:55,31.0,15:46,17:13,04:10,05:37
2016-07-10,15:46:54,17:58:05,7871,n/a,n/a,0,10:01,21:49,40.3,15:46,17:13,04:10,05:37
2016-07-11,15:47:26,17:54:10,7603,n/a,n/a,0,10:34,22:42,49.8,15:47,17:14,04:10,05:37
2016-07-12,15:47:59,17:50:14,7334,n/a,n/a,0,11:08,23:34,59.2,15:47,17:14,04:10,05:36
2016-07-13,15:48:33,17:46:18,7065,n/a,n/a,0,11:44,00:27,68.3,15:48,17:15,04:09,05:36
2016-07-14,15:49:07,17:42:22,6795,n/a,n/a,0,n/a,01:20,76.8,15:49,17:15,04:09,05:36
2016-07-15,15:49:41,17:38:26,6524,n/a,n/a,0,12:23,02:13,84.4,15:49,17:16,04:09,05:35
2016-07-16,15:50:16,17:34:30,6253,n/a,n/a,0,13:05,03:06,90.8,15:50,17:16,04:09,05:35
2016-07-17,15:50:52,17:30:34,5982,n/a,n/a,0,13:52,03:58,95.7,15:50,17:17,04:08,05:34
2016-07-18,15:51:28,17:26:38,5710,n/a,n/a,0,14:43,04:48,98.8,15:51,17:17,04:08,05:34
2016-07-19,15:52:04,17:22:42,5438,n/a,n/a,0,15:39,05:36,99.9,15:52,17:18,04:07,05:33
2016-07-20,15:52:41,17:18:46,5165,n/a,n/a,0,16:37,06:22,98.7,15:52,17:18,04:07,05:33
2016-07-21,15:53:18,17:14:50,4892,n/a,n/a,0,17:38,07:04,95.1,15:53,17:19,04:07,05:32
2016-07-22,15:53:55,17:10:55,4619,n/a,n/a,0,18:40,07:45,89.3,15:53,17:19,04:06,05:32
2016-07-23,15:54:33,17:06:59,4345,n/a,n/a,0,19:43,08:24,81.4,15:54,17:20,04:06,05:31
2016-07-24,15:55:11,17:03:03,4072,n/a,n/a,0,20:46,09:03,71.8,15:55,17:20,04:05,05:31
2016-07-25,15:55:49,16:59:07,3798,n/a,n/a,0,21:50,09:43,61.1,15:55,17:21,04:05,05:30
2016-07-26,15:56:27,16:55:11,3523,n/a,n/a,0,22:54,10:25,49.6,15:56,17:21,04:04,05:29
2016-07-27,15:57:06,16:51:15,3249,n/a,n/a,0,23:58,11:11,38.2,15:57,17:22,04:04,05:29
2016-07-28,15:57:44,16:47:19,2974,n/a,n/a,0,01:02,11:59,27.4,15:57,17:22,04:03,05:28
2016-07-29,15:58:23,16:43:23,2700,n/a,n/a,0,02:05,n/a,17.9,15:58,17:23,04:02,05:27
2016-07-30,15:59:02,16:39:27,2425,n/a,n/a,0,03:04,12:52,10.0,15:59,17:23,04:02,05:26
2016-07-31,15:59:41,16:35:31,2150,n/a,n/a,0,03:59,13:49,4.3,15:59,17:24,04:01,05:26
2016-08-01,16:00:20,16:31:35,1875,n/a,n/a,0,04:49,14:48,1.0,16:00,17:24,04:01,05:25
2016-08-02,16:01:00,16:27:40,1600,n/a,n/a,0,05:34,15:48,0.1,16:01,17:25,04:00,05:24
2016-08-03,16:01:39,16:23:44,1324,n/a,n/a,0,06:15,16:48,1.5,16:01,17:25,03:59,05:23
2016-08-04,16:02:18,16:19:48,1049,n/a,n/a,0,06:52,17:46,5.0,16:02,17:26,03:58,05:22
2016-08-05,16:02:57,16:15:52,774,n/a,n/a,0,07:27,18:43,10.3,16:02,17:26,03:58,05:21
2016-08-06,16:03:37,16:11:56,499,n/a,n/a,0,08:01,19:38,17.1,16:03,17:27,03:57,05:21
2016-08-07,16:04:16,16:08:00,223,n/a,n/a,0,08:34,20:32,25.0,16:04,17:27,03:56,05:20
2016-12-16,03:20:50,03:24:50,240,n/a,n/a,0,20:00,06:58,87.8,17:40,19:21,01:43,03:24
2016-12-17,03:16:54,03:25:14,499,n/a,n/a,0,20:46,08:00,79.8,17:41,19:22,01:44,03:25
2016-12-18,03:12:58,03:25:39,761,n/a,n/a,0,21:27,09:00,70.6,17:41,19:22,01:44,03:25
2016-12-19,03:09:02,03:26:06,1023,n/a,n/a,0,22:05,09:57,60.8,17:42,19:23,01:45,03:26
2016-12-20,03:05:06,03:26:35,1288,n/a,n/a,0,22:39,10:52,50.9,17:42,19:24,01:45,03:26
2016-12-21,03:01:11,03:27:05,1554,n/a,n/a,0,23:12,11:46,41.2,17:43,19:24,01:45,03:27
2016-12-22,02:57:15,03:27:37,1822,n/a,n/a,0,23:45,n/a,32.1,17:43,19:25,01:46,03:27
2016-12-23,02:53:19,03:28:10,2091,n/a,n/a,0,00:18,12:38,23.6,17:44,19:25,01:47,03:28
2016-12-24,02:49:23,03:28:44,2361,n/a,n/a,0,00:52,13:31,16.2,17:44,19:25,01:47,03:28
2016-12-25,02:45:27,03:29:20,2633,n/a,n/a,0,01:30,14:24,9.9,17:45,19:26,01:48,03:29
2016-12-26,02:41:31,03:29:58,2906,n/a,n/a,0,02:10,15:16,5.0,17:45,19:26,01:49,03:29
2016-12-27,02:37:35,03:30:36,3181,n/a,n/a,0,02:54,16:08,1.7,17:45,19:26,01:49,03:30
2016-12-28,02:33:39,03:31:16,3457,n/a,n/a,0,03:41,16:59,0.2,17:46,19:26,01:50,03:31
2016-12-29,02:29:43,03:31:57,3734,n/a,n/a,0,04:32,17:49,0.6,17:46,19:27,01:51,03:31
2016-12-30,02:25:47,03:32:40,4012,n/a,n/a,0,05:27,18:35,2.9,17:46,19:27,01:52,03:32
