Time Zone: UT
Track limitation: between sunset and sunrise

Target,RA,Dec,Equinox
NGC5364,13:56:12.0,+05:00:52.1,2000.0

Beginning of Night,East Track Start (NGC5364),East Track End (NGC5364),East Track Length (NGC5364),West Track Start (NGC5364),West Track End (NGC5364),West Track Length (NGC5364),Moonrise,Moonset,Illuminated fraction of the Moon,Sunset,End of Evening Twilight,Beginning of Morning Twilight,Sunrise
2016-04-21,20:55:38,00:07:28,11509,n/a,n/a,0,15:58,05:02,99.9,16:08,17:30,03:40,05:03
2016-04-22,20:51:42,00:03:32,11509,n/a,n/a,0,16:32,05:54,99.3,16:06,17:29,03:41,05:03
2016-04-23,20:47:47,23:59:36,11509,n/a,n/a,0,17:09,06:47,97.0,16:05,17:28,03:41,05:04
2016-04-24,20:43:51,23:55:40,11509,n/a,n/a,0,17:48,07:40,93.0,16:04,17:27,03:42,05:05
2016-04-25,20:39:55,23:51:44,11509,n/a,n/a,0,18:31,08:31,87.3,16:03,17:26,03:43,05:05
2016-04-26,20:35:59,23:47:48,11509,n/a,n/a,0,19:17,09:22,80.1,16:02,17:25,03:43,05:06
2016-04-27,20:32:03,23:43:52,11509,n/a,n/a,0,20:08,10:10,71.6,16:01,17:24,03:44,05:07
2016-04-28,20:28:07,23:39:57,11509,n/a,n/a,0,21:02,10:57,62.1,16:00,17:23,03:44,05:07
2016-04-29,20:24:11,23:36:01,11509,n/a,n/a,0,21:59,11:41,51.7,15:59,17:22,03:45,05:08
2016-04-30,20:20:15,23:32:05,11509,n/a,n/a,0,22:59,n/a,40.9,15:58,17:21,03:46,05:09
2016-05-01,20:16:19,23:28:09,11509,n/a,n/a,0,00:02,12:23,30.2,15:57,17:21,03:46,05:10
2016-05-02,20:12:23,23:24:13,11509,n/a,n/a,0,01:06,13:04,20.2,15:56,17:20,03:47,05:10
2016-05-03,20:08:27,23:20:17,11509,n/a,n/a,0,02:13,13:45,11.6,15:56,17:19,03:47,05:11
2016-05-04,20:04:32,23:16:21,11509,n/a,n/a,0,03:21,14:27,5.0,15:55,17:18,03:48,05:12
2016-05-05,20:00:36,23:12:25,11509,n/a,n/a,0,04:30,15:11,1.1,15:54,17:18,03:49,05:12
2016-05-06,19:56:40,23:08:29,11509,n/a,n/a,0,05:40,15:57,0.2,15:53,17:17,03:49,05:13
2016-05-07,19:52:44,23:04:33,11509,n/a,n/a,0,06:47,16:47,2.3,15:52,17:16,03:50,05:14
2016-05-08,19:48:48,23:00:37,11509,n/a,n/a,0,07:51,17:41,7.2,15:51,17:15,03:50,05:15
2016-05-09,19:44:52,22:56:42,11509,n/a,n/a,0,08:49,18:38,14.3,15:51,17:15,03:51,05:15
2016-05-10,19:40:56,22:52:46,11509,n/a,n/a,0,09:42,19:36,23.1,15:50,17:14,03:51,05:16
2016-05-11,19:37:00,22:48:50,11509,n/a,n/a,0,10:28,20:35,32.8,15:49,17:14,03:52,05:17
2016-05-12,19:33:04,22:44:54,11509,n/a,n/a,0,11:10,21:34,42.9,15:48,17:13,03:53,05:17
2016-05-13,19:29:08,22:40:58,11509,n/a,n/a,0,11:47,22:30,53.0,15:48,17:12,03:53,05:18
2016-05-14,19:25:12,22:37:02,11509,n/a,n/a,0,n/a,23:25,62.8,15:47,17:12,03:54,05:19
2016-05-15,19:21:17,22:33:06,11509,n/a,n/a,0,12:22,00:19,71.8,15:46,17:11,03:54,05:19
2016-05-16,19:17:21,22:29:10,11509,n/a,n/a,0,12:55,01:12,79.9,15:46,17:11,03:55,05:20
2016-05-17,19:13:25,22:25:14,11509,n/a,n/a,0,13:27,02:04,86.9,15:45,17:10,03:55,05:21
2016-05-18,19:09:29,22:21:18,11509,n/a,n/a,0,14:00,02:57,92.5,15:44,17:10,03:56,05:21
2016-05-19,19:05:33,22:17:22,11509,n/a,n/a,0,14:33,03:49,96.7,15:44,17:09,03:56,05:22
2016-05-20,19:01:37,22:13:27,11509,n/a,n/a,0,15:09,04:42,99.1,15:43,17:09,03:57,05:23
2016-05-21,18:57:41,22:09:31,11509,n/a,n/a,0,15:47,05:35,99.8,15:43,17:09,03:58,05:23
2016-05-22,18:53:45,22:05:35,11509,n/a,n/a,0,16:29,06:28,98.6,15:42,17:08,03:58,05:24
2016-05-23,18:49:49,22:01:39,11509,n/a,n/a,0,17:15,07:19,95.6,15:42,17:08,03:59,05:25
2016-05-24,18:45:53,21:57:43,11509,n/a,n/a,0,18:04,08:09,90.7,15:41,17:07,03:59,05:25
2016-05-25,18:41:57,21:53:47,11509,n/a,n/a,0,18:57,08:56,84.0,15:41,17:07,04:00,05:26
2016-05-26,18:38:02,21:49:51,11509,n/a,n/a,0,19:53,09:40,75.8,15:41,17:07,04:00,05:27
2016-05-27,18:34:06,21:45:55,11509,n/a,n/a,0,20:52,10:22,66.3,15:40,17:07,04:01,05:27
2016-05-28,18:30:10,21:41:59,11509,n/a,n/a,0,21:52,11:03,55.7,15:40,17:06,04:01,05:28
2016-05-29,18:26:14,21:38:03,11509,n/a,n/a,0,22:54,11:42,44.6,15:40,17:06,04:02,05:28
2016-05-30,18:22:18,21:34:07,11509,n/a,n/a,0,23:57,n/a,33.6,15:39,17:06,04:02,05:29
2016-05-31,18:18:22,21:30:12,11509,n/a,n/a,0,01:02,12:22,23.1,15:39,17:06,04:03,05:29
2016-06-01,18:14:26,21:26:16,11509,n/a,n/a,0,02:09,13:03,13.9,15:39,17:06,04:03,05:30
2016-06-02,18:10:30,21:22:20,11509,n/a,n/a,0,03:17,13:46,6.7,15:38,17:06,04:03,05:31
2016-06-03,18:06:34,21:18:24,11509,n/a,n/a,0,04:25,14:33,2.0,15:38,17:05,04:04,05:31
2016-06-04,18:02:38,21:14:28,11509,n/a,n/a,0,05:31,15:25,0.2,15:38,17:05,04:04,05:32
2016-06-05,17:58:42,21:10:32,11509,n/a,n/a,0,06:33,16:20,1.3,15:38,17:05,04:05,05:32
2016-06-06,17:54:47,21:06:36,11509,n/a,n/a,0,07:30,17:19,5.0,15:38,17:05,04:05,05:33
2016-06-07,17:50:51,21:02:40,11509,n/a,n/a,0,08:21,18:19,11.0,15:38,17:05,04:06,05:33
2016-06-08,17:46:55,20:58:44,11509,n/a,n/a,0,09:05,19:19,18.7,15:38,17:05,04:06,05:33
2016-06-09,17:42:59,20:54:48,11509,n/a,n/a,0,09:46,20:18,27.5,15:38,17:05,04:06,05:34
2016-06-10,17:39:03,20:50:52,11509,n/a,n/a,0,10:22,21:16,37.0,15:38,17:05,04:07,05:34
2016-06-11,17:35:07,20:46:57,11509,n/a,n/a,0,10:56,22:11,46.8,15:38,17:05,04:07,05:35
2016-06-12,17:31:11,20:43:01,11509,n/a,n/a,0,11:29,23:05,56.5,15:38,17:05,04:07,05:35
2016-06-13,17:27:15,20:39:05,11509,n/a,n/a,0,n/a,23:58,65.8,15:38,17:05,04:08,05:35
2016-06-14,17:23:19,20:35:09,11509,n/a,n/a,0,12:01,00:50,74.4,15:38,17:05,04:08,05:36
2016-06-15,17:19:23,20:31:13,11509,n/a,n/a,0,12:34,01:43,82.1,15:38,17:06,04:08,05:36
2016-06-16,17:15:27,20:27:17,11509,n/a,n/a,0,13:09,02:36,88.8,15:38,17:06,04:09,05:36
2016-06-17,17:11:32,20:23:21,11509,n/a,n/a,0,13:46,03:29,94.0,15:38,17:06,04:09,05:37
2016-06-18,17:07:36,20:19:25,11509,n/a,n/a,0,14:27,04:22,97.7,15:38,17:06,04:09,05:37
2016-06-19,17:03:40,20:15:29,11509,n/a,n/a,0,15:11,05:15,99.6,15:38,17:06,04:09,05:37
2016-06-20,16:59:44,20:11:33,11509,n/a,n/a,0,15:59,06:06,99.5,15:39,17:06,04:10,05:37
2016-06-21,16:55:48,20:07:37,11509,n/a,n/a,0,16:52,06:54,97.4,15:39,17:07,04:10,05:38
2016-06-22,16:51:52,20:03:42,11509,n/a,n/a,0,17:48,07:40,93.2,15:39,17:07,04:10,05:38
2016-06-23,16:47:56,19:59:46,11509,n/a,n/a,0,18:46,08:23,87.0,15:39,17:07,04:10,05:38
2016-06-24,16:44:00,19:55:50,11509,n/a,n/a,0,19:46,09:04,79.0,15:40,17:07,04:10,05:38
2016-06-25,16:40:04,19:51:54,11509,n/a,n/a,0,20:47,09:44,69.4,15:40,17:08,04:10,05:38
2016-06-26,16:36:08,19:47:58,11509,n/a,n/a,0,21:49,10:22,58.7,15:40,17:08,04:11,05:38
2016-06-27,16:32:12,19:44:02,11509,n/a,n/a,0,22:52,11:02,47.4,15:41,17:08,04:11,05:38
2016-06-28,16:28:17,19:40:06,11509,n/a,n/a,0,23:57,11:43,36.1,15:41,17:09,04:11,05:38
2016-06-29,16:24:21,19:36:10,11509,n/a,n/a,0,01:02,n/a,25.4,15:41,17:09,04:11,05:38
2016-06-30,16:20:25,19:32:14,11509,n/a,n/a,0,02:08,12:26,15.9,15:42,17:09,04:11,05:38
2016-07-01,16:16:29,19:28:18,11509,n/a,n/a,0,03:13,13:14,8.3,15:42,17:10,04:11,05:38
2016-07-02,16:12:33,19:24:22,11509,n/a,n/a,0,04:16,14:06,3.1,15:43,17:10,04:11,05:38
2016-07-03,16:08:37,19:20:26,11509,n/a,n/a,0,05:15,15:02,0.5,15:43,17:10,04:11,05:38
2016-07-04,16:04:41,19:16:31,11509,n/a,n/a,0,06:09,16:02,0.5,15:43,17:11,04:11,05:38
2016-07-05,16:00:45,19:12:35,11509,n/a,n/a,0,06:57,17:02,3.1,15:44,17:11,04:11,05:38
2016-07-06,15:56:49,19:08:39,11509,n/a,n/a,0,07:40,18:03,7.8,15:44,17:12,04:11,05:38
2016-07-07,15:52:53,19:04:43,11509,n/a,n/a,0,08:19,19:02,14.4,15:45,17:12,04:11,05:38
2016-07-08,15:48:57,19:00:47,11509,n/a,n/a,0,08:55,19:59,22.2,15:45,17:12,04:10,05:37
2016-07-09,15:46:22,18:56:51,11428,n/a,n/a,0,09:29,20:55,31.0,15:46,17:13,04:10,05:37
2016-07-10,15:46:54,18:52:55,11161,n/a,n/a,0,10:01,21:49,40.3,15:46,17:13,04:10,05:37
2016-07-11,15:47:26,18:48:59,10892,n/a,n/a,0,10:34,22:42,49.8,15:47,17:14,04:10,05:37
2016-07-12,15:47:59,18:45:03,10624,n/a,n/a,0,11:08,23:34,59.2,15:47,17:14,04:10,05:36
2016-07-13,15:48:33,18:41:07,10354,n/a,n/a,0,11:44,00:27,68.3,15:48,17:15,04:09,05:36
2016-07-14,15:49:07,18:37:11,10084,n/a,n/a,0,n/a,01:20,76.8,15:49,17:15,04:09,05:36
2016-07-15,15:49:41,18:33:16,9814,n/a,n/a,0,12:23,02:13,84.4,15:49,17:16,04:09,05:35
2016-07-16,15:50:16,18:29:20,9543,n/a,n/a,0,13:05,03:06,90.8,15:50,17:16,04:09,05:35
2016-07-17,15:50:52,18:25:24,9271,n/a,n/a,0,13:52,03:58,95.7,15:50,17:17,04:08,05:34
2016-07-18,15:51:28,18:21:28,9000,n/a,n/a,0,14:43,04:48,98.8,15:51,17:17,04:08,05:34
2016-07-19,15:52:04,18:17:32,8727,n/a,n/a,0,15:39,05:36,99.9,15:52,17:18,04:07,05:33
2016-07-20,15:52:41,18:13:36,8455,n/a,n/a,0,16:37,06:22,98.7,15:52,17:18,04:07,05:33
2016-07-21,15:53:18,18:09:40,8182,n/a,n/a,0,17:38,07:04,95.1,15:53,17:19,04:07,05:32
2016-07-22,15:53:55,18:05:44,7909,n/a,n/a,0,18:40,07:45,89.3,15:53,17:19,04:06,05:32
2016-07-23,15:54:33,18:01:48,7635,n/a,n/a,0,19:43,08:24,81.4,15:54,17:20,04:06,05:31
2016-07-24,15:55:11,17:57:52,7361,n/a,n/a,0,20:46,09:03,71.8,15:55,17:20,04:05,05:31
2016-07-25,15:55:49,17:53:56,7087,n/a,n/a,0,21:50,09:43,61.1,15:55,17:21,04:05,05:30
2016-07-26,15:56:27,17:50:01,6813,n/a,n/a,0,22:54,10:25,49.6,15:56,17:21,04:04,05:29
2016-07-27,15:57:06,17:46:05,6539,n/a,n/a,0,23:58,11:11,38.2,15:57,17:22,04:04,05:29
2016-07-28,15:57:44,17:42:09,6264,n/a,n/a,0,01:02,11:59,27.4,15:57,17:22,04:03,05:28
2016-07-29,15:58:23,17:38:13,5989,n/a,n/a,0,02:05,n/a,17.9,15:58,17:23,04:02,05:27
2016-07-30,15:59:02,17:34:17,5714,n/a,n/a,0,03:04,12:52,10.0,15:59,17:23,04:02,05:26
2016-07-31,15:59:41,17:30:21,5439,n/a,n/a,0,03:59,13:49,4.3,15:59,17:24,04:01,05:26
2016-08-01,16:00:20,17:26:25,5164,n/a,n/a,0,04:49,14:48,1.0,16:00,17:24,04:01,05:25
2016-08-02,16:01:00,17:22:29,4889,n/a,n/a,0,05:34,15:48,0.1,16:01,17:25,04:00,05:24
2016-08-03,16:01:39,17:18:33,4614,n/a,n/a,0,06:15,16:48,1.5,16:01,17:25,03:59,05:23
2016-08-04,16:02:18,17:14:37,4339,n/a,n/a,0,06:52,17:46,5.0,16:02,17:26,03:58,05:22
2016-08-05,16:02:57,17:10:41,4064,n/a,n/a,0,07:27,18:43,10.3,16:02,17:26,03:58,05:21
2016-08-06,16:03:37,17:06:46,3788,n/a,n/a,0,08:01,19:38,17.1,16:03,17:27,03:57,05:21
2016-08-07,16:04:16,17:02:50,3513,n/a,n/a,0,08:34,20:32,25.0,16:04,17:27,03:56,05:20
2016-08-08,16:04:55,16:58:54,3238,n/a,n/a,0,09:07,21:25,33.7,16:04,17:28,03:55,05:19
2016-08-09,16:05:35,16:54:58,2963,n/a,n/a,0,09:42,22:17,42.9,16:05,17:29,03:54,05:18
2016-08-10,16:06:14,16:51:02,2688,n/a,n/a,0,10:19,23:10,52.4,16:06,17:29,03:54,05:17
2016-08-11,16:06:53,16:47:06,2413,n/a,n/a,0,11:00,00:03,61.8,16:06,17:30,03:53,05:16
2016-08-12,16:07:32,16:43:10,2138,n/a,n/a,0,11:44,00:55,71.0,16:07,17:30,03:52,05:15
2016-08-13,16:08:11,16:39:14,1863,n/a,n/a,0,n/a,01:47,79.5,16:08,17:31,03:51,05:14
2016-08-14,16:08:50,16:35:18,1588,n/a,n/a,0,12:33,02:38,87.0,16:08,17:31,03:50,05:13
2016-08-15,16:09:29,16:31:22,1313,n/a,n/a,0,13:26,03:28,93.2,16:09,17:32,03:49,05:12
2016-08-16,16:10:07,16:27:26,1039,n/a,n/a,0,14:23,04:14,97.6,16:10,17:32,03:48,05:11
2016-08-17,16:10:46,16:23:31,764,n/a,n/a,0,15:24,04:59,99.8,16:10,17:33,03:47,05:10
2016-08-18,16:11:25,16:19:35,490,n/a,n/a,0,16:27,05:41,99.5,16:11,17:33,03:46,05:08
2016-08-19,16:12:03,16:15:39,215,n/a,n/a,0,17:31,06:22,96.7,16:12,17:34,03:45,05:07
