Time Zone: UT
Track limitation: between sunset and sunrise

Target,RA,Dec,Equinox
NGC4939,13:04:14.4,-10:20:22.6,2000.0

Beginning of Night,East Track Start (NGC4939),East Track End (NGC4939),East Track Length (NGC4939),West Track Start (NGC4939),West Track End (NGC4939),West Track Length (NGC4939),Moonrise,Moonset,Illuminated fraction of the Moon,Sunset,End of Evening Twilight,Beginning of Morning Twilight,Sunrise
2016-05-10,17:41:12,18:53:00,4308,21:57:14,23:09:12,4318,09:42,19:36,23.1,15:50,17:14,03:51,05:16
2016-05-11,17:37:16,18:49:04,4308,21:53:18,23:05:16,4318,10:28,20:35,32.8,15:49,17:14,03:52,05:17
2016-05-12,17:33:20,18:45:08,4308,21:49:22,23:01:20,4318,11:10,21:34,42.9,15:48,17:13,03:53,05:17
2016-05-13,17:29:24,18:41:12,4308,21:45:26,22:57:24,4318,11:47,22:30,53.0,15:48,17:12,03:53,05:18
2016-05-14,17:25:28,18:37:17,4308,21:41:30,22:53:28,4318,n/a,23:25,62.8,15:47,17:12,03:54,05:19
2016-05-15,17:21:32,18:33:21,4308,21:37:34,22:49:32,4318,12:22,00:19,71.8,15:46,17:11,03:54,05:19
2016-05-16,17:17:36,18:29:25,4308,21:33:38,22:45:36,4318,12:55,01:12,79.9,15:46,17:11,03:55,05:20
2016-05-17,17:13:41,18:25:29,4308,21:29:42,22:41:41,4318,13:27,02:04,86.9,15:45,17:10,03:55,05:21
2016-05-18,17:09:45,18:21:33,4308,21:25:46,22:37:45,4318,14:00,02:57,92.5,15:44,17:10,03:56,05:21
2016-05-19,17:05:49,18:17:37,4308,21:21:50,22:33:49,4318,14:33,03:49,96.7,15:44,17:09,03:56,05:22
2016-05-20,17:01:53,18:13:41,4308,21:17:55,22:29:53,4318,15:09,04:42,99.1,15:43,17:09,03:57,05:23
2016-05-21,16:57:57,18:09:45,4308,21:13:59,22:25:57,4318,15:47,05:35,99.8,15:43,17:09,03:58,05:23
2016-05-22,16:54:01,18:05:49,4308,21:10:03,22:22:01,4318,16:29,06:28,98.6,15:42,17:08,03:58,05:24
2016-05-23,16:50:05,18:01:53,4308,21:06:07,22:18:05,4318,17:15,07:19,95.6,15:42,17:08,03:59,05:25
2016-05-24,16:46:09,17:57:57,4308,21:02:11,22:14:09,4318,18:04,08:09,90.7,15:41,17:07,03:59,05:25
2016-05-25,16:42:13,17:54:02,4308,20:58:15,22:10:13,4318,18:57,08:56,84.0,15:41,17:07,04:00,05:26
2016-05-26,16:38:17,17:50:06,4308,20:54:19,22:06:17,4318,19:53,09:40,75.8,15:41,17:07,04:00,05:27
2016-05-27,16:34:21,17:46:10,4308,20:50:23,22:02:21,4318,20:52,10:22,66.3,15:40,17:07,04:01,05:27
2016-05-28,16:30:25,17:42:14,4308,20:46:27,21:58:26,4318,21:52,11:03,55.7,15:40,17:06,04:01,05:28
2016-05-29,16:26:30,17:38:18,4308,20:42:31,21:54:30,4318,22:54,11:42,44.6,15:40,17:06,04:02,05:28
2016-05-30,16:22:34,17:34:22,4308,20:38:35,21:50:34,4318,23:57,n/a,33.6,15:39,17:06,04:02,05:29
2016-05-31,16:18:38,17:30:26,4308,20:34:39,21:46:38,4318,01:02,12:22,23.1,15:39,17:06,04:03,05:29
2016-06-01,16:14:42,17:26:30,4308,20:30:44,21:42:42,4318,02:09,13:03,13.9,15:39,17:06,04:03,05:30
2016-06-02,16:10:46,17:22:34,4308,20:26:48,21:38:46,4318,03:17,13:46,6.7,15:38,17:06,04:03,05:31
2016-06-03,16:06:50,17:18:38,4308,20:22:52,21:34:50,4318,04:25,14:33,2.0,15:38,17:05,04:04,05:31
2016-06-04,16:02:54,17:14:42,4308,20:18:56,21:30:54,4318,05:31,15:25,0.2,15:38,17:05,04:04,05:32
2016-06-05,15:58:58,17:10:47,4308,20:15:00,21:26:58,4318,06:33,16:20,1.3,15:38,17:05,04:05,05:32
2016-06-06,15:55:02,17:06:51,4308,20:11:04,21:23:02,4318,07:30,17:19,5.0,15:38,17:05,04:05,05:33
2016-06-07,15:51:06,17:02:55,4308,20:07:08,21:19:06,4318,08:21,18:19,11.0,15:38,17:05,04:06,05:33
2016-06-08,15:47:10,16:58:59,4308,20:03:12,21:15:11,4318,09:05,19:19,18.7,15:38,17:05,04:06,05:33
2016-06-09,15:43:15,16:55:03,4308,19:59:16,21:11:15,4318,09:46,20:18,27.5,15:38,17:05,04:06,05:34
2016-06-10,15:39:19,16:51:07,4308,19:55:20,21:07:19,4318,10:22,21:16,37.0,15:38,17:05,04:07,05:34
2016-06-11,15:38:06,16:47:11,4145,19:51:24,21:03:23,4318,10:56,22:11,46.8,15:38,17:05,04:07,05:35
2016-06-12,15:38:07,16:43:15,3907,19:47:29,20:59:27,4318,11:29,23:05,56.5,15:38,17:05,04:07,05:35
2016-06-13,15:38:10,16:39:19,3669,19:43:33,20:55:31,4318,n/a,23:58,65.8,15:38,17:05,04:08,05:35
2016-06-14,15:38:14,16:35:23,3429,19:39:37,20:51:35,4318,12:01,00:50,74.4,15:38,17:05,04:08,05:36
2016-06-15,15:38:20,16:31:27,3187,19:35:41,20:47:39,4318,12:34,01:43,82.1,15:38,17:06,04:08,05:36
2016-06-16,15:38:27,16:27:32,2944,19:31:45,20:43:43,4318,13:09,02:36,88.8,15:38,17:06,04:09,05:36
2016-06-17,15:38:35,16:23:36,2700,19:27:49,20:39:47,4318,13:46,03:29,94.0,15:38,17:06,04:09,05:37
2016-06-18,15:38:44,16:19:40,2455,19:23:53,20:35:51,4318,14:27,04:22,97.7,15:38,17:06,04:09,05:37
2016-06-19,15:38:55,16:15:44,2208,19:19:57,20:31:56,4318,15:11,05:15,99.6,15:38,17:06,04:09,05:37
2016-06-20,15:39:07,16:11:48,1960,19:16:01,20:28:00,4318,15:59,06:06,99.5,15:39,17:06,04:10,05:37
2016-06-21,15:39:20,16:07:52,1711,19:12:05,20:24:04,4318,16:52,06:54,97.4,15:39,17:07,04:10,05:38
2016-06-22,15:39:35,16:03:56,1461,19:08:09,20:20:08,4318,17:48,07:40,93.2,15:39,17:07,04:10,05:38
2016-06-23,15:39:51,16:00:00,1209,19:04:14,20:16:12,4318,18:46,08:23,87.0,15:39,17:07,04:10,05:38
2016-06-24,15:40:08,15:56:04,956,19:00:18,20:12:16,4318,19:46,09:04,79.0,15:40,17:07,04:10,05:38
2016-06-25,15:40:26,15:52:08,702,18:56:22,20:08:20,4318,20:47,09:44,69.4,15:40,17:08,04:10,05:38
2016-06-26,15:40:45,15:48:12,447,18:52:26,20:04:24,4318,21:49,10:22,58.7,15:40,17:08,04:11,05:38
2016-06-27,15:41:05,15:44:17,191,18:48:30,20:00:28,4318,22:52,11:02,47.4,15:41,17:08,04:11,05:38
2016-06-28,n/a,n/a,0,18:44:34,19:56:32,4318,23:57,11:43,36.1,15:41,17:09,04:11,05:38
2016-06-29,n/a,n/a,0,18:40:38,19:52:36,4318,01:02,n/a,25.4,15:41,17:09,04:11,05:38
2016-06-30,n/a,n/a,0,18:36:42,19:48:41,4318,02:08,12:26,15.9,15:42,17:09,04:11,05:38
2016-07-01,n/a,n/a,0,18:32:46,19:44:45,4318,03:13,13:14,8.3,15:42,17:10,04:11,05:38
2016-07-02,n/a,n/a,0,18:28:50,19:40:49,4318,04:16,14:06,3.1,15:43,17:10,04:11,05:38
2016-07-03,n/a,n/a,0,18:24:54,19:36:53,4318,05:15,15:02,0.5,15:43,17:10,04:11,05:38
2016-07-04,n/a,n/a,0,18:20:59,19:32:57,4318,06:09,16:02,0.5,15:43,17:11,04:11,05:38
2016-07-05,n/a,n/a,0,18:17:03,19:29:01,4318,06:57,17:02,3.1,15:44,17:11,04:11,05:38
2016-07-06,n/a,n/a,0,18:13:07,19:25:05,4318,07:40,18:03,7.8,15:44,17:12,04:11,05:38
2016-07-07,n/a,n/a,0,18:09:11,19:21:09,4318,08:19,19:02,14.4,15:45,17:12,04:11,05:38
2016-07-08,n/a,n/a,0,18:05:15,19:17:13,4318,08:55,19:59,22.2,15:45,17:12,04:10,05:37
2016-07-09,n/a,n/a,0,18:01:19,19:13:17,4318,09:29,20:55,31.0,15:46,17:13,04:10,05:37
2016-07-10,n/a,n/a,0,17:57:23,19:09:21,4318,10:01,21:49,40.3,15:46,17:13,04:10,05:37
2016-07-11,n/a,n/a,0,17:53:27,19:05:25,4318,10:34,22:42,49.8,15:47,17:14,04:10,05:37
2016-07-12,n/a,n/a,0,17:49:31,19:01:30,4318,11:08,23:34,59.2,15:47,17:14,04:10,05:36
2016-07-13,n/a,n/a,0,17:45:35,18:57:34,4318,11:44,00:27,68.3,15:48,17:15,04:09,05:36
2016-07-14,n/a,n/a,0,17:41:39,18:53:38,4318,n/a,01:20,76.8,15:49,17:15,04:09,05:36
2016-07-15,n/a,n/a,0,17:37:44,18:49:42,4318,12:23,02:13,84.4,15:49,17:16,04:09,05:35
2016-07-16,n/a,n/a,0,17:33:48,18:45:46,4318,13:05,03:06,90.8,15:50,17:16,04:09,05:35
2016-07-17,n/a,n/a,0,17:29:52,18:41:50,4318,13:52,03:58,95.7,15:50,17:17,04:08,05:34
2016-07-18,n/a,n/a,0,17:25:56,18:37:54,4318,14:43,04:48,98.8,15:51,17:17,04:08,05:34
2016-07-19,n/a,n/a,0,17:22:00,18:33:58,4318,15:39,05:36,99.9,15:52,17:18,04:07,05:33
2016-07-20,n/a,n/a,0,17:18:04,18:30:02,4318,16:37,06:22,98.7,15:52,17:18,04:07,05:33
2016-07-21,n/a,n/a,0,17:14:08,18:26:06,4318,17:38,07:04,95.1,15:53,17:19,04:07,05:32
2016-07-22,n/a,n/a,0,17:10:12,18:22:10,4318,18:40,07:45,89.3,15:53,17:19,04:06,05:32
2016-07-23,n/a,n/a,0,17:06:16,18:18:15,4318,19:43,08:24,81.4,15:54,17:20,04:06,05:31
2016-07-24,n/a,n/a,0,17:02:20,18:14:19,4318,20:46,09:03,71.8,15:55,17:20,04:05,05:31
2016-07-25,n/a,n/a,0,16:58:24,18:10:23,4318,21:50,09:43,61.1,15:55,17:21,04:05,05:30
2016-07-26,n/a,n/a,0,16:54:29,18:06:27,4318,22:54,10:25,49.6,15:56,17:21,04:04,05:29
2016-07-27,n/a,n/a,0,16:50:33,18:02:31,4318,23:58,11:11,38.2,15:57,17:22,04:04,05:29
2016-07-28,n/a,n/a,0,16:46:37,17:58:35,4318,01:02,11:59,27.4,15:57,17:22,04:03,05:28
2016-07-29,n/a,n/a,0,16:42:41,17:54:39,4318,02:05,n/a,17.9,15:58,17:23,04:02,05:27
2016-07-30,n/a,n/a,0,16:38:45,17:50:43,4318,03:04,12:52,10.0,15:59,17:23,04:02,05:26
2016-07-31,n/a,n/a,0,16:34:49,17:46:47,4318,03:59,13:49,4.3,15:59,17:24,04:01,05:26
2016-08-01,n/a,n/a,0,16:30:53,17:42:51,4318,04:49,14:48,1.0,16:00,17:24,04:01,05:25
2016-08-02,n/a,n/a,0,16:26:57,17:38:55,4318,05:34,15:48,0.1,16:01,17:25,04:00,05:24
2016-08-03,n/a,n/a,0,16:23:01,17:35:00,4318,06:15,16:48,1.5,16:01,17:25,03:59,05:23
2016-08-04,n/a,n/a,0,16:19:05,17:31:04,4318,06:52,17:46,5.0,16:02,17:26,03:58,05:22
2016-08-05,n/a,n/a,0,16:15:09,17:27:08,4318,07:27,18:43,10.3,16:02,17:26,03:58,05:21
2016-08-06,n/a,n/a,0,16:11:13,17:23:12,4318,08:01,19:38,17.1,16:03,17:27,03:57,05:21
2016-08-07,n/a,n/a,0,16:07:18,17:19:16,4318,08:34,20:32,25.0,16:04,17:27,03:56,05:20
2016-08-08,n/a,n/a,0,16:04:55,17:15:20,4224,09:07,21:25,33.7,16:04,17:28,03:55,05:19
2016-08-09,n/a,n/a,0,16:05:35,17:11:24,3949,09:42,22:17,42.9,16:05,17:29,03:54,05:18
2016-08-10,n/a,n/a,0,16:06:14,17:07:28,3674,10:19,23:10,52.4,16:06,17:29,03:54,05:17
2016-08-11,n/a,n/a,0,16:06:53,17:03:32,3399,11:00,00:03,61.8,16:06,17:30,03:53,05:16
2016-08-12,n/a,n/a,0,16:07:32,16:59:36,3124,11:44,00:55,71.0,16:07,17:30,03:52,05:15
2016-08-13,n/a,n/a,0,16:08:11,16:55:40,2849,n/a,01:47,79.5,16:08,17:31,03:51,05:14
2016-08-14,n/a,n/a,0,16:08:50,16:51:45,2574,12:33,02:38,87.0,16:08,17:31,03:50,05:13
2016-08-15,n/a,n/a,0,16:09:29,16:47:49,2299,13:26,03:28,93.2,16:09,17:32,03:49,05:12
2016-08-16,n/a,n/a,0,16:10:07,16:43:53,2025,14:23,04:14,97.6,16:10,17:32,03:48,05:11
2016-08-17,n/a,n/a,0,16:10:46,16:39:57,1750,15:24,04:59,99.8,16:10,17:33,03:47,05:10
2016-08-18,n/a,n/a,0,16:11:25,16:36:01,1476,16:27,05:41,99.5,16:11,17:33,03:46,05:08
2016-08-19,n/a,n/a,0,16:12:03,16:32:05,1201,17:31,06:22,96.7,16:12,17:34,03:45,05:07
2016-08-20,n/a,n/a,0,16:12:41,16:28:09,927,18:36,07:03,91.3,16:12,17:35,03:44,05:06
2016-08-21,n/a,n/a,0,16:13:20,16:24:13,653,19:41,07:43,83.6,16:13,17:35,03:43,05:05
2016-08-22,n/a,n/a,0,16:13:58,16:20:17,379,20:46,08:25,74.0,16:13,17:36,03:42,05:04
2016-08-23,n/a,n/a,0,16:14:36,16:16:21,105,21:51,09:10,63.3,16:14,17:36,03:41,05:03
2016-12-14,03:20:08,03:24:08,239,n/a,n/a,0,18:08,04:52,98.4,17:39,19:20,01:43,03:24
2016-12-15,03:16:12,03:24:28,496,n/a,n/a,0,19:07,05:55,94.2,17:40,19:21,01:43,03:24
2016-12-16,03:12:16,03:24:50,754,n/a,n/a,0,20:00,06:58,87.8,17:40,19:21,01:43,03:24
2016-12-17,03:08:20,03:25:14,1013,n/a,n/a,0,20:46,08:00,79.8,17:41,19:22,01:44,03:25
2016-12-18,03:04:24,03:25:39,1275,n/a,n/a,0,21:27,09:00,70.6,17:41,19:22,01:44,03:25
2016-12-19,03:00:28,03:26:06,1538,n/a,n/a,0,22:05,09:57,60.8,17:42,19:23,01:45,03:26
2016-12-20,02:56:32,03:26:35,1802,n/a,n/a,0,22:39,10:52,50.9,17:42,19:24,01:45,03:26
2016-12-21,02:52:36,03:27:05,2068,n/a,n/a,0,23:12,11:46,41.2,17:43,19:24,01:45,03:27
2016-12-22,02:48:41,03:27:37,2336,n/a,n/a,0,23:45,n/a,32.1,17:43,19:25,01:46,03:27
2016-12-23,02:44:45,03:28:10,2605,n/a,n/a,0,00:18,12:38,23.6,17:44,19:25,01:47,03:28
2016-12-24,02:40:49,03:28:44,2875,n/a,n/a,0,00:52,13:31,16.2,17:44,19:25,01:47,03:28
2016-12-25,02:36:53,03:29:20,3147,n/a,n/a,0,01:30,14:24,9.9,17:45,19:26,01:48,03:29
2016-12-26,02:32:57,03:29:58,3420,n/a,n/a,0,02:10,15:16,5.0,17:45,19:26,01:49,03:29
2016-12-27,02:29:01,03:30:36,3695,n/a,n/a,0,02:54,16:08,1.7,17:45,19:26,01:49,03:30
2016-12-28,02:25:05,03:31:16,3971,n/a,n/a,0,03:41,16:59,0.2,17:46,19:26,01:50,03:31
2016-12-29,02:21:09,03:31:57,4248,n/a,n/a,0,04:32,17:49,0.6,17:46,19:27,01:51,03:31
2016-12-30,02:17:13,03:29:02,4308,n/a,n/a,0,05:27,18:35,2.9,17:46,19:27,01:52,03:32
