Time Zone: UT
Track limitation: between sunset and sunrise

Target,RA,Dec,Equinox
NGC3749,11:35:53.2,-37:59:50.5,2000.0

Beginning of Night,East Track Start (NGC3749),East Track End (NGC3749),East Track Length (NGC3749),West Track Start (NGC3749),West Track End (NGC3749),West Track Length (NGC3749),Moonrise,Moonset,Illuminated fraction of the Moon,Sunset,End of Evening Twilight,Beginning of Morning Twilight,Sunrise
2016-04-22,16:33:59,17:39:37,3937,22:37:00,23:42:56,3955,16:32,05:54,99.3,16:06,17:29,03:41,05:03
2016-04-23,16:30:03,17:35:41,3937,22:33:05,23:39:00,3955,17:09,06:47,97.0,16:05,17:28,03:41,05:04
2016-04-24,16:26:08,17:31:45,3937,22:29:09,23:35:04,3955,17:48,07:40,93.0,16:04,17:27,03:42,05:05
2016-04-25,16:22:12,17:27:50,3937,22:25:13,23:31:08,3955,18:31,08:31,87.3,16:03,17:26,03:43,05:05
2016-04-26,16:18:16,17:23:54,3937,22:21:17,23:27:13,3955,19:17,09:22,80.1,16:02,17:25,03:43,05:06
2016-04-27,16:14:20,17:19:58,3937,22:17:21,23:23:17,3955,20:08,10:10,71.6,16:01,17:24,03:44,05:07
2016-04-28,16:10:24,17:16:02,3937,22:13:25,23:19:21,3955,21:02,10:57,62.1,16:00,17:23,03:44,05:07
2016-04-29,16:06:28,17:12:06,3937,22:09:29,23:15:25,3955,21:59,11:41,51.7,15:59,17:22,03:45,05:08
2016-04-30,16:02:32,17:08:10,3937,22:05:33,23:11:29,3955,22:59,n/a,40.9,15:58,17:21,03:46,05:09
2016-05-01,15:58:36,17:04:14,3937,22:01:37,23:07:33,3955,00:02,12:23,30.2,15:57,17:21,03:46,05:10
2016-05-02,15:56:56,17:00:18,3801,21:57:41,23:03:37,3955,01:06,13:04,20.2,15:56,17:20,03:47,05:10
2016-05-03,15:56:02,16:56:22,3620,21:53:45,22:59:41,3955,02:13,13:45,11.6,15:56,17:19,03:47,05:11
2016-05-04,15:55:09,16:52:26,3437,21:49:50,22:55:45,3955,03:21,14:27,5.0,15:55,17:18,03:48,05:12
2016-05-05,15:54:17,16:48:30,3253,21:45:54,22:51:49,3955,04:30,15:11,1.1,15:54,17:18,03:49,05:12
2016-05-06,15:53:26,16:44:35,3068,21:41:58,22:47:53,3955,05:40,15:57,0.2,15:53,17:17,03:49,05:13
2016-05-07,15:52:37,16:40:39,2882,21:38:02,22:43:58,3955,06:47,16:47,2.3,15:52,17:16,03:50,05:14
2016-05-08,15:51:48,16:36:43,2694,21:34:06,22:40:02,3955,07:51,17:41,7.2,15:51,17:15,03:50,05:15
2016-05-09,15:51:01,16:32:47,2505,21:30:10,22:36:06,3955,08:49,18:38,14.3,15:51,17:15,03:51,05:15
2016-05-10,15:50:15,16:28:51,2315,21:26:14,22:32:10,3955,09:42,19:36,23.1,15:50,17:14,03:51,05:16
2016-05-11,15:49:30,16:24:55,2124,21:22:18,22:28:14,3955,10:28,20:35,32.8,15:49,17:14,03:52,05:17
2016-05-12,15:48:47,16:20:59,1932,21:18:22,22:24:18,3955,11:10,21:34,42.9,15:48,17:13,03:53,05:17
2016-05-13,15:48:05,16:17:03,1738,21:14:26,22:20:22,3955,11:47,22:30,53.0,15:48,17:12,03:53,05:18
2016-05-14,15:47:24,16:13:07,1543,21:10:30,22:16:26,3955,n/a,23:25,62.8,15:47,17:12,03:54,05:19
2016-05-15,15:46:45,16:09:11,1346,21:06:34,22:12:30,3955,12:22,00:19,71.8,15:46,17:11,03:54,05:19
2016-05-16,15:46:07,16:05:15,1148,21:02:39,22:08:34,3955,12:55,01:12,79.9,15:46,17:11,03:55,05:20
2016-05-17,15:45:30,16:01:20,949,20:58:43,22:04:38,3955,13:27,02:04,86.9,15:45,17:10,03:55,05:21
2016-05-18,15:44:55,15:57:24,748,20:54:47,22:00:43,3955,14:00,02:57,92.5,15:44,17:10,03:56,05:21
2016-05-19,15:44:21,15:53:28,546,20:50:51,21:56:47,3955,14:33,03:49,96.7,15:44,17:09,03:56,05:22
2016-05-20,15:43:48,15:49:32,343,20:46:55,21:52:51,3955,15:09,04:42,99.1,15:43,17:09,03:57,05:23
2016-05-21,15:43:17,15:45:36,138,20:42:59,21:48:55,3955,15:47,05:35,99.8,15:43,17:09,03:58,05:23
2016-05-22,n/a,n/a,0,20:39:03,21:44:59,3955,16:29,06:28,98.6,15:42,17:08,03:58,05:24
2016-05-23,n/a,n/a,0,20:35:07,21:41:03,3955,17:15,07:19,95.6,15:42,17:08,03:59,05:25
2016-05-24,n/a,n/a,0,20:31:11,21:37:07,3955,18:04,08:09,90.7,15:41,17:07,03:59,05:25
2016-05-25,n/a,n/a,0,20:27:15,21:33:11,3955,18:57,08:56,84.0,15:41,17:07,04:00,05:26
2016-05-26,n/a,n/a,0,20:23:19,21:29:15,3955,19:53,09:40,75.8,15:41,17:07,04:00,05:27
2016-05-27,n/a,n/a,0,20:19:24,21:25:19,3955,20:52,10:22,66.3,15:40,17:07,04:01,05:27
2016-05-28,n/a,n/a,0,20:15:28,21:21:23,3955,21:52,11:03,55.7,15:40,17:06,04:01,05:28
2016-05-29,n/a,n/a,0,20:11:32,21:17:28,3955,22:54,11:42,44.6,15:40,17:06,04:02,05:28
2016-05-30,n/a,n/a,0,20:07:36,21:13:32,3955,23:57,n/a,33.6,15:39,17:06,04:02,05:29
2016-05-31,n/a,n/a,0,20:03:40,21:09:36,3955,01:02,12:22,23.1,15:39,17:06,04:03,05:29
2016-06-01,n/a,n/a,0,19:59:44,21:05:40,3955,02:09,13:03,13.9,15:39,17:06,04:03,05:30
2016-06-02,n/a,n/a,0,19:55:48,21:01:44,3955,03:17,13:46,6.7,15:38,17:06,04:03,05:31
2016-06-03,n/a,n/a,0,19:51:52,20:57:48,3955,04:25,14:33,2.0,15:38,17:05,04:04,05:31
2016-06-04,n/a,n/a,0,19:47:56,20:53:52,3955,05:31,15:25,0.2,15:38,17:05,04:04,05:32
2016-06-05,n/a,n/a,0,19:44:00,20:49:56,3955,06:33,16:20,1.3,15:38,17:05,04:05,05:32
2016-06-06,n/a,n/a,0,19:40:04,20:46:00,3955,07:30,17:19,5.0,15:38,17:05,04:05,05:33
2016-06-07,n/a,n/a,0,19:36:09,20:42:04,3955,08:21,18:19,11.0,15:38,17:05,04:06,05:33
2016-06-08,n/a,n/a,0,19:32:13,20:38:08,3955,09:05,19:19,18.7,15:38,17:05,04:06,05:33
2016-06-09,n/a,n/a,0,19:28:17,20:34:12,3955,09:46,20:18,27.5,15:38,17:05,04:06,05:34
2016-06-10,n/a,n/a,0,19:24:21,20:30:17,3955,10:22,21:16,37.0,15:38,17:05,04:07,05:34
2016-06-11,n/a,n/a,0,19:20:25,20:26:21,3955,10:56,22:11,46.8,15:38,17:05,04:07,05:35
2016-06-12,n/a,n/a,0,19:16:29,20:22:25,3955,11:29,23:05,56.5,15:38,17:05,04:07,05:35
2016-06-13,n/a,n/a,0,19:12:33,20:18:29,3955,n/a,23:58,65.8,15:38,17:05,04:08,05:35
2016-06-14,n/a,n/a,0,19:08:37,20:14:33,3955,12:01,00:50,74.4,15:38,17:05,04:08,05:36
2016-06-15,n/a,n/a,0,19:04:41,20:10:37,3955,12:34,01:43,82.1,15:38,17:06,04:08,05:36
2016-06-16,n/a,n/a,0,19:00:45,20:06:41,3955,13:09,02:36,88.8,15:38,17:06,04:09,05:36
2016-06-17,n/a,n/a,0,18:56:49,20:02:45,3955,13:46,03:29,94.0,15:38,17:06,04:09,05:37
2016-06-18,n/a,n/a,0,18:52:54,19:58:49,3955,14:27,04:22,97.7,15:38,17:06,04:09,05:37
2016-06-19,n/a,n/a,0,18:48:58,19:54:53,3955,15:11,05:15,99.6,15:38,17:06,04:09,05:37
2016-06-20,n/a,n/a,0,18:45:02,19:50:57,3955,15:59,06:06,99.5,15:39,17:06,04:10,05:37
2016-06-21,n/a,n/a,0,18:41:06,19:47:02,3955,16:52,06:54,97.4,15:39,17:07,04:10,05:38
2016-06-22,n/a,n/a,0,18:37:10,19:43:06,3955,17:48,07:40,93.2,15:39,17:07,04:10,05:38
2016-06-23,n/a,n/a,0,18:33:14,19:39:10,3955,18:46,08:23,87.0,15:39,17:07,04:10,05:38
2016-06-24,n/a,n/a,0,18:29:18,19:35:14,3955,19:46,09:04,79.0,15:40,17:07,04:10,05:38
2016-06-25,n/a,n/a,0,18:25:22,19:31:18,3955,20:47,09:44,69.4,15:40,17:08,04:10,05:38
2016-06-26,n/a,n/a,0,18:21:26,19:27:22,3955,21:49,10:22,58.7,15:40,17:08,04:11,05:38
2016-06-27,n/a,n/a,0,18:17:30,19:23:26,3955,22:52,11:02,47.4,15:41,17:08,04:11,05:38
2016-06-28,n/a,n/a,0,18:13:34,19:19:30,3955,23:57,11:43,36.1,15:41,17:09,04:11,05:38
2016-06-29,n/a,n/a,0,18:09:39,19:15:34,3955,01:02,n/a,25.4,15:41,17:09,04:11,05:38
2016-06-30,n/a,n/a,0,18:05:43,19:11:38,3955,02:08,12:26,15.9,15:42,17:09,04:11,05:38
2016-07-01,n/a,n/a,0,18:01:47,19:07:42,3955,03:13,13:14,8.3,15:42,17:10,04:11,05:38
2016-07-02,n/a,n/a,0,17:57:51,19:03:47,3955,04:16,14:06,3.1,15:43,17:10,04:11,05:38
2016-07-03,n/a,n/a,0,17:53:55,18:59:51,3955,05:15,15:02,0.5,15:43,17:10,04:11,05:38
2016-07-04,n/a,n/a,0,17:49:59,18:55:55,3955,06:09,16:02,0.5,15:43,17:11,04:11,05:38
2016-07-05,n/a,n/a,0,17:46:03,18:51:59,3955,06:57,17:02,3.1,15:44,17:11,04:11,05:38
2016-07-06,n/a,n/a,0,17:42:07,18:48:03,3955,07:40,18:03,7.8,15:44,17:12,04:11,05:38
2016-07-07,n/a,n/a,0,17:38:11,18:44:07,3955,08:19,19:02,14.4,15:45,17:12,04:11,05:38
2016-07-08,n/a,n/a,0,17:34:15,18:40:11,3955,08:55,19:59,22.2,15:45,17:12,04:10,05:37
2016-07-09,n/a,n/a,0,17:30:19,18:36:15,3955,09:29,20:55,31.0,15:46,17:13,04:10,05:37
2016-07-10,n/a,n/a,0,17:26:24,18:32:19,3955,10:01,21:49,40.3,15:46,17:13,04:10,05:37
2016-07-11,n/a,n/a,0,17:22:28,18:28:23,3955,10:34,22:42,49.8,15:47,17:14,04:10,05:37
2016-07-12,n/a,n/a,0,17:18:32,18:24:27,3955,11:08,23:34,59.2,15:47,17:14,04:10,05:36
2016-07-13,n/a,n/a,0,17:14:36,18:20:32,3955,11:44,00:27,68.3,15:48,17:15,04:09,05:36
2016-07-14,n/a,n/a,0,17:10:40,18:16:36,3955,n/a,01:20,76.8,15:49,17:15,04:09,05:36
2016-07-15,n/a,n/a,0,17:06:44,18:12:40,3955,12:23,02:13,84.4,15:49,17:16,04:09,05:35
2016-07-16,n/a,n/a,0,17:02:48,18:08:44,3955,13:05,03:06,90.8,15:50,17:16,04:09,05:35
2016-07-17,n/a,n/a,0,16:58:52,18:04:48,3955,13:52,03:58,95.7,15:50,17:17,04:08,05:34
2016-07-18,n/a,n/a,0,16:54:56,18:00:52,3955,14:43,04:48,98.8,15:51,17:17,04:08,05:34
2016-07-19,n/a,n/a,0,16:51:00,17:56:56,3955,15:39,05:36,99.9,15:52,17:18,04:07,05:33
2016-07-20,n/a,n/a,0,16:47:04,17:53:00,3955,16:37,06:22,98.7,15:52,17:18,04:07,05:33
2016-07-21,n/a,n/a,0,16:43:08,17:49:04,3955,17:38,07:04,95.1,15:53,17:19,04:07,05:32
2016-07-22,n/a,n/a,0,16:39:13,17:45:08,3955,18:40,07:45,89.3,15:53,17:19,04:06,05:32
2016-07-23,n/a,n/a,0,16:35:17,17:41:12,3955,19:43,08:24,81.4,15:54,17:20,04:06,05:31
2016-07-24,n/a,n/a,0,16:31:21,17:37:17,3955,20:46,09:03,71.8,15:55,17:20,04:05,05:31
2016-07-25,n/a,n/a,0,16:27:25,17:33:21,3955,21:50,09:43,61.1,15:55,17:21,04:05,05:30
2016-07-26,n/a,n/a,0,16:23:29,17:29:25,3955,22:54,10:25,49.6,15:56,17:21,04:04,05:29
2016-07-27,n/a,n/a,0,16:19:33,17:25:29,3955,23:58,11:11,38.2,15:57,17:22,04:04,05:29
2016-07-28,n/a,n/a,0,16:15:37,17:21:33,3955,01:02,11:59,27.4,15:57,17:22,04:03,05:28
2016-07-29,n/a,n/a,0,16:11:41,17:17:37,3955,02:05,n/a,17.9,15:58,17:23,04:02,05:27
2016-07-30,n/a,n/a,0,16:07:45,17:13:41,3955,03:04,12:52,10.0,15:59,17:23,04:02,05:26
2016-07-31,n/a,n/a,0,16:03:49,17:09:45,3955,03:59,13:49,4.3,15:59,17:24,04:01,05:26
2016-08-01,n/a,n/a,0,16:00:20,17:05:49,3928,04:49,14:48,1.0,16:00,17:24,04:01,05:25
2016-08-02,n/a,n/a,0,16:01:00,17:01:53,3653,05:34,15:48,0.1,16:01,17:25,04:00,05:24
2016-08-03,n/a,n/a,0,16:01:39,16:57:57,3378,06:15,16:48,1.5,16:01,17:25,03:59,05:23
2016-08-04,n/a,n/a,0,16:02:18,16:54:02,3103,06:52,17:46,5.0,16:02,17:26,03:58,05:22
2016-08-05,n/a,n/a,0,16:02:57,16:50:06,2828,07:27,18:43,10.3,16:02,17:26,03:58,05:21
2016-08-06,n/a,n/a,0,16:03:37,16:46:10,2553,08:01,19:38,17.1,16:03,17:27,03:57,05:21
2016-08-07,n/a,n/a,0,16:04:16,16:42:14,2277,08:34,20:32,25.0,16:04,17:27,03:56,05:20
2016-08-08,n/a,n/a,0,16:04:55,16:38:18,2002,09:07,21:25,33.7,16:04,17:28,03:55,05:19
2016-08-09,n/a,n/a,0,16:05:35,16:34:22,1727,09:42,22:17,42.9,16:05,17:29,03:54,05:18
2016-08-10,n/a,n/a,0,16:06:14,16:30:26,1452,10:19,23:10,52.4,16:06,17:29,03:54,05:17
2016-08-11,n/a,n/a,0,16:06:53,16:26:30,1177,11:00,00:03,61.8,16:06,17:30,03:53,05:16
2016-08-12,n/a,n/a,0,16:07:32,16:22:34,902,11:44,00:55,71.0,16:07,17:30,03:52,05:15
2016-08-13,n/a,n/a,0,16:08:11,16:18:38,627,n/a,01:47,79.5,16:08,17:31,03:51,05:14
2016-08-14,n/a,n/a,0,16:08:50,16:14:42,352,12:33,02:38,87.0,16:08,17:31,03:50,05:13
2016-08-15,n/a,n/a,0,16:09:29,16:10:47,77,13:26,03:28,93.2,16:09,17:32,03:49,05:12
2016-11-06,03:31:34,03:33:17,103,n/a,n/a,0,09:38,22:37,41.7,17:07,18:38,02:02,03:33
2016-11-07,03:27:38,03:32:32,294,n/a,n/a,0,10:36,23:19,51.9,17:08,18:39,02:01,03:32
2016-11-08,03:23:42,03:31:48,485,n/a,n/a,0,11:37,00:00,62.4,17:09,18:40,02:00,03:31
2016-11-09,03:19:46,03:31:05,678,n/a,n/a,0,n/a,00:39,72.7,17:09,18:41,01:59,03:31
2016-11-10,03:15:50,03:30:24,873,n/a,n/a,0,12:39,01:19,82.2,17:10,18:43,01:58,03:30
2016-11-11,03:11:54,03:29:44,1069,n/a,n/a,0,13:45,02:00,90.2,17:11,18:44,01:57,03:29
2016-11-12,03:07:58,03:29:06,1267,n/a,n/a,0,14:52,02:42,96.1,17:12,18:45,01:56,03:29
2016-11-13,03:04:02,03:28:29,1466,n/a,n/a,0,16:02,03:29,99.3,17:13,18:46,01:55,03:28
2016-11-14,03:00:06,03:27:54,1667,n/a,n/a,0,17:12,04:19,99.5,17:14,18:48,01:54,03:27
2016-11-15,02:56:10,03:27:21,1870,n/a,n/a,0,18:21,05:14,96.7,17:15,18:49,01:53,03:27
2016-11-16,02:52:15,03:26:49,2074,n/a,n/a,0,19:27,06:12,91.2,17:16,18:50,01:52,03:26
2016-11-17,02:48:19,03:26:19,2280,n/a,n/a,0,20:27,07:13,83.5,17:17,18:51,01:51,03:26
2016-11-18,02:44:23,03:25:51,2488,n/a,n/a,0,21:22,08:15,74.3,17:18,18:53,01:50,03:25
2016-11-19,02:40:27,03:25:24,2697,n/a,n/a,0,22:09,09:15,64.2,17:19,18:54,01:50,03:25
2016-11-20,02:36:31,03:25:00,2908,n/a,n/a,0,22:51,10:14,53.8,17:19,18:55,01:49,03:25
2016-11-21,02:32:35,03:24:36,3121,n/a,n/a,0,23:29,11:10,43.6,17:20,18:56,01:48,03:24
2016-11-22,02:28:39,03:24:15,3336,n/a,n/a,0,00:04,n/a,33.9,17:21,18:57,01:48,03:24
2016-11-23,02:24:43,03:23:56,3552,n/a,n/a,0,00:38,12:05,25.1,17:22,18:59,01:47,03:23
2016-11-24,02:20:47,03:23:38,3770,n/a,n/a,0,01:10,12:59,17.3,17:23,19:00,01:46,03:23
2016-11-25,02:16:51,03:22:29,3937,n/a,n/a,0,01:43,13:52,10.8,17:24,19:01,01:46,03:23
2016-11-26,02:12:55,03:18:33,3937,n/a,n/a,0,02:16,14:44,5.7,17:25,19:02,01:45,03:23
2016-11-27,02:09:00,03:14:37,3937,n/a,n/a,0,02:52,15:37,2.2,17:26,19:03,01:45,03:22
2016-11-28,02:05:04,03:10:42,3937,n/a,n/a,0,03:30,16:30,0.4,17:27,19:04,01:44,03:22
2016-11-29,02:01:08,03:06:46,3937,n/a,n/a,0,04:12,17:22,0.4,17:27,19:06,01:44,03:22
2016-11-30,01:57:12,03:02:50,3937,n/a,n/a,0,04:57,18:13,2.2,17:28,19:07,01:44,03:22
2016-12-01,01:53:16,02:58:54,3937,n/a,n/a,0,05:45,19:03,5.8,17:29,19:08,01:43,03:22
2016-12-02,01:49:20,02:54:58,3937,n/a,n/a,0,06:37,19:51,11.1,17:30,19:09,01:43,03:22
2016-12-03,01:45:24,02:51:02,3937,n/a,n/a,0,07:31,20:36,17.9,17:31,19:10,01:43,03:22
2016-12-04,01:41:28,02:47:06,3937,n/a,n/a,0,08:28,21:19,26.2,17:32,19:11,01:43,03:22
2016-12-05,01:37:32,02:43:10,3937,n/a,n/a,0,09:26,21:59,35.7,17:32,19:12,01:42,03:22
2016-12-06,01:33:36,02:39:14,3937,n/a,n/a,0,10:26,22:38,46.1,17:33,19:13,01:42,03:22
2016-12-07,01:29:40,02:35:18,3937,n/a,n/a,0,11:28,23:16,56.9,17:34,19:14,01:42,03:22
2016-12-08,01:25:44,02:31:22,3937,n/a,n/a,0,n/a,23:54,67.7,17:35,19:15,01:42,03:22
2016-12-09,01:21:49,02:27:26,3937,n/a,n/a,0,12:32,00:34,77.9,17:36,19:16,01:42,03:22
2016-12-10,01:17:53,02:23:31,3937,n/a,n/a,0,13:38,01:17,86.9,17:36,19:17,01:42,03:23
2016-12-11,01:13:57,02:19:35,3937,n/a,n/a,0,14:46,02:03,93.8,17:37,19:17,01:42,03:23
2016-12-12,01:10:01,02:15:39,3937,n/a,n/a,0,15:55,02:55,98.3,17:38,19:18,01:42,03:23
2016-12-13,01:06:05,02:11:43,3937,n/a,n/a,0,17:03,03:51,99.8,17:38,19:19,01:43,03:23
2016-12-14,01:02:09,02:07:47,3937,n/a,n/a,0,18:08,04:52,98.4,17:39,19:20,01:43,03:24
2016-12-15,00:58:13,02:03:51,3937,n/a,n/a,0,19:07,05:55,94.2,17:40,19:21,01:43,03:24
2016-12-16,00:54:17,01:59:55,3937,n/a,n/a,0,20:00,06:58,87.8,17:40,19:21,01:43,03:24
2016-12-17,00:50:21,01:55:59,3937,n/a,n/a,0,20:46,08:00,79.8,17:41,19:22,01:44,03:25
2016-12-18,00:46:25,01:52:03,3937,n/a,n/a,0,21:27,09:00,70.6,17:41,19:22,01:44,03:25
2016-12-19,00:42:29,01:48:07,3937,n/a,n/a,0,22:05,09:57,60.8,17:42,19:23,01:45,03:26
2016-12-20,00:38:34,01:44:11,3937,n/a,n/a,0,22:39,10:52,50.9,17:42,19:24,01:45,03:26
2016-12-21,00:34:38,01:40:16,3937,n/a,n/a,0,23:12,11:46,41.2,17:43,19:24,01:45,03:27
2016-12-22,00:30:42,01:36:20,3937,n/a,n/a,0,23:45,n/a,32.1,17:43,19:25,01:46,03:27
2016-12-23,00:26:46,01:32:24,3937,n/a,n/a,0,00:18,12:38,23.6,17:44,19:25,01:47,03:28
2016-12-24,00:22:50,01:28:28,3937,n/a,n/a,0,00:52,13:31,16.2,17:44,19:25,01:47,03:28
2016-12-25,00:18:54,01:24:32,3937,n/a,n/a,0,01:30,14:24,9.9,17:45,19:26,01:48,03:29
2016-12-26,00:14:58,01:20:36,3937,n/a,n/a,0,02:10,15:16,5.0,17:45,19:26,01:49,03:29
2016-12-27,00:11:02,01:16:40,3937,n/a,n/a,0,02:54,16:08,1.7,17:45,19:26,01:49,03:30
2016-12-28,00:07:06,01:12:44,3937,n/a,n/a,0,03:41,16:59,0.2,17:46,19:26,01:50,03:31
2016-12-29,00:03:10,01:08:48,3937,n/a,n/a,0,04:32,17:49,0.6,17:46,19:27,01:51,03:31
2016-12-30,23:59:14,01:04:52,3937,n/a,n/a,0,05:27,18:35,2.9,17:46,19:27,01:52,03:32
