Time Zone: UT
Track limitation: between sunset and sunrise

Target,RA,Dec,Equinox
NGC1376,03:37:05.9,-05:02:33.9,2000.0

Beginning of Night,East Track Start (NGC1376),East Track End (NGC1376),East Track Length (NGC1376),West Track Start (NGC1376),West Track End (NGC1376),West Track Length (NGC1376),Moonrise,Moonset,Illuminated fraction of the Moon,Sunset,End of Evening Twilight,Beginning of Morning Twilight,Sunrise
2016-09-22,23:38:51,01:05:48,5216,03:04:36,04:24:32,4796,22:53,09:39,54.8,16:33,17:55,03:02,04:24
2016-09-23,23:34:55,01:01:52,5216,03:00:40,04:23:12,4952,23:50,10:35,43.6,16:33,17:55,03:01,04:23
2016-09-24,23:30:59,00:57:56,5216,02:56:44,04:21:52,5108,00:42,11:33,33.0,16:34,17:56,02:59,04:21
2016-09-25,23:27:03,00:54:00,5216,02:52:48,04:19:19,5190,01:28,n/a,23.5,16:35,17:57,02:58,04:20
2016-09-26,23:23:07,00:50:04,5216,02:48:52,04:15:23,5190,02:11,12:31,15.2,16:35,17:58,02:56,04:19
2016-09-27,23:19:11,00:46:08,5216,02:44:56,04:11:27,5190,02:50,13:29,8.6,16:36,17:58,02:55,04:17
2016-09-28,23:15:15,00:42:12,5216,02:41:00,04:07:31,5190,03:25,14:25,3.9,16:37,17:59,02:54,04:16
2016-09-29,23:11:19,00:38:16,5216,02:37:05,04:03:35,5190,04:00,15:20,1.0,16:37,18:00,02:52,04:15
2016-09-30,23:07:23,00:34:20,5216,02:33:09,03:59:39,5190,04:33,16:15,0.0,16:38,18:01,02:51,04:13
2016-10-01,23:03:28,00:30:24,5216,02:29:13,03:55:43,5190,05:06,17:09,1.0,16:39,18:02,02:49,04:12
2016-10-02,22:59:32,00:26:29,5216,02:25:17,03:51:47,5190,05:40,18:02,3.7,16:39,18:02,02:48,04:11
2016-10-03,22:55:36,00:22:33,5216,02:21:21,03:47:51,5190,06:15,18:54,8.1,16:40,18:03,02:46,04:10
2016-10-04,22:51:40,00:18:37,5216,02:17:25,03:43:56,5190,06:53,19:47,14.0,16:41,18:04,02:45,04:08
2016-10-05,22:47:44,00:14:41,5216,02:13:29,03:40:00,5190,07:33,20:39,21.2,16:41,18:05,02:44,04:07
2016-10-06,22:43:48,00:10:45,5216,02:09:33,03:36:04,5190,08:17,21:30,29.4,16:42,18:06,02:42,04:06
2016-10-07,22:39:52,00:06:49,5216,02:05:37,03:32:08,5190,09:04,22:20,38.5,16:43,18:07,02:41,04:04
2016-10-08,22:35:56,00:02:53,5216,02:01:41,03:28:12,5190,09:56,23:09,48.2,16:43,18:07,02:39,04:03
2016-10-09,22:32:00,23:58:57,5216,01:57:45,03:24:16,5190,10:51,23:56,58.3,16:44,18:08,02:38,04:02
2016-10-10,22:28:04,23:55:01,5216,01:53:50,03:20:20,5190,11:50,00:41,68.3,16:45,18:09,02:36,04:01
2016-10-11,22:24:09,23:51:05,5216,01:49:54,03:16:24,5190,n/a,01:24,77.8,16:46,18:10,02:35,03:59
2016-10-12,22:20:13,23:47:10,5216,01:45:58,03:12:28,5190,12:51,02:06,86.3,16:46,18:11,02:34,03:58
2016-10-13,22:16:17,23:43:14,5216,01:42:02,03:08:32,5190,13:55,02:47,93.2,16:47,18:12,02:32,03:57
2016-10-14,22:12:21,23:39:18,5216,01:38:06,03:04:36,5190,15:01,03:28,97.9,16:48,18:13,02:31,03:56
2016-10-15,22:08:25,23:35:22,5216,01:34:10,03:00:41,5190,16:09,04:11,99.9,16:49,18:14,02:29,03:55
2016-10-16,22:04:29,23:31:26,5216,01:30:14,02:56:45,5190,17:18,04:56,98.9,16:49,18:15,02:28,03:54
2016-10-17,22:00:33,23:27:30,5216,01:26:18,02:52:49,5190,18:28,05:44,94.9,16:50,18:16,02:27,03:52
2016-10-18,21:56:37,23:23:34,5216,01:22:22,02:48:53,5190,19:36,06:35,88.3,16:51,18:17,02:25,03:51
2016-10-19,21:52:41,23:19:38,5216,01:18:26,02:44:57,5190,20:42,07:30,79.6,16:52,18:18,02:24,03:50
2016-10-20,21:48:45,23:15:42,5216,01:14:30,02:41:01,5190,21:43,08:28,69.6,16:52,18:19,02:23,03:49
2016-10-21,21:44:49,23:11:46,5216,01:10:35,02:37:05,5190,22:38,09:27,58.8,16:53,18:20,02:21,03:48
2016-10-22,21:40:54,23:07:50,5216,01:06:39,02:33:09,5190,23:28,10:26,48.0,16:54,18:21,02:20,03:47
2016-10-23,21:36:58,23:03:55,5216,01:02:43,02:29:13,5190,00:12,11:24,37.6,16:55,18:22,02:19,03:46
2016-10-24,21:33:02,22:59:59,5216,00:58:47,02:25:17,5190,00:51,n/a,28.0,16:56,18:23,02:17,03:45
2016-10-25,21:29:06,22:56:03,5216,00:54:51,02:21:21,5190,01:28,12:20,19.5,16:56,18:24,02:16,03:44
2016-10-26,21:25:10,22:52:07,5216,00:50:55,02:17:26,5190,02:02,13:16,12.3,16:57,18:25,02:15,03:43
2016-10-27,21:21:14,22:48:11,5216,00:46:59,02:13:30,5190,02:35,14:10,6.7,16:58,18:26,02:13,03:42
2016-10-28,21:17:18,22:44:15,5216,00:43:03,02:09:34,5190,03:07,15:03,2.8,16:59,18:27,02:12,03:41
2016-10-29,21:13:22,22:40:19,5216,00:39:07,02:05:38,5190,03:41,15:56,0.6,17:00,18:29,02:11,03:40
2016-10-30,21:09:26,22:36:23,5216,00:35:11,02:01:42,5190,04:15,16:49,0.2,17:01,18:30,02:10,03:39
2016-10-31,21:05:30,22:32:27,5216,00:31:16,01:57:46,5190,04:52,17:42,1.6,17:01,18:31,02:09,03:38
2016-11-01,21:01:34,22:28:31,5216,00:27:20,01:53:50,5190,05:31,18:34,4.7,17:02,18:32,02:07,03:37
2016-11-02,20:57:39,22:24:35,5216,00:23:24,01:49:54,5190,06:14,19:26,9.5,17:03,18:33,02:06,03:36
2016-11-03,20:53:43,22:20:40,5216,00:19:28,01:45:58,5190,07:00,20:16,15.7,17:04,18:34,02:05,03:35
2016-11-04,20:49:47,22:16:44,5216,00:15:32,01:42:02,5190,07:49,21:05,23.3,17:05,18:35,02:04,03:34
2016-11-05,20:45:51,22:12:48,5216,00:11:36,01:38:06,5190,08:42,21:52,32.1,17:06,18:37,02:03,03:34
2016-11-06,20:41:55,22:08:52,5216,00:07:40,01:34:11,5190,09:38,22:37,41.7,17:07,18:38,02:02,03:33
2016-11-07,20:37:59,22:04:56,5216,00:03:44,01:30:15,5190,10:36,23:19,51.9,17:08,18:39,02:01,03:32
2016-11-08,20:34:03,22:01:00,5216,23:59:48,01:26:19,5190,11:37,00:00,62.4,17:09,18:40,02:00,03:31
2016-11-09,20:30:07,21:57:04,5216,23:55:52,01:22:23,5190,n/a,00:39,72.7,17:09,18:41,01:59,03:31
2016-11-10,20:26:11,21:53:08,5216,23:51:56,01:18:27,5190,12:39,01:19,82.2,17:10,18:43,01:58,03:30
2016-11-11,20:22:15,21:49:12,5216,23:48:01,01:14:31,5190,13:45,02:00,90.2,17:11,18:44,01:57,03:29
2016-11-12,20:18:19,21:45:16,5216,23:44:05,01:10:35,5190,14:52,02:42,96.1,17:12,18:45,01:56,03:29
2016-11-13,20:14:24,21:41:20,5216,23:40:09,01:06:39,5190,16:02,03:29,99.3,17:13,18:46,01:55,03:28
2016-11-14,20:10:28,21:37:25,5216,23:36:13,01:02:43,5190,17:12,04:19,99.5,17:14,18:48,01:54,03:27
2016-11-15,20:06:32,21:33:29,5216,23:32:17,00:58:47,5190,18:21,05:14,96.7,17:15,18:49,01:53,03:27
2016-11-16,20:02:36,21:29:33,5216,23:28:21,00:54:51,5190,19:27,06:12,91.2,17:16,18:50,01:52,03:26
2016-11-17,19:58:40,21:25:37,5216,23:24:25,00:50:56,5190,20:27,07:13,83.5,17:17,18:51,01:51,03:26
2016-11-18,19:54:44,21:21:41,5216,23:20:29,00:47:00,5190,21:22,08:15,74.3,17:18,18:53,01:50,03:25
2016-11-19,19:50:48,21:17:45,5216,23:16:33,00:43:04,5190,22:09,09:15,64.2,17:19,18:54,01:50,03:25
2016-11-20,19:46:52,21:13:49,5216,23:12:37,00:39:08,5190,22:51,10:14,53.8,17:19,18:55,01:49,03:25
2016-11-21,19:42:56,21:09:53,5216,23:08:41,00:35:12,5190,23:29,11:10,43.6,17:20,18:56,01:48,03:24
2016-11-22,19:39:00,21:05:57,5216,23:04:45,00:31:16,5190,00:04,n/a,33.9,17:21,18:57,01:48,03:24
2016-11-23,19:35:04,21:02:01,5216,23:00:50,00:27:20,5190,00:38,12:05,25.1,17:22,18:59,01:47,03:23
2016-11-24,19:31:09,20:58:05,5216,22:56:54,00:23:24,5190,01:10,12:59,17.3,17:23,19:00,01:46,03:23
2016-11-25,19:27:13,20:54:10,5216,22:52:58,00:19:28,5190,01:43,13:52,10.8,17:24,19:01,01:46,03:23
2016-11-26,19:23:17,20:50:14,5216,22:49:02,00:15:32,5190,02:16,14:44,5.7,17:25,19:02,01:45,03:23
2016-11-27,19:19:21,20:46:18,5216,22:45:06,00:11:36,5190,02:52,15:37,2.2,17:26,19:03,01:45,03:22
2016-11-28,19:15:25,20:42:22,5216,22:41:10,00:07:41,5190,03:30,16:30,0.4,17:27,19:04,01:44,03:22
2016-11-29,19:11:29,20:38:26,5216,22:37:14,00:03:45,5190,04:12,17:22,0.4,17:27,19:06,01:44,03:22
2016-11-30,19:07:33,20:34:30,5216,22:33:18,23:59:49,5190,04:57,18:13,2.2,17:28,19:07,01:44,03:22
2016-12-01,19:03:37,20:30:34,5216,22:29:22,23:55:53,5190,05:45,19:03,5.8,17:29,19:08,01:43,03:22
2016-12-02,18:59:41,20:26:38,5216,22:25:26,23:51:57,5190,06:37,19:51,11.1,17:30,19:09,01:43,03:22
2016-12-03,18:55:45,20:22:42,5216,22:21:30,23:48:01,5190,07:31,20:36,17.9,17:31,19:10,01:43,03:22
2016-12-04,18:51:49,20:18:46,5216,22:17:35,23:44:05,5190,08:28,21:19,26.2,17:32,19:11,01:43,03:22
2016-12-05,18:47:54,20:14:50,5216,22:13:39,23:40:09,5190,09:26,21:59,35.7,17:32,19:12,01:42,03:22
2016-12-06,18:43:58,20:10:55,5216,22:09:43,23:36:13,5190,10:26,22:38,46.1,17:33,19:13,01:42,03:22
2016-12-07,18:40:02,20:06:59,5216,22:05:47,23:32:17,5190,11:28,23:16,56.9,17:34,19:14,01:42,03:22
2016-12-08,18:36:06,20:03:03,5216,22:01:51,23:28:21,5190,n/a,23:54,67.7,17:35,19:15,01:42,03:22
2016-12-09,18:32:10,19:59:07,5216,21:57:55,23:24:26,5190,12:32,00:34,77.9,17:36,19:16,01:42,03:22
2016-12-10,18:28:14,19:55:11,5216,21:53:59,23:20:30,5190,13:38,01:17,86.9,17:36,19:17,01:42,03:23
2016-12-11,18:24:18,19:51:15,5216,21:50:03,23:16:34,5190,14:46,02:03,93.8,17:37,19:17,01:42,03:23
2016-12-12,18:20:22,19:47:19,5216,21:46:07,23:12:38,5190,15:55,02:55,98.3,17:38,19:18,01:42,03:23
2016-12-13,18:16:26,19:43:23,5216,21:42:11,23:08:42,5190,17:03,03:51,99.8,17:38,19:19,01:43,03:23
2016-12-14,18:12:30,19:39:27,5216,21:38:15,23:04:46,5190,18:08,04:52,98.4,17:39,19:20,01:43,03:24
2016-12-15,18:08:34,19:35:31,5216,21:34:20,23:00:50,5190,19:07,05:55,94.2,17:40,19:21,01:43,03:24
2016-12-16,18:04:38,19:31:35,5216,21:30:24,22:56:54,5190,20:00,06:58,87.8,17:40,19:21,01:43,03:24
2016-12-17,18:00:43,19:27:39,5216,21:26:28,22:52:58,5190,20:46,08:00,79.8,17:41,19:22,01:44,03:25
2016-12-18,17:56:47,19:23:44,5216,21:22:32,22:49:02,5190,21:27,09:00,70.6,17:41,19:22,01:44,03:25
2016-12-19,17:52:51,19:19:48,5216,21:18:36,22:45:06,5190,22:05,09:57,60.8,17:42,19:23,01:45,03:26
2016-12-20,17:48:55,19:15:52,5216,21:14:40,22:41:10,5190,22:39,10:52,50.9,17:42,19:24,01:45,03:26
2016-12-21,17:44:59,19:11:56,5216,21:10:44,22:37:15,5190,23:12,11:46,41.2,17:43,19:24,01:45,03:27
2016-12-22,17:43:56,19:08:00,5043,21:06:48,22:33:19,5190,23:45,n/a,32.1,17:43,19:25,01:46,03:27
2016-12-23,17:44:23,19:04:04,4780,21:02:52,22:29:23,5190,00:18,12:38,23.6,17:44,19:25,01:47,03:28
2016-12-24,17:44:49,19:00:08,4519,20:58:56,22:25:27,5190,00:52,13:31,16.2,17:44,19:25,01:47,03:28
2016-12-25,17:45:13,18:56:12,4259,20:55:00,22:21:31,5190,01:30,14:24,9.9,17:45,19:26,01:48,03:29
2016-12-26,17:45:35,18:52:16,4000,20:51:05,22:17:35,5190,02:10,15:16,5.0,17:45,19:26,01:49,03:29
2016-12-27,17:45:56,18:48:20,3744,20:47:09,22:13:39,5190,02:54,16:08,1.7,17:45,19:26,01:49,03:30
2016-12-28,17:46:15,18:44:24,3489,20:43:13,22:09:43,5190,03:41,16:59,0.2,17:46,19:26,01:50,03:31
2016-12-29,17:46:33,18:40:29,3235,20:39:17,22:05:47,5190,04:32,17:49,0.6,17:46,19:27,01:51,03:31
2016-12-30,17:46:49,18:36:33,2983,20:35:21,22:01:51,5190,05:27,18:35,2.9,17:46,19:27,01:52,03:32
