Time Zone: UT
Track limitation: between sunset and sunrise

Target,RA,Dec,Equinox
NGC6868,20:09:54.1,-48:22:46.4,2000.0

Beginning of Night,East Track Start (NGC6868),East Track End (NGC6868),East Track Length (NGC6868),West Track Start (NGC6868),West Track End (NGC6868),West Track Length (NGC6868),Moonrise,Moonset,Illuminated fraction of the Moon,Sunset,End of Evening Twilight,Beginning of Morning Twilight,Sunrise
2016-06-10,21:47:58,23:08:15,4816,03:47:02,05:07:31,4828,10:22,21:16,37.0,15:38,17:05,04:07,05:34
2016-06-11,21:44:03,23:04:19,4816,03:43:06,05:03:35,4828,10:56,22:11,46.8,15:38,17:05,04:07,05:35
2016-06-12,21:40:07,23:00:23,4816,03:39:10,04:59:39,4828,11:29,23:05,56.5,15:38,17:05,04:07,05:35
2016-06-13,21:36:11,22:56:27,4816,03:35:15,04:55:43,4828,n/a,23:58,65.8,15:38,17:05,04:08,05:35
2016-06-14,21:32:15,22:52:31,4816,03:31:19,04:51:47,4828,12:01,00:50,74.4,15:38,17:05,04:08,05:36
2016-06-15,21:28:19,22:48:36,4816,03:27:23,04:47:51,4828,12:34,01:43,82.1,15:38,17:06,04:08,05:36
2016-06-16,21:24:23,22:44:40,4816,03:23:27,04:43:55,4828,13:09,02:36,88.8,15:38,17:06,04:09,05:36
2016-06-17,21:20:27,22:40:44,4816,03:19:31,04:39:59,4828,13:46,03:29,94.0,15:38,17:06,04:09,05:37
2016-06-18,21:16:31,22:36:48,4816,03:15:35,04:36:03,4828,14:27,04:22,97.7,15:38,17:06,04:09,05:37
2016-06-19,21:12:35,22:32:52,4816,03:11:39,04:32:07,4828,15:11,05:15,99.6,15:38,17:06,04:09,05:37
2016-06-20,21:08:39,22:28:56,4816,03:07:43,04:28:11,4828,15:59,06:06,99.5,15:39,17:06,04:10,05:37
2016-06-21,21:04:43,22:25:00,4816,03:03:47,04:24:16,4828,16:52,06:54,97.4,15:39,17:07,04:10,05:38
2016-06-22,21:00:47,22:21:04,4816,02:59:51,04:20:20,4828,17:48,07:40,93.2,15:39,17:07,04:10,05:38
2016-06-23,20:56:52,22:17:08,4816,02:55:55,04:16:24,4828,18:46,08:23,87.0,15:39,17:07,04:10,05:38
2016-06-24,20:52:56,22:13:12,4816,02:52:00,04:12:28,4828,19:46,09:04,79.0,15:40,17:07,04:10,05:38
2016-06-25,20:49:00,22:09:16,4816,02:48:04,04:08:32,4828,20:47,09:44,69.4,15:40,17:08,04:10,05:38
2016-06-26,20:45:04,22:05:21,4816,02:44:08,04:04:36,4828,21:49,10:22,58.7,15:40,17:08,04:11,05:38
2016-06-27,20:41:08,22:01:25,4816,02:40:12,04:00:40,4828,22:52,11:02,47.4,15:41,17:08,04:11,05:38
2016-06-28,20:37:12,21:57:29,4816,02:36:16,03:56:44,4828,23:57,11:43,36.1,15:41,17:09,04:11,05:38
2016-06-29,20:33:16,21:53:33,4816,02:32:20,03:52:48,4828,01:02,n/a,25.4,15:41,17:09,04:11,05:38
2016-06-30,20:29:20,21:49:37,4816,02:28:24,03:48:52,4828,02:08,12:26,15.9,15:42,17:09,04:11,05:38
2016-07-01,20:25:24,21:45:41,4816,02:24:28,03:44:56,4828,03:13,13:14,8.3,15:42,17:10,04:11,05:38
2016-07-02,20:21:28,21:41:45,4816,02:20:32,03:41:01,4828,04:16,14:06,3.1,15:43,17:10,04:11,05:38
2016-07-03,20:17:32,21:37:49,4816,02:16:36,03:37:05,4828,05:15,15:02,0.5,15:43,17:10,04:11,05:38
2016-07-04,20:13:37,21:33:53,4816,02:12:40,03:33:09,4828,06:09,16:02,0.5,15:43,17:11,04:11,05:38
2016-07-05,20:09:41,21:29:57,4816,02:08:45,03:29:13,4828,06:57,17:02,3.1,15:44,17:11,04:11,05:38
2016-07-06,20:05:45,21:26:01,4816,02:04:49,03:25:17,4828,07:40,18:03,7.8,15:44,17:12,04:11,05:38
2016-07-07,20:01:49,21:22:05,4816,02:00:53,03:21:21,4828,08:19,19:02,14.4,15:45,17:12,04:11,05:38
2016-07-08,19:57:53,21:18:10,4816,01:56:57,03:17:25,4828,08:55,19:59,22.2,15:45,17:12,04:10,05:37
2016-07-09,19:53:57,21:14:14,4816,01:53:01,03:13:29,4828,09:29,20:55,31.0,15:46,17:13,04:10,05:37
2016-07-10,19:50:01,21:10:18,4816,01:49:05,03:09:33,4828,10:01,21:49,40.3,15:46,17:13,04:10,05:37
2016-07-11,19:46:05,21:06:22,4816,01:45:09,03:05:37,4828,10:34,22:42,49.8,15:47,17:14,04:10,05:37
2016-07-12,19:42:09,21:02:26,4816,01:41:13,03:01:41,4828,11:08,23:34,59.2,15:47,17:14,04:10,05:36
2016-07-13,19:38:13,20:58:30,4816,01:37:17,02:57:46,4828,11:44,00:27,68.3,15:48,17:15,04:09,05:36
2016-07-14,19:34:17,20:54:34,4816,01:33:21,02:53:50,4828,n/a,01:20,76.8,15:49,17:15,04:09,05:36
2016-07-15,19:30:22,20:50:38,4816,01:29:25,02:49:54,4828,12:23,02:13,84.4,15:49,17:16,04:09,05:35
2016-07-16,19:26:26,20:46:42,4816,01:25:30,02:45:58,4828,13:05,03:06,90.8,15:50,17:16,04:09,05:35
2016-07-17,19:22:30,20:42:46,4816,01:21:34,02:42:02,4828,13:52,03:58,95.7,15:50,17:17,04:08,05:34
2016-07-18,19:18:34,20:38:50,4816,01:17:38,02:38:06,4828,14:43,04:48,98.8,15:51,17:17,04:08,05:34
2016-07-19,19:14:38,20:34:55,4816,01:13:42,02:34:10,4828,15:39,05:36,99.9,15:52,17:18,04:07,05:33
2016-07-20,19:10:42,20:30:59,4816,01:09:46,02:30:14,4828,16:37,06:22,98.7,15:52,17:18,04:07,05:33
2016-07-21,19:06:46,20:27:03,4816,01:05:50,02:26:18,4828,17:38,07:04,95.1,15:53,17:19,04:07,05:32
2016-07-22,19:02:50,20:23:07,4816,01:01:54,02:22:22,4828,18:40,07:45,89.3,15:53,17:19,04:06,05:32
2016-07-23,18:58:54,20:19:11,4816,00:57:58,02:18:26,4828,19:43,08:24,81.4,15:54,17:20,04:06,05:31
2016-07-24,18:54:58,20:15:15,4816,00:54:02,02:14:31,4828,20:46,09:03,71.8,15:55,17:20,04:05,05:31
2016-07-25,18:51:02,20:11:19,4816,00:50:06,02:10:35,4828,21:50,09:43,61.1,15:55,17:21,04:05,05:30
2016-07-26,18:47:07,20:07:23,4816,00:46:10,02:06:39,4828,22:54,10:25,49.6,15:56,17:21,04:04,05:29
2016-07-27,18:43:11,20:03:27,4816,00:42:15,02:02:43,4828,23:58,11:11,38.2,15:57,17:22,04:04,05:29
2016-07-28,18:39:15,19:59:31,4816,00:38:19,01:58:47,4828,01:02,11:59,27.4,15:57,17:22,04:03,05:28
2016-07-29,18:35:19,19:55:35,4816,00:34:23,01:54:51,4828,02:05,n/a,17.9,15:58,17:23,04:02,05:27
2016-07-30,18:31:23,19:51:40,4816,00:30:27,01:50:55,4828,03:04,12:52,10.0,15:59,17:23,04:02,05:26
2016-07-31,18:27:27,19:47:44,4816,00:26:31,01:46:59,4828,03:59,13:49,4.3,15:59,17:24,04:01,05:26
2016-08-01,18:23:31,19:43:48,4816,00:22:35,01:43:03,4828,04:49,14:48,1.0,16:00,17:24,04:01,05:25
2016-08-02,18:19:35,19:39:52,4816,00:18:39,01:39:07,4828,05:34,15:48,0.1,16:01,17:25,04:00,05:24
2016-08-03,18:15:39,19:35:56,4816,00:14:43,01:35:11,4828,06:15,16:48,1.5,16:01,17:25,03:59,05:23
2016-08-04,18:11:43,19:32:00,4816,00:10:47,01:31:15,4828,06:52,17:46,5.0,16:02,17:26,03:58,05:22
2016-08-05,18:07:47,19:28:04,4816,00:06:51,01:27:20,4828,07:27,18:43,10.3,16:02,17:26,03:58,05:21
2016-08-06,18:03:52,19:24:08,4816,00:02:55,01:23:24,4828,08:01,19:38,17.1,16:03,17:27,03:57,05:21
2016-08-07,17:59:56,19:20:12,4816,23:59:00,01:19:28,4828,08:34,20:32,25.0,16:04,17:27,03:56,05:20
2016-08-08,17:56:00,19:16:16,4816,23:55:04,01:15:32,4828,09:07,21:25,33.7,16:04,17:28,03:55,05:19
2016-08-09,17:52:04,19:12:20,4816,23:51:08,01:11:36,4828,09:42,22:17,42.9,16:05,17:29,03:54,05:18
2016-08-10,17:48:08,19:08:25,4816,23:47:12,01:07:40,4828,10:19,23:10,52.4,16:06,17:29,03:54,05:17
2016-08-11,17:44:12,19:04:29,4816,23:43:16,01:03:44,4828,11:00,00:03,61.8,16:06,17:30,03:53,05:16
2016-08-12,17:40:16,19:00:33,4816,23:39:20,00:59:48,4828,11:44,00:55,71.0,16:07,17:30,03:52,05:15
2016-08-13,17:36:20,18:56:37,4816,23:35:24,00:55:52,4828,n/a,01:47,79.5,16:08,17:31,03:51,05:14
2016-08-14,17:32:24,18:52:41,4816,23:31:28,00:51:56,4828,12:33,02:38,87.0,16:08,17:31,03:50,05:13
2016-08-15,17:28:28,18:48:45,4816,23:27:32,00:48:01,4828,13:26,03:28,93.2,16:09,17:32,03:49,05:12
2016-08-16,17:24:32,18:44:49,4816,23:23:36,00:44:05,4828,14:23,04:14,97.6,16:10,17:32,03:48,05:11
2016-08-17,17:20:37,18:40:53,4816,23:19:40,00:40:09,4828,15:24,04:59,99.8,16:10,17:33,03:47,05:10
2016-08-18,17:16:41,18:36:57,4816,23:15:45,00:36:13,4828,16:27,05:41,99.5,16:11,17:33,03:46,05:08
2016-08-19,17:12:45,18:33:01,4816,23:11:49,00:32:17,4828,17:31,06:22,96.7,16:12,17:34,03:45,05:07
2016-08-20,17:08:49,18:29:06,4816,23:07:53,00:28:21,4828,18:36,07:03,91.3,16:12,17:35,03:44,05:06
2016-08-21,17:04:53,18:25:10,4816,23:03:57,00:24:25,4828,19:41,07:43,83.6,16:13,17:35,03:43,05:05
2016-08-22,17:00:57,18:21:14,4816,23:00:01,00:20:29,4828,20:46,08:25,74.0,16:13,17:36,03:42,05:04
2016-08-23,16:57:01,18:17:18,4816,22:56:05,00:16:33,4828,21:51,09:10,63.3,16:14,17:36,03:41,05:03
2016-08-24,16:53:05,18:13:22,4816,22:52:09,00:12:37,4828,22:56,09:57,51.9,16:15,17:37,03:40,05:02
2016-08-25,16:49:09,18:09:26,4816,22:48:13,00:08:41,4828,23:58,10:48,40.5,16:15,17:37,03:38,05:00
2016-08-26,16:45:13,18:05:30,4816,22:44:17,00:04:46,4828,00:58,11:43,29.8,16:16,17:38,03:37,04:59
2016-08-27,16:41:17,18:01:34,4816,22:40:21,00:00:50,4828,01:53,n/a,20.2,16:17,17:38,03:36,04:58
2016-08-28,16:37:22,17:57:38,4816,22:36:25,23:56:54,4828,02:44,12:40,12.2,16:17,17:39,03:35,04:57
2016-08-29,16:33:26,17:53:42,4816,22:32:30,23:52:58,4828,03:30,13:38,6.1,16:18,17:40,03:34,04:55
2016-08-30,16:29:30,17:49:46,4816,22:28:34,23:49:02,4828,04:12,14:37,2.0,16:18,17:40,03:33,04:54
2016-08-31,16:25:34,17:45:51,4816,22:24:38,23:45:06,4828,04:50,15:35,0.2,16:19,17:41,03:31,04:53
2016-09-01,16:21:38,17:41:55,4816,22:20:42,23:41:10,4828,05:25,16:32,0.4,16:20,17:41,03:30,04:52
2016-09-02,16:20:51,17:37:59,4627,22:16:46,23:37:14,4828,05:59,17:28,2.6,16:20,17:42,03:29,04:50
2016-09-03,16:21:28,17:34:03,4354,22:12:50,23:33:18,4828,06:33,18:22,6.7,16:21,17:43,03:28,04:49
2016-09-04,16:22:06,17:30:07,4081,22:08:54,23:29:22,4828,07:06,19:16,12.3,16:22,17:43,03:26,04:48
2016-09-05,16:22:43,17:26:11,3808,22:04:58,23:25:26,4828,07:40,20:09,19.2,16:22,17:44,03:25,04:47
2016-09-06,16:23:20,17:22:15,3535,22:01:02,23:21:31,4828,08:16,21:01,27.2,16:23,17:44,03:24,04:45
2016-09-07,16:23:57,17:18:19,3262,21:57:06,23:17:35,4828,08:55,21:54,36.0,16:23,17:45,03:23,04:44
2016-09-08,16:24:34,17:14:23,2989,21:53:10,23:13:39,4828,09:37,22:46,45.4,16:24,17:46,03:21,04:43
2016-09-09,16:25:11,17:10:27,2716,21:49:15,23:09:43,4828,10:23,23:37,55.1,16:25,17:46,03:20,04:41
2016-09-10,16:25:48,17:06:31,2443,21:45:19,23:05:47,4828,11:14,00:28,64.7,16:25,17:47,03:19,04:40
2016-09-11,16:26:25,17:02:36,2170,21:41:23,23:01:51,4828,n/a,01:17,74.1,16:26,17:47,03:17,04:39
2016-09-12,16:27:02,16:58:40,1897,21:37:27,22:57:55,4828,12:08,02:04,82.6,16:27,17:48,03:16,04:37
2016-09-13,16:27:39,16:54:44,1624,21:33:31,22:53:59,4828,13:06,02:50,90.0,16:27,17:49,03:15,04:36
2016-09-14,16:28:16,16:50:48,1351,21:29:35,22:50:03,4828,14:08,03:33,95.7,16:28,17:49,03:13,04:35
2016-09-15,16:28:53,16:46:52,1078,21:25:39,22:46:07,4828,15:12,04:15,99.1,16:28,17:50,03:12,04:33
2016-09-16,16:29:31,16:42:56,805,21:21:43,22:42:12,4828,16:18,04:56,99.9,16:29,17:51,03:11,04:32
2016-09-17,16:30:08,16:39:00,531,21:17:47,22:38:16,4828,17:25,05:38,97.9,16:30,17:51,03:09,04:31
2016-09-18,16:30:46,16:35:04,258,21:13:51,22:34:20,4828,18:32,06:21,93.1,16:30,17:52,03:08,04:29
2016-09-19,n/a,n/a,0,21:09:56,22:30:24,4828,19:40,07:06,85.7,16:31,17:53,03:06,04:28
2016-09-20,n/a,n/a,0,21:06:00,22:26:28,4828,20:46,07:54,76.5,16:32,17:53,03:05,04:27
2016-09-21,n/a,n/a,0,21:02:04,22:22:32,4828,21:51,08:45,65.9,16:32,17:54,03:04,04:25
2016-09-22,n/a,n/a,0,20:58:08,22:18:36,4828,22:53,09:39,54.8,16:33,17:55,03:02,04:24
2016-09-23,n/a,n/a,0,20:54:12,22:14:40,4828,23:50,10:35,43.6,16:33,17:55,03:01,04:23
2016-09-24,n/a,n/a,0,20:50:16,22:10:44,4828,00:42,11:33,33.0,16:34,17:56,02:59,04:21
2016-09-25,n/a,n/a,0,20:46:20,22:06:48,4828,01:28,n/a,23.5,16:35,17:57,02:58,04:20
2016-09-26,n/a,n/a,0,20:42:24,22:02:52,4828,02:11,12:31,15.2,16:35,17:58,02:56,04:19
2016-09-27,n/a,n/a,0,20:38:28,21:58:57,4828,02:50,13:29,8.6,16:36,17:58,02:55,04:17
2016-09-28,n/a,n/a,0,20:34:32,21:55:01,4828,03:25,14:25,3.9,16:37,17:59,02:54,04:16
2016-09-29,n/a,n/a,0,20:30:36,21:51:05,4828,04:00,15:20,1.0,16:37,18:00,02:52,04:15
2016-09-30,n/a,n/a,0,20:26:41,21:47:09,4828,04:33,16:15,0.0,16:38,18:01,02:51,04:13
2016-10-01,n/a,n/a,0,20:22:45,21:43:13,4828,05:06,17:09,1.0,16:39,18:02,02:49,04:12
2016-10-02,n/a,n/a,0,20:18:49,21:39:17,4828,05:40,18:02,3.7,16:39,18:02,02:48,04:11
2016-10-03,n/a,n/a,0,20:14:53,21:35:21,4828,06:15,18:54,8.1,16:40,18:03,02:46,04:10
2016-10-04,n/a,n/a,0,20:10:57,21:31:25,4828,06:53,19:47,14.0,16:41,18:04,02:45,04:08
2016-10-05,n/a,n/a,0,20:07:01,21:27:29,4828,07:33,20:39,21.2,16:41,18:05,02:44,04:07
2016-10-06,n/a,n/a,0,20:03:05,21:23:33,4828,08:17,21:30,29.4,16:42,18:06,02:42,04:06
2016-10-07,n/a,n/a,0,19:59:09,21:19:37,4828,09:04,22:20,38.5,16:43,18:07,02:41,04:04
2016-10-08,n/a,n/a,0,19:55:13,21:15:42,4828,09:56,23:09,48.2,16:43,18:07,02:39,04:03
2016-10-09,n/a,n/a,0,19:51:17,21:11:46,4828,10:51,23:56,58.3,16:44,18:08,02:38,04:02
2016-10-10,n/a,n/a,0,19:47:21,21:07:50,4828,11:50,00:41,68.3,16:45,18:09,02:36,04:01
2016-10-11,n/a,n/a,0,19:43:26,21:03:54,4828,n/a,01:24,77.8,16:46,18:10,02:35,03:59
2016-10-12,n/a,n/a,0,19:39:30,20:59:58,4828,12:51,02:06,86.3,16:46,18:11,02:34,03:58
2016-10-13,n/a,n/a,0,19:35:34,20:56:02,4828,13:55,02:47,93.2,16:47,18:12,02:32,03:57
2016-10-14,n/a,n/a,0,19:31:38,20:52:06,4828,15:01,03:28,97.9,16:48,18:13,02:31,03:56
2016-10-15,n/a,n/a,0,19:27:42,20:48:10,4828,16:09,04:11,99.9,16:49,18:14,02:29,03:55
2016-10-16,n/a,n/a,0,19:23:46,20:44:14,4828,17:18,04:56,98.9,16:49,18:15,02:28,03:54
2016-10-17,n/a,n/a,0,19:19:50,20:40:18,4828,18:28,05:44,94.9,16:50,18:16,02:27,03:52
2016-10-18,n/a,n/a,0,19:15:54,20:36:23,4828,19:36,06:35,88.3,16:51,18:17,02:25,03:51
2016-10-19,n/a,n/a,0,19:11:58,20:32:27,4828,20:42,07:30,79.6,16:52,18:18,02:24,03:50
2016-10-20,n/a,n/a,0,19:08:02,20:28:31,4828,21:43,08:28,69.6,16:52,18:19,02:23,03:49
2016-10-21,n/a,n/a,0,19:04:07,20:24:35,4828,22:38,09:27,58.8,16:53,18:20,02:21,03:48
2016-10-22,n/a,n/a,0,19:00:11,20:20:39,4828,23:28,10:26,48.0,16:54,18:21,02:20,03:47
2016-10-23,n/a,n/a,0,18:56:15,20:16:43,4828,00:12,11:24,37.6,16:55,18:22,02:19,03:46
2016-10-24,n/a,n/a,0,18:52:19,20:12:47,4828,00:51,n/a,28.0,16:56,18:23,02:17,03:45
2016-10-25,n/a,n/a,0,18:48:23,20:08:51,4828,01:28,12:20,19.5,16:56,18:24,02:16,03:44
2016-10-26,n/a,n/a,0,18:44:27,20:04:55,4828,02:02,13:16,12.3,16:57,18:25,02:15,03:43
2016-10-27,n/a,n/a,0,18:40:31,20:00:59,4828,02:35,14:10,6.7,16:58,18:26,02:13,03:42
2016-10-28,n/a,n/a,0,18:36:35,19:57:03,4828,03:07,15:03,2.8,16:59,18:27,02:12,03:41
2016-10-29,n/a,n/a,0,18:32:39,19:53:08,4828,03:41,15:56,0.6,17:00,18:29,02:11,03:40
2016-10-30,n/a,n/a,0,18:28:43,19:49:12,4828,04:15,16:49,0.2,17:01,18:30,02:10,03:39
2016-10-31,n/a,n/a,0,18:24:47,19:45:16,4828,04:52,17:42,1.6,17:01,18:31,02:09,03:38
2016-11-01,n/a,n/a,0,18:20:52,19:41:20,4828,05:31,18:34,4.7,17:02,18:32,02:07,03:37
2016-11-02,n/a,n/a,0,18:16:56,19:37:24,4828,06:14,19:26,9.5,17:03,18:33,02:06,03:36
2016-11-03,n/a,n/a,0,18:13:00,19:33:28,4828,07:00,20:16,15.7,17:04,18:34,02:05,03:35
2016-11-04,n/a,n/a,0,18:09:04,19:29:32,4828,07:49,21:05,23.3,17:05,18:35,02:04,03:34
2016-11-05,n/a,n/a,0,18:05:08,19:25:36,4828,08:42,21:52,32.1,17:06,18:37,02:03,03:34
2016-11-06,n/a,n/a,0,18:01:12,19:21:40,4828,09:38,22:37,41.7,17:07,18:38,02:02,03:33
2016-11-07,n/a,n/a,0,17:57:16,19:17:44,4828,10:36,23:19,51.9,17:08,18:39,02:01,03:32
2016-11-08,n/a,n/a,0,17:53:20,19:13:48,4828,11:37,00:00,62.4,17:09,18:40,02:00,03:31
2016-11-09,n/a,n/a,0,17:49:24,19:09:53,4828,n/a,00:39,72.7,17:09,18:41,01:59,03:31
