Time Zone: UT
Track limitation: between sunset and sunrise

Target,RA,Dec,Equinox
NGC5363,13:56:07.2,+05:15:17.2,2000.0

Beginning of Night,East Track Start (NGC5363),East Track End (NGC5363),East Track Length (NGC5363),West Track Start (NGC5363),West Track End (NGC5363),West Track Length (NGC5363),Moonrise,Moonset,Illuminated fraction of the Moon,Sunset,End of Evening Twilight,Beginning of Morning Twilight,Sunrise
2016-05-11,19:38:51,22:47:02,11291,n/a,n/a,0,10:28,20:35,32.8,15:49,17:14,03:52,05:17
2016-05-12,19:34:55,22:43:06,11291,n/a,n/a,0,11:10,21:34,42.9,15:48,17:13,03:53,05:17
2016-05-13,19:30:59,22:39:10,11291,n/a,n/a,0,11:47,22:30,53.0,15:48,17:12,03:53,05:18
2016-05-14,19:27:03,22:35:15,11291,n/a,n/a,0,n/a,23:25,62.8,15:47,17:12,03:54,05:19
2016-05-15,19:23:07,22:31:19,11291,n/a,n/a,0,12:22,00:19,71.8,15:46,17:11,03:54,05:19
2016-05-16,19:19:11,22:27:23,11291,n/a,n/a,0,12:55,01:12,79.9,15:46,17:11,03:55,05:20
2016-05-17,19:15:15,22:23:27,11291,n/a,n/a,0,13:27,02:04,86.9,15:45,17:10,03:55,05:21
2016-05-18,19:11:19,22:19:31,11291,n/a,n/a,0,14:00,02:57,92.5,15:44,17:10,03:56,05:21
2016-05-19,19:07:24,22:15:35,11291,n/a,n/a,0,14:33,03:49,96.7,15:44,17:09,03:56,05:22
2016-05-20,19:03:28,22:11:39,11291,n/a,n/a,0,15:09,04:42,99.1,15:43,17:09,03:57,05:23
2016-05-21,18:59:32,22:07:43,11291,n/a,n/a,0,15:47,05:35,99.8,15:43,17:09,03:58,05:23
2016-05-22,18:55:36,22:03:47,11291,n/a,n/a,0,16:29,06:28,98.6,15:42,17:08,03:58,05:24
2016-05-23,18:51:40,21:59:51,11291,n/a,n/a,0,17:15,07:19,95.6,15:42,17:08,03:59,05:25
2016-05-24,18:47:44,21:55:55,11291,n/a,n/a,0,18:04,08:09,90.7,15:41,17:07,03:59,05:25
2016-05-25,18:43:48,21:52:00,11291,n/a,n/a,0,18:57,08:56,84.0,15:41,17:07,04:00,05:26
2016-05-26,18:39:52,21:48:04,11291,n/a,n/a,0,19:53,09:40,75.8,15:41,17:07,04:00,05:27
2016-05-27,18:35:56,21:44:08,11291,n/a,n/a,0,20:52,10:22,66.3,15:40,17:07,04:01,05:27
2016-05-28,18:32:00,21:40:12,11291,n/a,n/a,0,21:52,11:03,55.7,15:40,17:06,04:01,05:28
2016-05-29,18:28:04,21:36:16,11291,n/a,n/a,0,22:54,11:42,44.6,15:40,17:06,04:02,05:28
2016-05-30,18:24:08,21:32:20,11291,n/a,n/a,0,23:57,n/a,33.6,15:39,17:06,04:02,05:29
2016-05-31,18:20:13,21:28:24,11291,n/a,n/a,0,01:02,12:22,23.1,15:39,17:06,04:03,05:29
2016-06-01,18:16:17,21:24:28,11291,n/a,n/a,0,02:09,13:03,13.9,15:39,17:06,04:03,05:30
2016-06-02,18:12:21,21:20:32,11291,n/a,n/a,0,03:17,13:46,6.7,15:38,17:06,04:03,05:31
2016-06-03,18:08:25,21:16:36,11291,n/a,n/a,0,04:25,14:33,2.0,15:38,17:05,04:04,05:31
2016-06-04,18:04:29,21:12:40,11291,n/a,n/a,0,05:31,15:25,0.2,15:38,17:05,04:04,05:32
2016-06-05,18:00:33,21:08:45,11291,n/a,n/a,0,06:33,16:20,1.3,15:38,17:05,04:05,05:32
2016-06-06,17:56:37,21:04:49,11291,n/a,n/a,0,07:30,17:19,5.0,15:38,17:05,04:05,05:33
2016-06-07,17:52:41,21:00:53,11291,n/a,n/a,0,08:21,18:19,11.0,15:38,17:05,04:06,05:33
2016-06-08,17:48:45,20:56:57,11291,n/a,n/a,0,09:05,19:19,18.7,15:38,17:05,04:06,05:33
2016-06-09,17:44:49,20:53:01,11291,n/a,n/a,0,09:46,20:18,27.5,15:38,17:05,04:06,05:34
2016-06-10,17:40:53,20:49:05,11291,n/a,n/a,0,10:22,21:16,37.0,15:38,17:05,04:07,05:34
2016-06-11,17:36:58,20:45:09,11291,n/a,n/a,0,10:56,22:11,46.8,15:38,17:05,04:07,05:35
2016-06-12,17:33:02,20:41:13,11291,n/a,n/a,0,11:29,23:05,56.5,15:38,17:05,04:07,05:35
2016-06-13,17:29:06,20:37:17,11291,n/a,n/a,0,n/a,23:58,65.8,15:38,17:05,04:08,05:35
2016-06-14,17:25:10,20:33:21,11291,n/a,n/a,0,12:01,00:50,74.4,15:38,17:05,04:08,05:36
2016-06-15,17:21:14,20:29:25,11291,n/a,n/a,0,12:34,01:43,82.1,15:38,17:06,04:08,05:36
2016-06-16,17:17:18,20:25:29,11291,n/a,n/a,0,13:09,02:36,88.8,15:38,17:06,04:09,05:36
2016-06-17,17:13:22,20:21:34,11291,n/a,n/a,0,13:46,03:29,94.0,15:38,17:06,04:09,05:37
2016-06-18,17:09:26,20:17:38,11291,n/a,n/a,0,14:27,04:22,97.7,15:38,17:06,04:09,05:37
2016-06-19,17:05:30,20:13:42,11291,n/a,n/a,0,15:11,05:15,99.6,15:38,17:06,04:09,05:37
2016-06-20,17:01:34,20:09:46,11291,n/a,n/a,0,15:59,06:06,99.5,15:39,17:06,04:10,05:37
2016-06-21,16:57:38,20:05:50,11291,n/a,n/a,0,16:52,06:54,97.4,15:39,17:07,04:10,05:38
2016-06-22,16:53:43,20:01:54,11291,n/a,n/a,0,17:48,07:40,93.2,15:39,17:07,04:10,05:38
2016-06-23,16:49:47,19:57:58,11291,n/a,n/a,0,18:46,08:23,87.0,15:39,17:07,04:10,05:38
2016-06-24,16:45:51,19:54:02,11291,n/a,n/a,0,19:46,09:04,79.0,15:40,17:07,04:10,05:38
2016-06-25,16:41:55,19:50:06,11291,n/a,n/a,0,20:47,09:44,69.4,15:40,17:08,04:10,05:38
2016-06-26,16:37:59,19:46:10,11291,n/a,n/a,0,21:49,10:22,58.7,15:40,17:08,04:11,05:38
2016-06-27,16:34:03,19:42:14,11291,n/a,n/a,0,22:52,11:02,47.4,15:41,17:08,04:11,05:38
2016-06-28,16:30:07,19:38:19,11291,n/a,n/a,0,23:57,11:43,36.1,15:41,17:09,04:11,05:38
2016-06-29,16:26:11,19:34:23,11291,n/a,n/a,0,01:02,n/a,25.4,15:41,17:09,04:11,05:38
2016-06-30,16:22:15,19:30:27,11291,n/a,n/a,0,02:08,12:26,15.9,15:42,17:09,04:11,05:38
2016-07-01,16:18:19,19:26:31,11291,n/a,n/a,0,03:13,13:14,8.3,15:42,17:10,04:11,05:38
2016-07-02,16:14:23,19:22:35,11291,n/a,n/a,0,04:16,14:06,3.1,15:43,17:10,04:11,05:38
2016-07-03,16:10:28,19:18:39,11291,n/a,n/a,0,05:15,15:02,0.5,15:43,17:10,04:11,05:38
2016-07-04,16:06:32,19:14:43,11291,n/a,n/a,0,06:09,16:02,0.5,15:43,17:11,04:11,05:38
2016-07-05,16:02:36,19:10:47,11291,n/a,n/a,0,06:57,17:02,3.1,15:44,17:11,04:11,05:38
2016-07-06,15:58:40,19:06:51,11291,n/a,n/a,0,07:40,18:03,7.8,15:44,17:12,04:11,05:38
2016-07-07,15:54:44,19:02:55,11291,n/a,n/a,0,08:19,19:02,14.4,15:45,17:12,04:11,05:38
2016-07-08,15:50:48,18:58:59,11291,n/a,n/a,0,08:55,19:59,22.2,15:45,17:12,04:10,05:37
2016-07-09,15:46:52,18:55:04,11291,n/a,n/a,0,09:29,20:55,31.0,15:46,17:13,04:10,05:37
2016-07-10,15:46:54,18:51:08,11053,n/a,n/a,0,10:01,21:49,40.3,15:46,17:13,04:10,05:37
2016-07-11,15:47:26,18:47:12,10785,n/a,n/a,0,10:34,22:42,49.8,15:47,17:14,04:10,05:37
2016-07-12,15:47:59,18:43:16,10516,n/a,n/a,0,11:08,23:34,59.2,15:47,17:14,04:10,05:36
2016-07-13,15:48:33,18:39:20,10247,n/a,n/a,0,11:44,00:27,68.3,15:48,17:15,04:09,05:36
2016-07-14,15:49:07,18:35:24,9977,n/a,n/a,0,n/a,01:20,76.8,15:49,17:15,04:09,05:36
2016-07-15,15:49:41,18:31:28,9706,n/a,n/a,0,12:23,02:13,84.4,15:49,17:16,04:09,05:35
2016-07-16,15:50:16,18:27:32,9435,n/a,n/a,0,13:05,03:06,90.8,15:50,17:16,04:09,05:35
2016-07-17,15:50:52,18:23:36,9164,n/a,n/a,0,13:52,03:58,95.7,15:50,17:17,04:08,05:34
2016-07-18,15:51:28,18:19:40,8892,n/a,n/a,0,14:43,04:48,98.8,15:51,17:17,04:08,05:34
2016-07-19,15:52:04,18:15:44,8620,n/a,n/a,0,15:39,05:36,99.9,15:52,17:18,04:07,05:33
2016-07-20,15:52:41,18:11:49,8347,n/a,n/a,0,16:37,06:22,98.7,15:52,17:18,04:07,05:33
2016-07-21,15:53:18,18:07:53,8074,n/a,n/a,0,17:38,07:04,95.1,15:53,17:19,04:07,05:32
2016-07-22,15:53:55,18:03:57,7801,n/a,n/a,0,18:40,07:45,89.3,15:53,17:19,04:06,05:32
2016-07-23,15:54:33,18:00:01,7528,n/a,n/a,0,19:43,08:24,81.4,15:54,17:20,04:06,05:31
2016-07-24,15:55:11,17:56:05,7254,n/a,n/a,0,20:46,09:03,71.8,15:55,17:20,04:05,05:31
2016-07-25,15:55:49,17:52:09,6980,n/a,n/a,0,21:50,09:43,61.1,15:55,17:21,04:05,05:30
2016-07-26,15:56:27,17:48:13,6706,n/a,n/a,0,22:54,10:25,49.6,15:56,17:21,04:04,05:29
2016-07-27,15:57:06,17:44:17,6431,n/a,n/a,0,23:58,11:11,38.2,15:57,17:22,04:04,05:29
2016-07-28,15:57:44,17:40:21,6156,n/a,n/a,0,01:02,11:59,27.4,15:57,17:22,04:03,05:28
2016-07-29,15:58:23,17:36:25,5882,n/a,n/a,0,02:05,n/a,17.9,15:58,17:23,04:02,05:27
2016-07-30,15:59:02,17:32:29,5607,n/a,n/a,0,03:04,12:52,10.0,15:59,17:23,04:02,05:26
2016-07-31,15:59:41,17:28:34,5332,n/a,n/a,0,03:59,13:49,4.3,15:59,17:24,04:01,05:26
2016-08-01,16:00:20,17:24:38,5057,n/a,n/a,0,04:49,14:48,1.0,16:00,17:24,04:01,05:25
2016-08-02,16:01:00,17:20:42,4782,n/a,n/a,0,05:34,15:48,0.1,16:01,17:25,04:00,05:24
2016-08-03,16:01:39,17:16:46,4507,n/a,n/a,0,06:15,16:48,1.5,16:01,17:25,03:59,05:23
2016-08-04,16:02:18,17:12:50,4231,n/a,n/a,0,06:52,17:46,5.0,16:02,17:26,03:58,05:22
2016-08-05,16:02:57,17:08:54,3956,n/a,n/a,0,07:27,18:43,10.3,16:02,17:26,03:58,05:21
2016-08-06,16:03:37,17:04:58,3681,n/a,n/a,0,08:01,19:38,17.1,16:03,17:27,03:57,05:21
2016-08-07,16:04:16,17:01:02,3406,n/a,n/a,0,08:34,20:32,25.0,16:04,17:27,03:56,05:20
2016-08-08,16:04:55,16:57:06,3130,n/a,n/a,0,09:07,21:25,33.7,16:04,17:28,03:55,05:19
2016-08-09,16:05:35,16:53:10,2855,n/a,n/a,0,09:42,22:17,42.9,16:05,17:29,03:54,05:18
2016-08-10,16:06:14,16:49:14,2580,n/a,n/a,0,10:19,23:10,52.4,16:06,17:29,03:54,05:17
2016-08-11,16:06:53,16:45:19,2305,n/a,n/a,0,11:00,00:03,61.8,16:06,17:30,03:53,05:16
2016-08-12,16:07:32,16:41:23,2030,n/a,n/a,0,11:44,00:55,71.0,16:07,17:30,03:52,05:15
2016-08-13,16:08:11,16:37:27,1755,n/a,n/a,0,n/a,01:47,79.5,16:08,17:31,03:51,05:14
2016-08-14,16:08:50,16:33:31,1480,n/a,n/a,0,12:33,02:38,87.0,16:08,17:31,03:50,05:13
2016-08-15,16:09:29,16:29:35,1206,n/a,n/a,0,13:26,03:28,93.2,16:09,17:32,03:49,05:12
2016-08-16,16:10:07,16:25:39,931,n/a,n/a,0,14:23,04:14,97.6,16:10,17:32,03:48,05:11
2016-08-17,16:10:46,16:21:43,656,n/a,n/a,0,15:24,04:59,99.8,16:10,17:33,03:47,05:10
2016-08-18,16:11:25,16:17:47,382,n/a,n/a,0,16:27,05:41,99.5,16:11,17:33,03:46,05:08
2016-08-19,16:12:03,16:13:51,108,n/a,n/a,0,17:31,06:22,96.7,16:12,17:34,03:45,05:07
