Time Zone: UT
Track limitation: between sunset and sunrise

Target,RA,Dec,Equinox
NGC7531,23:14:48.5,-43:35:59.8,2000.0

Beginning of Night,East Track Start (NGC7531),East Track End (NGC7531),East Track Length (NGC7531),West Track Start (NGC7531),West Track End (NGC7531),West Track Length (NGC7531),Moonrise,Moonset,Illuminated fraction of the Moon,Sunset,End of Evening Twilight,Beginning of Morning Twilight,Sunrise
2016-11-12,n/a,n/a,0,20:49:56,22:01:26,4290,14:52,02:42,96.1,17:12,18:45,01:56,03:29
2016-11-13,n/a,n/a,0,20:46:00,21:57:30,4290,16:02,03:29,99.3,17:13,18:46,01:55,03:28
2016-11-14,n/a,n/a,0,20:42:04,21:53:34,4290,17:12,04:19,99.5,17:14,18:48,01:54,03:27
2016-11-15,n/a,n/a,0,20:38:08,21:49:39,4290,18:21,05:14,96.7,17:15,18:49,01:53,03:27
2016-11-16,n/a,n/a,0,20:34:12,21:45:43,4290,19:27,06:12,91.2,17:16,18:50,01:52,03:26
2016-11-17,n/a,n/a,0,20:30:16,21:41:47,4290,20:27,07:13,83.5,17:17,18:51,01:51,03:26
2016-11-18,n/a,n/a,0,20:26:20,21:37:51,4290,21:22,08:15,74.3,17:18,18:53,01:50,03:25
2016-11-19,n/a,n/a,0,20:22:24,21:33:55,4290,22:09,09:15,64.2,17:19,18:54,01:50,03:25
2016-11-20,n/a,n/a,0,20:18:29,21:29:59,4290,22:51,10:14,53.8,17:19,18:55,01:49,03:25
2016-11-21,n/a,n/a,0,20:14:33,21:26:03,4290,23:29,11:10,43.6,17:20,18:56,01:48,03:24
2016-11-22,n/a,n/a,0,20:10:37,21:22:07,4290,00:04,n/a,33.9,17:21,18:57,01:48,03:24
2016-11-23,n/a,n/a,0,20:06:41,21:18:11,4290,00:38,12:05,25.1,17:22,18:59,01:47,03:23
2016-11-24,n/a,n/a,0,20:02:45,21:14:15,4290,01:10,12:59,17.3,17:23,19:00,01:46,03:23
2016-11-25,n/a,n/a,0,19:58:49,21:10:19,4290,01:43,13:52,10.8,17:24,19:01,01:46,03:23
2016-11-26,n/a,n/a,0,19:54:53,21:06:24,4290,02:16,14:44,5.7,17:25,19:02,01:45,03:23
2016-11-27,n/a,n/a,0,19:50:57,21:02:28,4290,02:52,15:37,2.2,17:26,19:03,01:45,03:22
2016-11-28,n/a,n/a,0,19:47:01,20:58:32,4290,03:30,16:30,0.4,17:27,19:04,01:44,03:22
2016-11-29,n/a,n/a,0,19:43:05,20:54:36,4290,04:12,17:22,0.4,17:27,19:06,01:44,03:22
2016-11-30,n/a,n/a,0,19:39:09,20:50:40,4290,04:57,18:13,2.2,17:28,19:07,01:44,03:22
2016-12-01,n/a,n/a,0,19:35:14,20:46:44,4290,05:45,19:03,5.8,17:29,19:08,01:43,03:22
2016-12-02,n/a,n/a,0,19:31:18,20:42:48,4290,06:37,19:51,11.1,17:30,19:09,01:43,03:22
2016-12-03,n/a,n/a,0,19:27:22,20:38:52,4290,07:31,20:36,17.9,17:31,19:10,01:43,03:22
2016-12-04,n/a,n/a,0,19:23:26,20:34:56,4290,08:28,21:19,26.2,17:32,19:11,01:43,03:22
2016-12-05,n/a,n/a,0,19:19:30,20:31:00,4290,09:26,21:59,35.7,17:32,19:12,01:42,03:22
2016-12-06,n/a,n/a,0,19:15:34,20:27:04,4290,10:26,22:38,46.1,17:33,19:13,01:42,03:22
2016-12-07,n/a,n/a,0,19:11:38,20:23:09,4290,11:28,23:16,56.9,17:34,19:14,01:42,03:22
2016-12-08,n/a,n/a,0,19:07:42,20:19:13,4290,n/a,23:54,67.7,17:35,19:15,01:42,03:22
2016-12-09,n/a,n/a,0,19:03:46,20:15:17,4290,12:32,00:34,77.9,17:36,19:16,01:42,03:22
2016-12-10,n/a,n/a,0,18:59:50,20:11:21,4290,13:38,01:17,86.9,17:36,19:17,01:42,03:23
2016-12-11,n/a,n/a,0,18:55:54,20:07:25,4290,14:46,02:03,93.8,17:37,19:17,01:42,03:23
2016-12-12,n/a,n/a,0,18:51:59,20:03:29,4290,15:55,02:55,98.3,17:38,19:18,01:42,03:23
2016-12-13,n/a,n/a,0,18:48:03,19:59:33,4290,17:03,03:51,99.8,17:38,19:19,01:43,03:23
2016-12-14,n/a,n/a,0,18:44:07,19:55:37,4290,18:08,04:52,98.4,17:39,19:20,01:43,03:24
2016-12-15,n/a,n/a,0,18:40:11,19:51:41,4290,19:07,05:55,94.2,17:40,19:21,01:43,03:24
2016-12-16,n/a,n/a,0,18:36:15,19:47:45,4290,20:00,06:58,87.8,17:40,19:21,01:43,03:24
2016-12-17,n/a,n/a,0,18:32:19,19:43:49,4290,20:46,08:00,79.8,17:41,19:22,01:44,03:25
2016-12-18,n/a,n/a,0,18:28:23,19:39:53,4290,21:27,09:00,70.6,17:41,19:22,01:44,03:25
2016-12-19,n/a,n/a,0,18:24:27,19:35:58,4290,22:05,09:57,60.8,17:42,19:23,01:45,03:26
2016-12-20,n/a,n/a,0,18:20:31,19:32:02,4290,22:39,10:52,50.9,17:42,19:24,01:45,03:26
2016-12-21,n/a,n/a,0,18:16:35,19:28:06,4290,23:12,11:46,41.2,17:43,19:24,01:45,03:27
2016-12-22,n/a,n/a,0,18:12:39,19:24:10,4290,23:45,n/a,32.1,17:43,19:25,01:46,03:27
2016-12-23,n/a,n/a,0,18:08:44,19:20:14,4290,00:18,12:38,23.6,17:44,19:25,01:47,03:28
2016-12-24,n/a,n/a,0,18:04:48,19:16:18,4290,00:52,13:31,16.2,17:44,19:25,01:47,03:28
2016-12-25,n/a,n/a,0,18:00:52,19:12:22,4290,01:30,14:24,9.9,17:45,19:26,01:48,03:29
2016-12-26,n/a,n/a,0,17:56:56,19:08:26,4290,02:10,15:16,5.0,17:45,19:26,01:49,03:29
2016-12-27,n/a,n/a,0,17:53:00,19:04:30,4290,02:54,16:08,1.7,17:45,19:26,01:49,03:30
2016-12-28,n/a,n/a,0,17:49:04,19:00:34,4290,03:41,16:59,0.2,17:46,19:26,01:50,03:31
2016-12-29,n/a,n/a,0,17:46:33,18:56:38,4205,04:32,17:49,0.6,17:46,19:27,01:51,03:31
2016-12-30,n/a,n/a,0,17:46:49,18:52:43,3953,05:27,18:35,2.9,17:46,19:27,01:52,03:32
