-30.57, 237.03, 105.00, 4377.92
-25.56, 217.55, 115.00, 6312.83
-20.51, 182.61, 117.00, 5422.00
-13.38, 129.67, 98.00, 3798.83
-5.79, 64.28, 117.00, 4914.89
1.76, 4.20, 122.00, 5144.20
8.46, -70.51, 115.00, 4687.81
15.45, -139.52, 111.00, 4729.82
