0.163, 31.511
0.190, 35.248
0.218, 39.194
0.252, 43.830
0.291, 49.109
0.351, 55.474
0.446, 59.230
0.545, 62.034
0.645, 63.753
0.744, 65.533
0.843, 67.445
0.943, 69.422
1.042, 71.284
1.141, 73.508
1.241, 75.807
1.340, 78.252
1.439, 80.003
1.541, 80.862
1.638, 80.842
1.737, 80.985
1.836, 81.333
1.936, 82.029
2.035, 82.561
2.134, 82.868
2.234, 83.645
2.333, 84.849
2.432, 84.812
2.532, 84.808
2.631, 83.789
2.730, 83.408
2.834, 81.906
2.932, 80.171
