AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
H1101-232,3580,MCG-04-26-019,2,"('165.907083333', '-23.4919444444')","(165.70883, -23.59161)",0.32579109331441886,0.21781507610049897,172.76942993194695,147.36905713208589,179.1539783506431,x,3846.2,3623.0,43.0,49.52,x,27.9,11.7,65.2,35.0,26.3,ESO502-G12,PSXT2..,59.1,30.0,(R:)SA:(s)ab   HII,(R:)SA:(s)ab   HII,0.012086
H1101-232,3580,AM1102-225,2,"('165.907083333', '-23.4919444444')","(166.22412, -23.1355)",-99,-99,-99,-99,444.6691200957736,x,3930.4,3705.0,125.0,55.35730323,x,x,x,x,x,x,0,x,x,x,Sp,Sp,0.012359
