AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RX_J1330.8+3119,7401,UGC08492,4,"('202.72167', '31.32556')","(202.52721, 31.38811)",0.00840136940764,0.0101426024891,204.012869142,211.515661359,335.406064426,x,7689.2,288.2,108.2987054,x,35.5,34.1,16.2,70.0,40.6,UGC8492,.S?....,12.2,-99,S0,S0,0.02473
RX_J1330.8+3119,7401,SDSSJ133030.82+312128.9,4,"('202.72167', '31.32556')","(202.62845, 31.35805)",0.00222460556411,4.83402125004e-09,95.968211977,41.0506881794,163.995197076,x,7758.1,357.1,109.2695041,x,11.9,9.8,33.9,139.0,26.8,0,x,x,x,x,x,0.024962
RX_J1330.8+3119,7401,SDSSJ133047.18+313102.3,4,"('202.72167', '31.32556')","(202.69658, 31.51731)",6.45564321699e-07,9.14760466441e-34,95.968211977,41.0506881794,357.084550042,x,7528.8,127.8,106.0395091,x,11.9,7.6,50.2,79.0,85.4,0,x,x,x,x,x,0.024198
RX_J1330.8+3119,7401,2MASXJ13295017+3125155,4,"('202.72167', '31.32556')","(202.45918, 31.42101)",9.32836477796e-12,1.84375180986e-55,96.5239441686,41.5692193817,462.048187477,x,7716.2,315.2,108.6793944,x,12.0,10.8,25.8,75.0,38.1,0,x,x,x,E5,E5,0.024821
