AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
PG1302-102,PKS1302-102:[CPC2008]1027,x,"('196.3875', '-10.55556')","(196.49167, -10.41389)",336.462692364,x,7829.3,-253.3,110.2720804,x,x,x,x,x,x,x,0,x,x,x,x,0.02521
