AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
PG1302-102,1313,MCG-02-34-006,5,"('196.3875', '-10.55556')","(197.44792, -10.32)",6.33129654535e-05,2.17476900487e-11,132.056154042,82.1661061509,404.923779419,x,1480.7,1210.0,-103.0,21.700001,x,18.9,15.8,33.6,x,x,0,x,x,x,SAB(s)d:       Sy2,SAB(s)d:       Sy2,0.004037
PG1302-102,1313,NGC4920,5,"('196.3875', '-10.55556')","(195.51728, -11.37841)",2.26923201024e-152,0.0,25.0616554952,2.21652881777,468.297850795,x,1606.1,1336.0,23.0,22.62073013,x,1.7,1.7,0.0,90.0,43.9,NGC4920,.IBS9..,49.8,-99,IB(s)m,IB(s)m,0.004456
PG1302-102,1313,UMaDwarf,5,"('196.3875', '-10.55556')","(158.72, 51.92)",-99,-99,-99,-99,124.067790722,x,1313.0,1101.0,-212.0,0.101,x,x,x,x,x,x,0,x,x,x,dSph,dSph,0.003673
PG1302-102,1313,6dFJ1310385-095554,5,"('196.3875', '-10.55556')","(197.661, -9.93156)",-99,-99,-99,-99,494.269070162,x,1436.3,1165.0,-148.0,20.22890577,x,x,x,x,x,x,0,x,x,x,x,x,0.003886
PG1302-102,1313,6dFJ1304560-094849,5,"('196.3875', '-10.55556')","(196.23407, -9.81381)",-99,-99,-99,-99,322.427951259,x,1732.8,1460.0,147.0,24.40500887,x,x,x,x,x,x,0,x,x,x,x,x,0.00487
