AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RBS2070,8966,2dFGRSS357Z078,7,"('359.7825', '-30.6275')","(359.793, -30.58767)",0.773606920981,0.0214362753319,100.374770998,45.2590653903,86.2428168544,x,8590.0,8874.0,-92.0,120.9859152,x,12.7,8.8,46.0,x,x,0,x,x,x,x,x,0.0296
RBS2070,8966,MCG-05-01-020,7,"('359.7825', '-30.6275')","(359.90754, -30.65583)",0.246032092033,0.256658614601,200.42989925,203.523305791,237.293112737,x,8677.0,8961.0,-5.0,122.2119212,x,34.6,18.7,57.3,115.0,10.2,0,x,x,x,E,E,0.029891
RBS2070,8966,2dFGRSS357Z063,7,"('359.7825', '-30.6275')","(359.90758, -30.65589)",0.199904199199,0.184569603818,193.582087859,188.70953606,239.120273452,x,8740.0,9024.0,58.0,123.0992462,x,32.9,22.2,47.6,x,x,0,x,x,x,x,x,0.0301
RBS2070,8966,2dFGRSS357Z094,7,"('359.7825', '-30.6275')","(359.7025, -30.56839)",0.013664567836,4.81349566005e-11,94.2922529481,39.5081763689,191.965783155,x,8605.0,8889.0,-77.0,121.1974431,x,11.6,4.9,64.9,x,x,0,x,x,x,x,x,0.029652
RBS2070,8966,DUKST471-050,7,"('359.7825', '-30.6275')","(359.84183, -30.80211)",0.0112992975403,0.00788561819156,190.730677509,182.719041153,382.118319944,x,8545.3,8829.0,-137.0,120.3565125,x,32.2,8.8,74.2,x,x,0,x,x,x,x,x,0.02945
RBS2070,8966,2dFGRSS357Z102,7,"('359.7825', '-30.6275')","(359.68042, -30.56978)",0.00112776035798,5.4804303326e-11,102.004871501,46.872166581,216.563371364,x,8380.0,8664.0,-302.0,118.0286284,x,13.0,6.2,61.7,x,x,0,x,x,x,x,x,0.0289
RBS2070,8966,6dFJ2359377-303921,7,"('359.7825', '-30.6275')","(359.9075, -30.65581)",-99,-99,-99,-99,236.254463331,x,8642.0,8926.0,-40.0,121.7189633,x,x,x,x,x,x,0,x,x,x,x,x,0.029774
