Name,Target,z,z_target,b,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,inc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
NGC3351,IRAS10378+1109,0.002595,0.13627,205.908,160.99042,11.70381,160.12125,10.88833333,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,63.3,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
NGC3351,3C245.0,0.002595,1.028,80.877,160.99042,11.70381,160.6858333,12.05861111,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,23,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
NGC3351,SDSSJ104335.90+115129.0,0.002595,0.794,31.074,160.99042,11.70381,160.8995833,11.85805556,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,13,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
NGC3351,SDSSJ104341.53+085558.2,0.002595,84,484.153,160.99042,11.70381,160.9229167,8.932777778,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,18.4,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
NGC3351,SDSSJ104709.80+130454.0,0.002595,0.4,276.603,160.99042,11.70381,161.7908333,13.08194444,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,46.5,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
NGC3351,SDSSJ104816.30+120735.0,0.002595,0.291,198.263,160.99042,11.70381,162.0679167,12.12638889,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,85.1,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
NGC3351,SDSSJ104843.50+130605.0,0.002595,0.219,317.477,160.99042,11.70381,162.18125,13.10166667,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,56.7,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
NGC3351,SDSSJ105125.80+124746.0,0.002595,1.281,371.255,160.99042,11.70381,162.8570833,12.79611111,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,76,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
NGC3351,SDSSJ105220.60+101751.0,0.002595,0.2462,435.122,160.99042,11.70381,163.0858333,10.29777778,778,1049,10,21.35,18.79,2.4,2.1,143.64,28,7,163,38.7,.SBR3..,444.79,0.68,13,100122,11,13.2,SB(r)b;HII_Sbrst,0,SNIIo,10.3,12.3,1.3,0.64,0.2,0.1
