targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
NGC3351,778,NGC3351,60,"('160.9904167', '11.70361111')","('160.99042', '11.70381')",1.9999998816426958,1.999999750008791,143.87505531559668,98.99668681324643,0.035,x,1049.0,778.0,0.0,10.0,x,21.4,18.8,28.0,163.0,18.6,444.79,.SBR3..,-99.99,13.0,SB(r)b;HII_Sbrst,SB(r)b;HII_Sbrst,0.002595
NGC3351,778,SDSSJ104357.53+114056.0,60,"('160.9904167', '11.70361111')","('160.98975', '11.68225')",1.3233346137660726,0.5570532720914398,41.24838512685209,6.547900426854397,6.169,x,1174.0,903.0,125.0,16.54,x,3.5,1.6,62.0,133.0,48.7,-99.99,x,-99.99,-99,x,x,0.003012
NGC3351,778,NGC3368,60,"('160.9904167', '11.70361111')","('161.69058', '11.81994')",0.6564262211599465,0.15973948998283694,148.93814397866743,106.7268710306828,129.847,x,1170.0,897.0,119.0,10.7,x,22.5,15.3,47.0,135.0,54.6,455.15,.SXT2..,-99.99,5.0,SAB(rs)ab;Sy_LINER,SAB(rs)ab;Sy_LINER,0.002992
NGC3351,778,NGC3384,60,"('160.9904167', '11.70361111')","('162.07036', '12.62927')",0.04094205485896979,0.0012353194866797008,142.94591338981866,97.61213039371694,250.0,x,978.0,704.0,-74.0,10.2,x,21.2,10.8,59.0,51.0,2.2,329.72,.LBS-*.,-99.99,53.0,SB(s)0-:,SB(s)0-:,0.002348
NGC3351,778,NGC3379,60,"('160.9904167', '11.70361111')","('161.95662', '12.58162')",0.029423814493660026,0.00037438008795239537,135.8881843917546,87.43782362341825,238.627,x,1185.0,911.0,133.0,10.6,x,19.7,16.8,32.0,68.0,20.9,322.22,.E.1...,-99.99,-99,E1_LINER,E1_LINER,0.003039
NGC3351,778,SDSSJ104751.94+123428.3,60,"('160.9904167', '11.70361111')","('161.96642', '12.57453')",0.019924361602579353,0.011781681182715812,187.03616663496922,175.11224114835605,361.271,x,1138.0,864.0,86.0,16.02,x,31.3,31.3,0.0,67.0,19.3,-99.99,x,-99.99,-99,x,x,0.002881
NGC3351,778,SDSSJ104750.60+123531.8,60,"('160.9904167', '11.70361111')","('161.96083', '12.59217')",0.0022232704951219164,2.1201973264580748e-07,133.4989493598805,84.1301848327935,329.685,x,1032.0,758.0,-20.0,14.53,x,19.2,19.2,0.0,39.0,7.9,-99.99,x,-99.99,-99,x,x,0.002528
NGC3351,778,SDSSJ104813.88+123714.4,60,"('160.9904167', '11.70361111')","('162.05783', '12.62067')",0.0001936257616638469,1.17605997421289e-08,141.54708741853955,95.54752220753817,403.523,x,1182.0,908.0,130.0,16.64,x,20.9,20.9,0.0,36.0,12.7,-99.99,x,-99.99,-99,x,x,0.003029
NGC3351,778,SDSSJ104720.05+122314.9,60,"('160.9904167', '11.70361111')","('161.83354', '12.3875')",0.00016906805006504507,7.414079406710602e-06,162.37259237254264,128.76868796411648,373.796,x,1419.0,1146.0,368.0,19.99,x,25.5,0.8,88.0,23.0,27.4,-99.99,x,-99.99,-99,x,x,0.003822
NGC3351,778,SDSSJ104747.71+123414.8,60,"('160.9904167', '11.70361111')","('161.94879', '12.57078')",0.00011836558561951907,5.274806679945193e-11,129.1490607039194,78.28465366851923,376.401,x,1200.0,926.0,148.0,16.89,x,18.3,18.3,0.0,38.0,9.3,-99.99,x,-99.99,-99,x,x,0.003089
NGC3351,778,NGC3377,60,"('160.9904167', '11.70361111')","('161.92638', '13.98592')",2.082370561173284e-05,9.297044974080049e-11,142.01405013820053,96.23408959407264,459.305,x,939.0,665.0,-113.0,10.7,x,21.0,12.2,55.0,48.0,26.1,314.88,.E.5+..,-99.99,35.0,E5-6,E5-6,0.002218
NGC3351,778,SDSSJ104819.74+123825.6,60,"('160.9904167', '11.70361111')","('162.08229', '12.64047')",1.7816991650258223e-07,3.984638017328203e-58,77.31580540158514,25.661313294529567,293.78,x,842.0,568.0,-210.0,11.85,x,8.7,4.9,55.0,47.0,1.8,-99.99,x,-99.99,-99,x,x,0.001893
NGC3351,778,PGC031877,60,"('160.9904167', '11.70361111')","('160.50154', '12.33493')",5.160614794754465e-08,1.8315048149844809e-186,49.80843587295778,9.865900871182518,204.03,x,1048.0,778.0,0.0,14.76,x,4.6,2.1,62.0,18.0,55.2,-99.99,x,-99.99,-99,"dS0,N","dS0,N",0.002595
NGC3351,778,NGC3412,60,"('160.9904167', '11.70361111')","('162.722', '13.41213')",1.0446588450244694e-09,8.495854272109572e-59,89.18150695194646,35.00061428032371,404.577,x,1116.0,841.0,63.0,9.64,x,10.7,6.0,56.0,155.0,69.8,217.85,.LBS0..,-99.99,155.0,SB(s)0^0^_PAS,SB(s)0^0^_PAS,0.002805
NGC3351,778,NGC3299,60,"('160.9904167', '11.70361111')","('159.09917', '12.70739')",2.716472024706778e-12,0.0,38.77514986628247,5.7243340223994625,198.332,x,908.0,641.0,-137.0,5.4,x,3.2,2.7,32.0,3.0,64.5,131.27,.SXS8..,-99.99,3.0,SAB(s)dm,SAB(s)dm,0.002138
NGC3351,778,UGC05812,60,"('160.9904167', '11.70361111')","('160.23567', '12.47203')",1.8448513530189298e-13,2.5921893461643524e-178,63.22811231576235,16.57181341917655,334.564,x,1278.0,1008.0,230.0,17.99,x,6.5,2.4,69.0,27.0,70.9,62.83,.I..9..,-99.99,27.0,SmIV,SmIV,0.003362
NGC3351,778,NGC3377A,60,"('160.9904167', '11.70361111')","('161.84292', '14.06944')",3.0448216021886337e-21,0.0,49.80843587295778,9.865900871182518,338.515,x,846.0,573.0,-205.0,7.73,x,4.6,4.3,20.0,-99,61.6,134.32,.SXS9..,-99.99,-99,SAB(s)m,SAB(s)m,0.001912
NGC3351,778,SDSSJ104641.31+121937.3,60,"('160.9904167', '11.70361111')","('161.67216', '12.32705')",2.231810085975729e-25,0.0,38.77514986628247,5.7243340223994625,288.559,x,1286.0,1013.0,235.0,18.11,x,3.2,2.5,40.0,11.0,36.0,-99.99,x,-99.99,-99,"dE,N?","dE,N?",0.003378
NGC3351,778,SDSSJ103623.59+124148.0,60,"('160.9904167', '11.70361111')","('159.09833', '12.69669')",2.4835045862913944e-39,0.0,44.44619413241409,7.701882886671284,415.64,x,805.0,538.0,-240.0,11.34,x,3.9,3.2,34.0,105.0,13.2,-99.99,x,-99.99,-99,x,x,0.001794
NGC3351,778,SDSSJ104435.27+135622.7,60,"('160.9904167', '11.70361111')","('161.147', '13.93965')",2.2414825986141798e-129,0.0,28.99554748433651,3.043189116699782,498.606,x,905.0,633.0,-145.0,12.74,x,2.1,1.8,32.0,117.0,66.9,-99.99,x,-99.99,-99,x,x,0.002111
NGC3351,778,PGC032327,60,"('160.9904167', '11.70361111')","('162.18057', '12.3154')",6.573681781761931e-142,0.0,20.826721668546934,1.4822280526288794,375.336,x,1161.0,887.0,109.0,16.35,x,1.3,1.1,31.0,89.0,26.7,-99.99,       ,-99.99,-99,dE,dE,0.00296
NGC3351,778,UGC05944,60,"('160.9904167', '11.70361111')","('162.57901', '13.27186')",0.0,0.0,14.898141370053176,0.7155417527999328,427.514,x,1348.0,1073.0,295.0,11.1,x,0.8,0.8,0.0,90.0,45.2,60.0,.I..9..,-99.99,-99,Im,Im,0.003579
NGC3351,778,SDSSJ104813.31+124224.7,60,"('160.9904167', '11.70361111')","('162.05549', '12.70687')",0.0,0.0,7.572053359925451,0.1643167672515498,364.442,x,1026.0,752.0,-26.0,14.44,x,0.3,0.3,32.0,92.0,45.9,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.002508
NGC3351,778,SDSSJ104810.72+123242.6,60,"('160.9904167', '11.70361111')","('162.04469', '12.54519')",0.0,0.0,10.771825341804764,0.3535533905932738,376.307,x,1151.0,877.0,99.0,16.2,x,0.5,0.0,87.0,13.0,37.8,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.002925
NGC3351,778,SDSSJ104806.60+123058.5,60,"('160.9904167', '11.70361111')","('162.0275', '12.51625')",0.0,0.0,9.234670285617243,0.2529822128134704,427.358,x,1338.0,1064.0,286.0,18.84,x,0.4,0.0,87.0,50.0,1.3,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.003549
NGC3351,778,SDSSJ104752.07+122145.1,60,"('160.9904167', '11.70361111')","('161.96696', '12.36255')",0.0,0.0,13.586814548942638,0.5856620185738528,393.139,x,1379.0,1105.0,327.0,19.41,x,0.7,0.7,0.0,177.0,58.4,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.003686
NGC3351,778,SDSSJ104749.63+123432.6,60,"('160.9904167', '11.70361111')","('161.95683', '12.57575')",0.0,0.0,14.898141370053176,0.7155417527999328,433.863,x,1373.0,1099.0,321.0,19.33,x,0.8,0.7,14.0,133.0,85.7,-99.99,x,-99.99,-99,x,x,0.003666
NGC3351,778,SDSSJ104739.23+123225.8,60,"('160.9904167', '11.70361111')","('161.91349', '12.5405')",0.0,0.0,9.234670285617243,0.2529822128134704,354.713,x,1173.0,899.0,121.0,16.51,x,0.4,0.4,0.0,0.0,47.2,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.002999
NGC3351,778,SDSSJ104738.73+123647.9,60,"('160.9904167', '11.70361111')","('161.91141', '12.61333')",0.0,0.0,9.234670285617243,0.2529822128134704,409.089,x,1301.0,1027.0,249.0,18.31,x,0.4,0.0,84.0,105.0,60.2,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.003426
NGC3351,778,[TDS2009]CLUMP2,60,"('160.9904167', '11.70361111')","('161.9789', '12.2369')",-99.99,-99.99,-99.99,-99.99,333.666,x,1230.0,956.0,178.0,17.31,x,-99.99,-99.99,-99,-99,19.9,-99.99,x,-99.99,-99,x,x,0.003189
NGC3351,778,[TDS2009]CLUMP1,60,"('160.9904167', '11.70361111')","('161.9451', '12.1864')",-99.99,-99.99,-99.99,-99.99,325.758,x,1261.0,987.0,209.0,17.75,x,-99.99,-99.99,-99,-99,18.3,-99.99,x,-99.99,-99,x,x,0.003292
NGC3351,778,UMaDwarf,60,"('160.9904167', '11.70361111')","('158.72', '51.92')",-99.99,-99.99,-99.99,-99.99,84.682,x,1313.0,1101.0,323.0,0.1,x,-99.99,-99.99,-99,-99,83.6,-99.99,x,-99.99,-99,dSph,dSph,0.003673
NGC3351,778,SDSSJ104654.61+124717.5,60,"('160.9904167', '11.70361111')","('161.72754', '12.78819')",-99.99,-99.99,-99.99,-99.99,384.332,x,1201.0,928.0,150.0,16.91,x,-99.99,-99.99,-99,-99,47.4,-99.99,x,-99.99,-99,dE,dE,0.003095
NGC3351,778,SDSSJ104457.30+115459.0,60,"('160.9904167', '11.70361111')","('161.23921', '11.91683')",-99.99,-99.99,-99.99,-99.99,63.837,x,1143.0,871.0,93.0,11.3,x,-99.99,-99.99,-99,-99,32.2,-99.99,x,-99.99,-99,dE/ImV,dE/ImV,0.002905
NGC3351,778,PGC4689200,60,"('160.9904167', '11.70361111')","('161.7534', '12.9598')",-99.99,-99.99,-99.99,-99.99,400.846,x,1116.0,843.0,65.0,15.72,x,-99.99,-99.99,-99,-99,50.3,-99.99,x,-99.99,-99,x,x,0.002812
NGC3351,778,LeodwA,60,"('160.9904167', '11.70361111')","('161.7175', '12.74417')",-99.99,-99.99,-99.99,-99.99,281.541,x,909.0,636.0,-142.0,12.8,x,-99.99,-99.99,-99,-99,46.6,-99.99,x,-99.99,-99,dI/VLSB,dI/VLSB,0.002121
NGC3351,778,HIPASSJ1048+12a,60,"('160.9904167', '11.70361111')","('162.00333', '12.22694')",-99.99,-99.99,-99.99,-99.99,338.401,x,1229.0,955.0,177.0,17.3,x,-99.99,-99.99,-99,-99,18.8,-99.99,x,-99.99,-99,x,x,0.003186
NGC3351,778,AGC205316,60,"('160.9904167', '11.70361111')","('162.48625', '12.67278')",-99.99,-99.99,-99.99,-99.99,452.945,x,1051.0,776.0,-2.0,14.79,x,-99.99,-99.99,-99,-99,24.5,-99.99,x,-99.99,-99,x,x,0.002588
NGC3351,778,AGC205315,60,"('160.9904167', '11.70361111')","('162.46833', '12.53917')",-99.99,-99.99,-99.99,-99.99,432.441,x,1054.0,779.0,1.0,14.84,x,-99.99,-99.99,-99,-99,21.0,-99.99,x,-99.99,-99,x,x,0.002598
NGC3351,778,AGC205313,60,"('160.9904167', '11.70361111')","('162.46458', '12.61361')",-99.99,-99.99,-99.99,-99.99,360.038,x,1049.0,774.0,-4.0,12.1,x,-99.99,-99.99,-99,-99,23.2,-99.99,x,-99.99,-99,x,x,0.002582
NGC3351,778,AGC205311,60,"('160.9904167', '11.70361111')","('162.30125', '12.1975')",-99.99,-99.99,-99.99,-99.99,386.231,x,1143.0,869.0,91.0,16.1,x,-99.99,-99.99,-99,-99,12.0,-99.99,x,-99.99,-99,x,x,0.002899
NGC3351,778,AGC205307,60,"('160.9904167', '11.70361111')","('162.15', '12.04889')",-99.99,-99.99,-99.99,-99.99,349.289,x,1198.0,924.0,146.0,16.87,x,-99.99,-99.99,-99,-99,7.9,-99.99,x,-99.99,-99,x,x,0.003082
NGC3351,778,AGC205306,60,"('160.9904167', '11.70361111')","('162.13667', '12.50194')",-99.99,-99.99,-99.99,-99.99,361.272,x,1068.0,794.0,16.0,15.04,x,-99.99,-99.99,-99,-99,26.4,-99.99,x,-99.99,-99,x,x,0.002648
NGC3351,778,AGC205305,60,"('160.9904167', '11.70361111')","('162.12667', '12.62861')",-99.99,-99.99,-99.99,-99.99,327.527,x,922.0,648.0,-130.0,12.98,x,-99.99,-99.99,-99,-99,30.7,-99.99,x,-99.99,-99,x,x,0.002161
NGC3351,778,AGC205304,60,"('160.9904167', '11.70361111')","('162.11708', '12.43139')",-99.99,-99.99,-99.99,-99.99,366.032,x,1128.0,854.0,76.0,15.88,x,-99.99,-99.99,-99,-99,24.4,-99.99,x,-99.99,-99,x,x,0.002849
NGC3351,778,AGC205303,60,"('160.9904167', '11.70361111')","('162.065', '12.30056')",-99.99,-99.99,-99.99,-99.99,351.74,x,1184.0,910.0,132.0,16.67,x,-99.99,-99.99,-99,-99,20.6,-99.99,x,-99.99,-99,x,x,0.003035
NGC3351,778,AGC205302,60,"('160.9904167', '11.70361111')","('162.05667', '12.14389')",-99.99,-99.99,-99.99,-99.99,331.471,x,1191.0,917.0,139.0,16.77,x,-99.99,-99.99,-99,-99,13.9,-99.99,x,-99.99,-99,x,x,0.003059
NGC3351,778,AGC205301,60,"('160.9904167', '11.70361111')","('162.05083', '12.07056')",-99.99,-99.99,-99.99,-99.99,324.878,x,1201.0,927.0,149.0,16.91,x,-99.99,-99.99,-99,-99,10.5,-99.99,x,-99.99,-99,x,x,0.003092
NGC3351,778,AGC205297,60,"('160.9904167', '11.70361111')","('162.01792', '13.19')",-99.99,-99.99,-99.99,-99.99,470.583,x,1068.0,794.0,16.0,15.03,x,-99.99,-99.99,-99,-99,46.9,-99.99,x,-99.99,-99,x,x,0.002648
NGC3351,778,AGC205296,60,"('160.9904167', '11.70361111')","('161.95708', '13.12972')",-99.99,-99.99,-99.99,-99.99,445.786,x,1061.0,787.0,9.0,14.93,x,-99.99,-99.99,-99,-99,47.4,-99.99,x,-99.99,-99,x,x,0.002625
NGC3351,778,AGC205295,60,"('160.9904167', '11.70361111')","('161.94917', '12.21861')",-99.99,-99.99,-99.99,-99.99,329.098,x,1252.0,978.0,200.0,17.62,x,-99.99,-99.99,-99,-99,19.7,-99.99,x,-99.99,-99,x,x,0.003262
NGC3351,778,AGC205294,60,"('160.9904167', '11.70361111')","('161.91375', '11.92861')",-99.99,-99.99,-99.99,-99.99,284.816,x,1244.0,971.0,193.0,17.52,x,-99.99,-99.99,-99,-99,5.0,-99.99,x,-99.99,-99,x,x,0.003239
NGC3351,778,AGC205293,60,"('160.9904167', '11.70361111')","('161.82958', '13.15833')",-99.99,-99.99,-99.99,-99.99,443.067,x,1079.0,806.0,28.0,15.2,x,-99.99,-99.99,-99,-99,51.5,-99.99,x,-99.99,-99,x,x,0.002689
NGC3351,778,AGC205292,60,"('160.9904167', '11.70361111')","('161.78792', '13.05306')",-99.99,-99.99,-99.99,-99.99,420.258,x,1097.0,824.0,46.0,15.45,x,-99.99,-99.99,-99,-99,50.9,-99.99,x,-99.99,-99,x,x,0.002749
NGC3351,778,AGC205291,60,"('160.9904167', '11.70361111')","('161.76125', '12.22667')",-99.99,-99.99,-99.99,-99.99,291.222,x,1291.0,1018.0,240.0,18.18,x,-99.99,-99.99,-99,-99,25.7,-99.99,x,-99.99,-99,x,x,0.003396
NGC3351,778,AGC205290,60,"('160.9904167', '11.70361111')","('161.67667', '12.78222')",-99.99,-99.99,-99.99,-99.99,370.921,x,1188.0,915.0,137.0,16.73,x,-99.99,-99.99,-99,-99,49.1,-99.99,x,-99.99,-99,x,x,0.003052
NGC3351,778,AGC205289,60,"('160.9904167', '11.70361111')","('161.65167', '12.43389')",-99.99,-99.99,-99.99,-99.99,306.637,x,1279.0,1006.0,228.0,18.01,x,-99.99,-99.99,-99,-99,39.4,-99.99,x,-99.99,-99,x,x,0.003356
NGC3351,778,AGC205287,60,"('160.9904167', '11.70361111')","('161.65', '12.62889')",-99.99,-99.99,-99.99,-99.99,340.958,x,1230.0,957.0,179.0,17.32,x,-99.99,-99.99,-99,-99,46.1,-99.99,x,-99.99,-99,x,x,0.003192
NGC3351,778,AGC202025,60,"('160.9904167', '11.70361111')","('161.56', '12.95972')",-99.99,-99.99,-99.99,-99.99,391.395,x,1159.0,886.0,108.0,16.32,x,-99.99,-99.99,-99,-99,57.1,-99.99,x,-99.99,-99,dE,dE,0.002955
NGC3351,778,AGC201972,60,"('160.9904167', '11.70361111')","('161.74', '12.999')",-99.99,-99.99,-99.99,-99.99,404.194,x,1105.0,832.0,54.0,15.56,x,-99.99,-99.99,-99,-99,51.5,-99.99,x,-99.99,-99,dwarf_Irr,dwarf_Irr,0.002774
