targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
NGC4536,1867,NGC4536,46,"('188.61271', '2.18814')","('188.61271', '2.18814')",1.8333083579844414,1.8333083579844414,179.96633842111865,161.04141082342767,0.0,x,2103.0,1808.0,-59.0,14.9,x,29.6,15.4,59.0,95.0,x,455.15,.SXT4..,-99.99,130.0,SAB(rs)bc;HII_Sbrst,SAB(rs)bc;HII_Sbrst,0.006031
NGC4536,1867,NGC4533,46,"('188.61271', '2.18814')","('188.59175', '2.32536')",1.3530223109572703,1.2477424344474375,140.61107818714572,94.17931301512026,36.098,x,2048.0,1753.0,-114.0,14.9,x,20.7,2.9,82.0,161.0,10.3,125.36,.SA.7*/,-99.99,161.0,SAd:_sp_HII,SAd:_sp_HII,0.005847
NGC4536,1867,NGC4527,46,"('188.61271', '2.18814')","('188.53509', '2.65366')",0.8466555853695862,0.796843289406697,187.03616663496922,175.11224114835605,122.731,x,2031.0,1736.0,-131.0,14.9,x,31.3,10.7,70.0,70.0,79.5,369.96,.SXS4..,-99.99,67.0,SAB(s)bc;HII_LINER,SAB(s)bc;HII_LINER,0.005791
NGC4536,1867,PGC041802,46,"('188.61271', '2.18814')","('188.56157', '2.29625')",0.8317355626437488,5.237921481551533e-18,36.228855835915674,4.938522046118656,31.097,x,2087.0,1792.0,-75.0,14.9,x,2.9,2.2,42.0,65.0,89.7,-99.99,x,-99.99,-99,dE3,dE3,0.005979
NGC4536,1867,IC3474,46,"('188.61271', '2.18814')","('188.15215', '2.66152')",0.02684320251594586,3.640083908947847e-08,97.07824255240514,42.08991565684113,171.687,x,2022.0,1727.0,-140.0,14.9,x,12.1,1.2,84.0,36.0,80.2,137.45,.S..7./,-99.99,36.0,Sd(f)_HII,Sd(f)_HII,0.005761
NGC4536,1867,PGC041840,46,"('188.61271', '2.18814')","('188.64575', '2.56883')",0.009330267923609817,5.89407919469484e-63,46.00667649591621,8.3018672598398,99.373,x,2143.0,1848.0,-19.0,14.9,x,4.1,2.4,55.0,151.0,34.0,30.77,       ,-99.99,-99,BCD,BCD,0.006164
NGC4536,1867,NGC4581,46,"('188.61271', '2.18814')","('189.52155', '1.47775')",0.000887023621472687,7.069663342582561e-12,113.62452368874946,59.2605096164385,299.926,x,2112.0,1818.0,-49.0,14.9,x,15.2,9.1,53.0,175.0,47.0,116.99,.E+....,-99.99,173.0,E+,E+,0.006064
NGC4536,1867,PGC041700,46,"('188.61271', '2.18814')","('188.33653', '1.52174')",0.00010094194362047208,7.931421632701792e-46,66.54533988759152,18.520259177452136,187.589,x,1937.0,1643.0,-224.0,14.9,x,7.0,2.4,70.0,179.0,23.5,-99.99,.S..7?/,-99.99,-99,Sd?_sp,Sd?_sp,0.00548
NGC4536,1867,NGC4517A,46,"('188.61271', '2.18814')","('188.11732', '0.38967')",5.3376371541143566e-05,1.5681319008250826e-05,184.55485695962207,170.10127277595544,485.279,x,1818.0,1525.0,-342.0,14.9,x,30.7,16.9,57.0,30.0,14.6,238.86,.SBT8*.,-99.99,30.0,SB(rs)dm:_HII,SB(rs)dm:_HII,0.005087
NGC4536,1867,SDSSJ123414.93+021747.3,46,"('188.61271', '2.18814')","('188.56225', '2.29647')",7.150237413585871e-06,0.0,9.234670285617243,0.2529822128134704,31.074,x,2017.0,1722.0,-145.0,14.9,x,0.4,0.3,26.0,125.0,30.0,-99.99,x,-99.99,-99,x,x,0.005745
NGC4536,1867,UGC07642,46,"('188.61271', '2.18814')","('187.55731', '2.62471')",1.1343346888626981e-06,9.42251745972779e-41,84.52560428369547,31.149622790653503,296.831,x,1929.0,1634.0,-233.0,14.9,x,9.9,8.1,35.0,124.0,11.5,62.83,.IBS9..,-99.99,130.0,SdmIII-IV_HII,SdmIII-IV_HII,0.005451
NGC4536,1867,NGC4599,46,"('188.61271', '2.18814')","('190.11288', '1.19691')",1.5692591406784794e-07,1.719806759494961e-23,118.22514476140695,64.6009365257192,467.602,x,2129.0,1836.0,-31.0,14.9,x,16.1,6.4,66.0,145.0,21.5,104.27,.SA.0./,-99.99,144.0,SA0/a,SA0/a,0.006124
NGC4536,1867,PGC041631,46,"('188.61271', '2.18814')","('188.21403', '2.62973')",4.869132465768752e-08,0.0,37.934954608957455,5.458113227114293,154.659,x,2069.0,1774.0,-93.0,14.9,x,3.1,1.9,52.0,39.0,81.1,22.81,       ,-99.99,-99,BCD:,BCD:,0.005917
NGC4536,1867,NGC4496A,46,"('188.61271', '2.18814')","('187.91338', '3.93947')",3.004726246272303e-09,1.626949491886755e-32,112.07236203296159,57.514772015543976,490.486,x,2026.0,1730.0,-137.0,14.9,x,14.9,8.3,56.0,55.0,76.7,238.86,.SBT9..,-99.99,70.0,SB(rs)m_HII,SB(rs)m_HII,0.005771
