AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
HE1228+0131,7560,SDSSJ123136.64+012054.2,2,"('187.70833', '1.25583')","(187.90271, 1.3484)",3.96259593527e-08,2.42223848698e-36,98.1825996173,43.1377676752,387.052512249,x,7314.8,-245.2,103.0258123,x,12.3,7.6,51.7,83.0,32.5,0,x,x,x,x,x,0.023418
HE1228+0131,7560,SDSSJ123141.38+011821.5,2,"('187.70833', '1.25583')","(187.92245, 1.30599)",1.76107639699e-08,8.62767089633e-39,97.6311226319,42.6127680396,395.669195895,x,7320.8,-239.2,103.1096622,x,12.2,9.0,42.3,162.0,58.8,0,x,x,x,x,x,0.02344
