Name,Target,z,z_target,b,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,inc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
NGC7817,MRK335,0.007702,0.02578,342.87,0.99546,20.75233,1.58125,20.20305556,2309,2061,25.3,20.29,5.275,2.8,0.72,138.68,75,1,45,90,.SA.4*/,212.89,0.26,45,202396,2,20.1,SAbc:_sp,0,TF,12.9,-99.99,0.79,0.5,-99.99,-99.99
