Name,Target,z,z_target,b,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,adjustedInc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
NGC3513,QSO1100-2629,0.003983,2.14500,851.4179676710173,165.942,-23.2455,165.85541666666666,-26.754166666666666,1194,1419,13.9,22.07,19.2,6.0,5.2,146.97,30,7,120,61.3,.SBT5..,169.1,0.79,75,102618,2,15.2,SB(s)c_HII,0,TF,12.1,-99.99,0.49,0.62,-99.99,-99.99
NGC3513,H1101-232,0.003983,0.18600,60.291158931349734,165.942,-23.2455,165.90708333333333,-23.491944444444446,1194,1419,13.9,22.07,19.2,6.0,5.2,146.97,30,7,120,67.4,.SBT5..,169.1,0.79,75,102618,2,15.2,SB(s)c_HII,0,TF,12.1,-99.99,0.49,0.62,-99.99,-99.99
NGC3513,H1101-232,0.003983,0.18600,60.291158931349734,165.942,-23.2455,165.90708333333333,-23.491944444444446,1194,1419,13.9,22.07,19.2,6.0,5.2,146.97,30,7,120,67.4,.SBT5..,169.1,0.79,75,102618,2,15.2,SB(s)c_HII,0,TF,12.1,-99.99,0.49,0.62,-99.99,-99.99
NGC3513,H1101-232,0.003983,0.18600,60.291158931349734,165.942,-23.2455,165.90708333333333,-23.491944444444446,1194,1419,13.9,22.07,19.2,6.0,5.2,146.97,30,7,120,67.4,.SBT5..,169.1,0.79,75,102618,2,15.2,SB(s)c_HII,0,TF,12.1,-99.99,0.49,0.62,-99.99,-99.99
