targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
NGC1566,1504,NGC1566,15,"('65.0025', '-54.937222222222225')","('65.00175', '-54.93781')",1.9999984303682825,1.9999942905115529,114.13979475351596,59.84627807976032,0.10111627389371768,x,1361.0,1504.0,0.0,7.15,x,15.3,10.5,46.0,170.0,10.0,499.06,.SXS4..,0.4,60.0,(R'_1)SAB(rs)bcSy1,(R'_1)SAB(rs)bcSy1,0.005017
NGC1566,1504,NGC1549,15,"('65.0025', '-54.937222222222225')","('63.93804', '-55.59225')",0.024069976720225594,0.005239465189436777,157.95180682794538,121.2688129734929,233.70409674742638,x,1111.0,1256.0,-248.0,15.0,x,24.5,22.1,26.0,130.0,87.0,293.87,.E.0+..,0.4,135.0,E0-1,E0-1,0.00419
NGC1566,1504,NGC1596,15,"('65.0025', '-54.937222222222225')","('66.90879', '-55.02781')",0.0016776535158654312,5.080070089380937e-10,118.22514476140695,64.6009365257192,298.84218587057086,x,1372.0,1510.0,6.0,15.6,x,16.1,5.2,71.0,20.0,74.7,222.92,.LA..*/,0.4,20.0,SA0:_sp,SA0:_sp,0.005037
NGC1566,1504,NGC1581,15,"('65.0025', '-54.937222222222225')","('66.18733', '-54.942')",0.0011400794234551709,1.406690575711018e-16,95.4110301725464,40.5343311280697,244.11536884200103,x,1460.0,1600.0,96.0,20.55,x,11.8,4.7,66.0,80.0,10.4,109.18,.L..-..,0.4,80.0,S0-,S0-,0.005337
NGC1566,1504,NGC1546,15,"('65.0025', '-54.937222222222225')","('63.65225', '-56.06081')",4.932640014303958e-05,4.0905382093668885e-12,126.21226301003027,74.46632124658771,372.4235203073413,x,1139.0,1284.0,-220.0,15.7,x,17.7,9.4,58.0,147.0,67.6,181.2,.LA.+?.,0.4,147.0,SA0+?_HII,SA0+?_HII,0.004284
NGC1566,1504,NGC1566GROUP:[KKF2005]08,15,"('65.0025', '-54.937222222222225')","('64.47646', '-55.93289')",3.594657715097728e-11,1.4889697675429652e-103,74.22181292925816,23.481226543773214,361.01387759507617,x,1236.0,1379.0,-125.0,19.9,x,8.2,1.2,81.0,18.0,1.1,177.07,.S..7?/,0.4,18.0,Sc:_HII,Sc:_HII,0.004599
NGC1566,1504,NGC1536,15,"('65.0025', '-54.937222222222225')","('62.74942', '-56.48044')",1.4358605037094209e-11,7.640828142963873e-54,97.63112263186666,42.61276803963807,467.2793891803748,x,1071.0,1217.0,-287.0,13.4,x,12.2,5.9,61.0,170.0,50.0,119.72,.SBS5P*,0.4,155.0,SB(s)c_pec:_HII,SB(s)c_pec:_HII,0.004059
NGC1566,1504,NGC1602,15,"('65.0025', '-54.937222222222225')","('66.97904', '-55.05772')",3.6080405116364125e-21,0.0,58.44741601217563,13.968249711399062,400.56194556937794,x,1430.0,1568.0,64.0,20.13,x,5.8,3.4,55.0,79.0,17.1,116.99,.IBS9P*,0.4,83.0,IB(s)m_pec:,IB(s)m_pec:,0.00523
NGC1566,1504,2MASXJ04180709-5555503,15,"('65.0025', '-54.937222222222225')","('64.52983', '-55.93056')",5.253785131651658e-36,0.0,34.485854956043596,4.436552715791846,309.9480164458299,x,1226.0,1369.0,-135.0,17.26,x,2.7,1.4,59.0,50.0,34.7,-99.99,x,0.4,-99,ImIII_or_bSp,ImIII_or_bSp,0.004566
NGC1566,1504,NGC1566GROUP:[KKF2005]11,15,"('65.0025', '-54.937222222222225')","('66.9375', '-55.01889')",-99.99,-99.99,-99.99,-99.99,392.35631970138553,x,1434.0,1572.0,68.0,20.19,x,-99.99,-99.99,-99,-99,13.2,-99.99,x,0.4,-99,x,x,0.005244
NGC1566,1504,NGC1566GROUP:[KKF2005]06,15,"('65.0025', '-54.937222222222225')","('65.71559', '-56.22739')",-99.99,-99.99,-99.99,-99.99,401.98353517828446,x,1210.0,1350.0,-154.0,17.04,x,-99.99,-99.99,-99,-99,81.4,-99.99,x,0.4,-99,Irr,Irr,0.004503
NGC1566,1504,LSBGF157-059,15,"('65.0025', '-54.937222222222225')","('63.06478', '-55.86871')",-99.99,-99.99,-99.99,-99.99,378.8934942773427,x,1069.0,1216.0,-288.0,15.06,x,-99.99,-99.99,-99,-99,30.9,-99.99,x,0.4,-99,"dE,N_(off_center_N)","dE,N_(off_center_N)",0.004056
NGC1566,1504,LSBGF157-057,15,"('65.0025', '-54.937222222222225')","('63.53779', '-55.70742')",-99.99,-99.99,-99.99,-99.99,307.5657667909986,x,1103.0,1249.0,-255.0,15.53,x,-99.99,-99.99,-99,-99,33.5,-99.99,x,0.4,-99,dE,dE,0.004166
NGC1566,1504,HIPASSJ0423-56,15,"('65.0025', '-54.937222222222225')","('65.8125', '-56.30472')",-99.99,-99.99,-99.99,-99.99,431.1016361533124,x,1217.0,1356.0,-148.0,17.13,x,-99.99,-99.99,-99,-99,80.2,-99.99,x,0.4,-99,x,x,0.004522
NGC1566,1504,GALEXMSCJ041316.96-554626.1,15,"('65.0025', '-54.937222222222225')","('63.32046', '-55.77389')",-99.99,-99.99,-99.99,-99.99,310.8868369859444,x,996.0,1142.0,-362.0,14.02,x,-99.99,-99.99,-99,-99,31.9,-99.99,x,0.4,-99,x,x,0.003809
