Name,Target,z,z_target,b,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,adjustedInc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
MCG-03-58-009,MRC2251-178,0.030121,0.06609,355.0699641168658,343.42021,-17.47889,343.52458333333334,-17.581944444444446,9030,8754,142.0,75.31,50.46,7.4,5.0,342.79,49,4,27,71.0,.S?....,62.83,0.66,27,207780,1,89,Sc,0,TF,15.1,-99.99,2.9,1.4,-99.99,-99.99
MCG-03-58-009,MRC2251-178,0.030121,0.06609,355.0699641168658,343.42021,-17.47889,343.52458333333334,-17.581944444444446,9030,8754,142.0,75.31,50.46,7.4,5.0,342.79,49,4,27,71.0,.S?....,62.83,0.66,27,207780,1,89,Sc,0,TF,15.1,-99.99,2.9,1.4,-99.99,-99.99
MCG-03-58-009,MRC2251-178,0.030121,0.06609,355.0699641168658,343.42021,-17.47889,343.52458333333334,-17.581944444444446,9030,8754,142.0,75.31,50.46,7.4,5.0,342.79,49,4,27,71.0,.S?....,62.83,0.66,27,207780,1,89,Sc,0,TF,15.1,-99.99,2.9,1.4,-99.99,-99.99
MCG-03-58-009,MRC2251-178,0.030121,0.06609,355.0699641168658,343.42021,-17.47889,343.52458333333334,-17.581944444444446,9030,8754,142.0,75.31,50.46,7.4,5.0,342.79,49,4,27,71.0,.S?....,62.83,0.66,27,207780,1,89,Sc,0,TF,15.1,-99.99,2.9,1.4,-99.99,-99.99
MCG-03-58-009,MRC2251-178,0.030121,0.06609,355.0699641168658,343.42021,-17.47889,343.52458333333334,-17.581944444444446,9030,8754,142.0,75.31,50.46,7.4,5.0,342.79,49,4,27,71.0,.S?....,62.83,0.66,27,207780,1,89,Sc,0,TF,15.1,-99.99,2.9,1.4,-99.99,-99.99
MCG-03-58-009,MRC2251-178,0.030121,0.06609,355.0699641168658,343.42021,-17.47889,343.52458333333334,-17.581944444444446,9030,8754,142.0,75.31,50.46,7.4,5.0,342.79,49,4,27,71.0,.S?....,62.83,0.66,27,207780,1,89,Sc,0,TF,15.1,-99.99,2.9,1.4,-99.99,-99.99
MCG-03-58-009,MRC2251-178,0.030121,0.06609,355.0699641168658,343.42021,-17.47889,343.52458333333334,-17.581944444444446,9030,8754,142.0,75.31,50.46,7.4,5.0,342.79,49,4,27,71.0,.S?....,62.83,0.66,27,207780,1,89,Sc,0,TF,15.1,-99.99,2.9,1.4,-99.99,-99.99
