Name,Target,z,z_target,b,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,adjustedInc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
NGC3633,SDSSJ112005.00+041323.0,0.008673,0.54689,468.3543547322596,170.10924,3.58561,170.02083333333334,4.223055555555556,2600,2884,41.7,18.36,6.608,0.63,0.23,129.44,72,2,70,77.9,.SA.1*/,72.14,0.33,72,111966,1,29.8,SAa:_sp_HII,0,TF,13.8,14.5,0.9,0.14,0.46,0.11
NGC3633,RX_J1121.2+0326,0.008673,0.15200,183.8198010430762,170.10924,3.58561,170.30833333333334,3.4297222222222223,2600,2884,41.7,18.36,6.608,0.63,0.23,129.44,72,2,70,58.1,.SA.1*/,72.14,0.33,72,111966,1,29.8,SAa:_sp_HII,0,TF,13.8,14.5,0.9,0.14,0.46,0.11
NGC3633,RX_J1121.2+0326,0.008673,0.15200,183.8198010430762,170.10924,3.58561,170.30833333333334,3.4297222222222223,2600,2884,41.7,18.36,6.608,0.63,0.23,129.44,72,2,70,58.1,.SA.1*/,72.14,0.33,72,111966,1,29.8,SAa:_sp_HII,0,TF,13.8,14.5,0.9,0.14,0.46,0.11
NGC3633,SDSSJ112224.10+031802.0,0.008673,0.47528,412.7607274179409,170.10924,3.58561,170.60041666666666,3.3005555555555555,2600,2884,41.7,18.36,6.608,0.63,0.23,129.44,72,2,70,50.2,.SA.1*/,72.14,0.33,72,111966,1,29.8,SAa:_sp_HII,0,TF,13.8,14.5,0.9,0.14,0.46,0.11
