targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
NGC3631,1156,NGC3631,29,"('170.26198', '53.16957')","('170.26198', '53.16957')",2.0,2.0,116.70068090480368,62.80375784935166,0.0,x,1378.0,1156.0,0.0,8.56,x,15.8,15.2,16.0,28.0,x,300.71,.SAS5..,-99.99,-99,SA(s)c,SA(s)c,0.003856
NGC3631,1156,SDSSJ112103.68+531016.1,29,"('170.26198', '53.16957')","('170.26533', '53.17114')",1.994942116349888,1.9941972772519752,67.19984334193845,18.918535884153403,0.381,x,1368.0,1146.0,-10.0,8.56,x,7.1,5.0,46.0,143.0,88.9,-99.99,x,-99.99,-99,x,x,0.003824
NGC3631,1156,SDSSJ112103.92+531005.2,29,"('170.26198', '53.16957')","('170.26633', '53.16811')",1.917629776290942,1.9171505934241249,78.53786744113215,26.55125232451381,0.446,x,1337.0,1115.0,-41.0,8.56,x,8.9,3.6,66.0,107.0,12.2,-99.99,x,-99.99,-99,x,x,0.003719
NGC3631,1156,SDSSJ112059.33+531125.6,29,"('170.26198', '53.16957')","('170.24722', '53.19049')",1.8383688771353532,1.6622946661137161e-10,14.898141370053176,0.7155417527999328,3.393,x,1414.0,1192.0,36.0,8.56,x,0.8,0.8,16.0,9.0,31.9,-99.99,x,-99.99,-99,x,x,0.003976
NGC3631,1156,SDSSJ112110.17+530951.2,29,"('170.26198', '53.16957')","('170.29238', '53.16426')",1.625073790236856,5.560759157690582e-11,13.586814548942638,0.5856620185738528,2.836,x,1297.0,1075.0,-81.0,8.56,x,0.7,0.6,38.0,51.0,55.2,-99.99,x,-99.99,-99,x,x,0.003585
NGC3631,1156,NGC3657,29,"('170.26198', '53.16957')","('170.98159', '52.92099')",0.21475611122510468,2.0457656492932146e-10,61.87924114867984,15.812874501494028,74.544,x,1438.0,1215.0,59.0,8.56,x,6.3,5.0,37.0,165.0,45.0,86.73,.SXT5P.,-99.99,-99,SAB(rs)c_pec_HII,SAB(rs)c_pec_HII,0.004053
NGC3631,1156,NGC3718,29,"('170.26198', '53.16957')","('173.14522', '53.06792')",0.03928420407601349,0.008168920753021587,161.4927981821006,127.25673656038803,259.029,x,1217.0,993.0,-163.0,8.56,x,25.3,20.3,37.0,13.0,80.4,487.7,.SBS1P.,-99.99,15.0,SB(s)a_pec;Sy1_LINER,SB(s)a_pec;Sy1_LINER,0.003312
NGC3631,1156,NGC3729,29,"('170.26198', '53.16957')","('173.45552', '53.12555')",0.0067340487441597185,2.855748099315363e-06,131.09034562798072,80.86533868104429,286.311,x,1284.0,1060.0,-96.0,8.56,x,18.7,10.9,55.0,160.0,68.7,169.1,.SBR1P.,-99.99,15.0,SB(r)a_pec,SB(r)a_pec,0.003536
NGC3631,1156,UGC06251,29,"('170.26198', '53.16957')","('168.35892', '53.59508')",0.0032870524248972393,1.0090823150620008e-14,86.28476458147732,32.57618762224947,181.131,x,1146.0,927.0,-229.0,8.56,x,10.2,7.6,42.0,60.0,50.5,109.18,.SX.9*.,-99.99,60.0,SABm:,SABm:,0.003092
NGC3631,1156,UGC06399,29,"('170.26198', '53.16957')","('170.84676', '50.89271')",3.573293289873242e-05,4.661010394690949e-10,131.09034562798072,80.86533868104429,344.566,x,1020.0,791.0,-365.0,8.56,x,18.7,6.0,71.0,142.0,29.3,165.25,.S..9*.,-99.99,142.0,Sm:,Sm:,0.00264
