AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
TON488,UGC05340,x,"('152.50292', '30.05583')","(149.19042, 28.82639)",322.61310569952434,x,738.3,5.895,x,4.1,1.4,69.5,0.0,x,x,0,x,x,x,Im/BCD,0.001678
TON488,SDSSJ100036.54+303209.8,x,"('152.50292', '30.05583')","(150.15225, 30.53606)",377.9640220716271,x,737.2,10.38328763,x,1.4,0.9,47.9,155.0,x,x,0,x,x,x,x,0.001671
TON488,KUG0959+299,x,"('152.50292', '30.05583')","(150.59661, 29.72593)",416.03467157206296,x,1004.2,14.14403573,x,2.0,1.4,45.6,74.0,x,x,0,x,x,x,x,0.002554
TON488,UGC05427,x,"('152.50292', '30.05583')","(151.17063, 29.36431)",167.27964442260256,x,738.1,7.1100001,x,2.6,1.3,58.7,x,x,x,UGC5427,.S..8*.,44.9,120.0,Sdm:,0.001661
TON488,UGC05464,x,"('152.50292', '30.05583')","(152.03211, 29.5429)",200.7092518626859,x,1245.1,17.53677262,x,7.4,4.6,51.7,135.0,x,x,UGC5464,.S..9..,51.9,135.0,Sm,0.003344
TON488,UGC05478,x,"('152.50292', '30.05583')","(152.38167, 30.15171)",58.03988155783751,x,1620.3,23.4,x,11.2,11.0,11.5,x,x,x,UGC5478,.I..9..,12.2,-99,Im,0.004597
TON488,SDSSJ101726.12+292208.5,x,"('152.50292', '30.05583')","(154.35885, 29.36904)",295.0381705596894,x,685.0,9.648113104,x,0.5,0.5,31.8,95.0,x,x,0,x,x,x,Sd,0.001458
