AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
RX_J1330.8+3119,SDSSJ133010.17+311646.8,x,"('202.72167', '31.32556')","(202.54239, 31.27967)",198.28891690540516,x,5044.4,71.04730343,x,9.7,3.1,71.3,178.0,x,x,0,x,x,x,x,0.015907
RX_J1330.8+3119,UGC08496NED01,x,"('202.72167', '31.32556')","(202.57196, 31.33536)",161.3030888573605,x,5116.2,72.05967803,x,x,x,x,x,x,x,UGC8496,.S?....,59.1,-99,S?,0.016148
RX_J1330.8+3119,UGC08496NED02,x,"('202.72167', '31.32556')","(202.5724, 31.33278)",160.2412903467519,x,5104.2,71.89071302,x,12.8,6.6,58.7,47.0,x,x,UGC8496,.S?....,59.1,-99,HII,0.016108
RX_J1330.8+3119,SDSSJ133017.77+305733.6,x,"('202.72167', '31.32556')","(202.57407, 30.95936)",483.34676533981036,x,5075.8,71.49031753,x,15.1,7.3,61.3,48.0,x,x,0,x,x,x,IrrI,0.016011
RX_J1330.8+3119,UGC08517,x,"('202.72167', '31.32556')","(202.98346, 31.03289)",446.64910757997785,x,4930.2,69.43953755,x,22.8,10.9,61.3,158.0,x,x,UGC8517,.S?....,61.4,158.0,S?,0.015527
RX_J1330.8+3119,2MASXJ13295039+3118075,x,"('202.72167', '31.32556')","(202.4599, 31.30192)",291.02489332686173,x,5264.4,74.14678179,x,8.3,6.6,36.9,155.0,x,x,0,x,x,x,S02,0.016641
