AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
HE1228+0131,7551,SDSSJ123136.64+012054.2,2,"('187.70833', '1.25583')","(187.90271, 1.3484)",4.415911860745003e-08,2.6993394832333883e-36,98.18259961733719,43.13776767520545,387.05251224915685,x,7314.8,-236.19999999999982,103.0258123,x,12.3,7.6,51.7,83.0,18.5,0,x,x,x,x,x,0.023418
HE1228+0131,7551,SDSSJ123141.38+011821.5,2,"('187.70833', '1.25583')","(187.92245, 1.30599)",1.957249578209554e-08,9.588740869862245e-39,97.63112263186666,42.61276803963807,395.66919589524224,x,7320.8,-230.19999999999982,103.1096622,x,12.2,9.0,42.3,162.0,85.2,0,x,x,x,x,x,0.02344
