AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
TON1009,4285,IC2439,2,"('137.27542', '32.60861')","(137.16024, 32.59295)",1.2062832947940203,0.8021052886107676,153.47471125127623,113.92047664928373,108.59929621561334,x,4494.8,4299.0,14.0,63.30638611,x,23.5,7.5,71.3,30.0,50.8,MCG6-20-32,.L?....,-99,-99,S0?,S0?,0.01434
TON1009,4285,CGCG180-046,2,"('137.27542', '32.60861')","(137.38951, 32.50636)",0.06205873488143491,8.236193604787293e-08,92.6028016003856,37.98548406957585,153.21913606093406,x,4440.6,4244.0,-41.0,62.54327153,x,11.3,7.0,51.7,85.0,51.8,0,x,x,x,x,x,0.014156
