AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
MRK290,3207,NGC5987,3,"('233.96792', '57.9025')","(234.98904, 58.07953)",0.038870148633149734,0.36699959633811885,322.0594317999893,570.6668660435788,486.0114480567563,x,3170.0,3010.0,-197.0,48.9,x,68.8,29.6,64.5,60.0,11.9,NGC5987,.S..3..,71.6,165.0,Sb,Sb,0.01004
MRK290,3207,2MASXJ15351422+5730529,3,"('233.96792', '57.9025')","(233.80909, 57.51479)",1.9380774153257583e-08,3.2236917270224937e-72,76.08500241592442,24.781545553092528,317.63423927675643,x,3255.7,3092.0,-115.0,45.85473395,x,8.5,4.2,60.1,50.0,37.7,0,x,x,x,HII,HII,0.010315
MRK290,3207,SDSSJ153802.75+573018.3,3,"('233.96792', '57.9025')","(234.5115, 57.50508)",2.7886182897326804e-13,6.115861866390919e-81,86.86757243034273,33.0564214639153,446.1642322558745,x,3687.3,3525.0,318.0,51.93368351,x,10.3,1.9,79.6,24.0,60.0,0,x,x,x,Sd(f),Sd(f),0.011759
