AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
HE0241-3043,1221,NGC1097,7,"('40.9070833333', '-30.5133333333')","(41.57937, -30.27489)",0.9864552956603198,1.3890955315239082,273.1866721110562,399.0239190825533,219.27965181934684,x,1029.8,1271.0,50.0,20.038,x,54.2,36.7,47.4,x,62.4,NGC1097,.SBS3..,47.5,130.0,(R'_1:)SB(r'l)bSy1,(R'_1:)SB(r'l)bSy1,0.00424
HE0241-3043,1221,NGC1097A,7,"('40.9070833333', '-30.5133333333')","(41.54121, -30.22803)",7.272111687304913e-08,2.4387282812300317e-251,42.860693087198044,7.117092102818398,170.8868735011457,x,1126.6,1368.0,147.0,15.8681869,x,3.7,2.3,51.3,x,42.6,NGC1097A,.E...P*,55.8,105.0,E pec:,E pec:,0.004563
HE0241-3043,1221,NGC1097B,7,"('40.9070833333', '-30.5133333333')","(41.45804, -30.42608)",1.2926970810089093e-10,0.0,19.70765993782143,1.3145341380123985,91.82208884519392,x,773.7,1015.0,-206.0,10.89650387,x,1.2,0.5,63.4,x,x,0,x,x,x,x,x,0.003386
HE0241-3043,1221,MCG-05-07-034,7,"('40.9070833333', '-30.5133333333')","(42.39963, -30.57803)",1.3719313285495073e-18,0.0,50.55306852161237,10.189357192679037,324.03772497360177,x,1024.2,1263.0,42.0,14.42540019,x,4.7,3.7,38.7,95.0,2.1,ESO416-G32,.L?....,12.2,-99,Sp             HII,Sp             HII,0.004213
HE0241-3043,1221,LSBGF416-012,7,"('40.9070833333', '-30.5133333333')","(42.94992, -30.10861)",1.0253173733963248e-64,0.0,30.873950736811498,3.488122704263713,374.11833066922173,x,841.1,1079.0,-142.0,11.8467404,x,2.3,1.7,43.9,x,x,0,x,x,x,S,S,0.0036
HE0241-3043,1221,2dFGRSS313Z003,7,"('40.9070833333', '-30.5133333333')","(41.5415, -29.01103)",1.3472848937696264e-173,0.0,18.559272685333866,1.153689732987167,370.26326001252363,x,941.4,1184.0,-37.0,13.25859261,x,1.1,0.8,46.4,x,x,0,x,x,x,x,x,0.003949
HE0241-3043,1221,UMaDwarf,7,"('40.9070833333', '-30.5133333333')","(158.72, 51.92)",-99,-99,-99,-99,229.79601612297233,x,1313.0,1101.0,-120.0,0.101,x,x,x,x,x,x,0,x,x,x,dSph,dSph,0.003673
