AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RX_J0714.5+7408,2649,UGC03730NED02,3,"('108.650833333', '74.1363888889')","(108.58467, 73.47342)",8.587974020031726e-07,5.140394434898948e-19,123.2444344281417,70.71217009822284,458.0269233006463,x,2809.4,2728.0,79.0,39.56875494,x,17.1,10.9,50.2,5.0,3.4,UGC3730,.RING..,58.3,165.0,Ring,Ring,0.0091
RX_J0714.5+7408,2649,UGC03705,3,"('108.650833333', '74.1363888889')","(108.04654, 73.47061)",1.8179791935286444e-09,4.344670020075417e-40,104.1603212979098,49.052053983497984,466.9025212160232,x,2765.6,2685.0,36.0,38.95236547,x,13.4,13.1,11.5,75.0,61.1,UGC3705,.S?....,21.1,-99,S?,S?,0.008956
RX_J0714.5+7408,2649,UGC03730NED01,3,"('108.650833333', '74.1363888889')","(108.58571, 73.48064)",1.560199434152026e-10,5.772524661780728e-54,95.96821197695151,41.05068817937161,454.16531505383136,x,2816.4,2735.0,86.0,39.66729943,x,11.9,7.9,48.7,160.0,21.6,UGC3730,.RING..,58.3,165.0,S0 pec (Ring A),S0 pec (Ring A),0.009123
