targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
NGC3432,616,NGC3432,12,"('163.12971', '36.61878')","('163.12971', '36.61878')",2.0,2.0,177.44126238384416,156.16977940690063,0.0,x,871.0,616.0,0.0,11.3,x,29.0,5.8,78.0,43.0,x,405.65,.SBS9./,-99.99,38.0,SB(s)m;LINER_HII,SB(s)m;LINER_HII,0.002055
NGC3432,616,SDSSJ105231.02+363709.6,12,"('163.12971', '36.61878')","('163.12929', '36.61936')",1.9995914072052643,1.523327642661054,9.234670285617243,0.2529822128134704,0.132,x,871.0,616.0,0.0,11.3,x,0.4,0.3,41.0,172.0,22.1,-99.99,x,-99.99,-99,x,x,0.002054
NGC3432,616,SDSSJ105229.19+363649.8,12,"('163.12971', '36.61878')","('163.12167', '36.61383')",1.955945858125542,1.151007720020758e-09,10.771825341804764,0.3535533905932738,1.604,x,869.0,614.0,-2.0,11.3,x,0.5,0.5,8.0,153.0,79.5,-99.99,x,-99.99,-99,WR_HII,WR_HII,0.002048
NGC3432,616,SDSSJ105233.13+363736.7,12,"('163.12971', '36.61878')","('163.13808', '36.62689')",1.94802085012312,1.9362727661021226,76.70151309027739,25.220150673618107,2.077,x,839.0,584.0,-32.0,11.3,x,8.6,3.8,64.0,41.0,1.4,-99.99,x,-99.99,-99,WR?_HII,WR?_HII,0.001947
NGC3432,616,SDSSJ105240.79+363953.7,12,"('163.12971', '36.61878')","('163.17', '36.66494')",1.3870881712510954,0.7874878380421414,59.14089438200837,14.331050205759523,11.114,x,756.0,501.0,-115.0,11.3,x,5.9,2.3,67.0,42.0,7.0,-99.99,x,-99.99,-99,x,x,0.001671
NGC3432,616,UGC05983,12,"('163.12971', '36.61878')","('163.06979', '36.59451')",1.1089674056506686,0.6036109783799758,57.0492236372708,13.252018714143139,10.626,x,1020.0,765.0,149.0,11.3,x,5.6,4.6,34.0,96.0,32.8,-99.99,x,-99.99,-99,DWARF,DWARF,0.002552
NGC3432,616,SDSSJ105205.52+362836.3,12,"('163.12971', '36.61878')","('163.023', '36.47675')",0.02527335891004385,0.0,18.559272685333866,1.153689732987167,32.719,x,720.0,465.0,-151.0,11.3,x,1.1,0.7,49.0,31.0,0.1,-99.99,x,-99.99,-99,x,x,0.001551
NGC3432,616,MCG+06-24-038,12,"('163.12971', '36.61878')","('164.44772', '36.26092')",1.0816979229067511e-12,0.0,42.058010542046325,6.8305197459636995,220.732,x,892.0,634.0,18.0,11.3,x,3.6,1.9,58.0,-99,27.7,-99.99,x,-99.99,-99,x,x,0.002115
NGC3432,616,MCG+06-24-038NED02,12,"('163.12971', '36.61878')","('164.44583', '36.26078')",7.183399345995236e-23,0.0,30.873950736811498,3.488122704263713,220.457,x,877.0,619.0,3.0,11.3,x,2.3,1.3,55.0,60.0,48.7,-99.99,x,-99.99,-99,SW,SW,0.002065
NGC3432,616,SBS1054+365,12,"('163.12971', '36.61878')","('164.44584', '36.26077')",2.8397129563214245e-24,0.0,29.941368737561735,3.263127334322092,220.459,x,861.0,603.0,-13.0,11.3,x,2.2,1.3,55.0,60.0,48.7,-99.99,x,-99.99,-99,NE,NE,0.00201
NGC3432,616,SDSSJ105640.34+360827.9,12,"('163.12971', '36.61878')","('164.16813', '36.14109')",1.0962002161398004e-25,0.0,25.061655495164096,2.2165288177689004,189.918,x,831.0,573.0,-43.0,11.3,x,1.7,0.7,65.0,167.0,47.2,-99.99,x,-99.99,-99,x,x,0.00191
NGC3432,616,HS1053+3624,12,"('163.12971', '36.61878')","('164.1686', '36.14033')",-99.99,-99.99,-99.99,-99.99,190.058,x,1074.0,816.0,200.0,11.3,x,-99.99,-99.99,-99,-99,38.8,-99.99,x,-99.99,-99,x,x,0.002722
