targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
NGC4565,1230,NGC4565,34,"('189.08658', '25.98767')","('189.08658', '25.98767')",2.0,2.0,212.26559774190645,230.55883414000863,0.0,x,1522.0,1230.0,0.0,11.9,x,37.6,12.0,71.0,134.0,x,950.94,.SAS3$/,-99.99,136.0,SA(s)b?_sp_Sy3_Sy1.9,SA(s)b?_sp_Sy3_Sy1.9,0.004103
NGC4565,1230,NGC4562,34,"('189.08658', '25.98767')","('188.895', '25.85')",0.9175118962454452,0.009713654252683064,72.337366352903928,22.20448152963721,45.808,x,1645.0,1353.0,123.0,11.9,x,7.9,2.6,71.0,48.0,3.4,150.71,.SBS8*/,-99.99,48.0,SB(s)dm:_sp,SB(s)dm:_sp,0.004513
NGC4565,1230,NGC4494,34,"('189.08658', '25.98767')","('187.85043', '25.77525')",0.07368256485796633,0.012707855015448122,155.27250219409794,116.84142672870782,235.195,x,1634.0,1342.0,112.0,11.9,x,23.9,20.8,30.0,173.0,86.2,287.18,.E.1+..,-99.99,-99,E1-2_LINER,E1-2_LINER,0.004476
NGC4565,1230,NGC4670,34,"('189.08658', '25.98767')","('191.32112', '27.12541')",1.3315752639185616e-17,1.2032511341529286e-151,77.315805401585138,25.661313294529567,477.919,x,1359.0,1069.0,-161.0,11.9,x,8.7,4.5,59.0,80.0,19.5,86.73,.SBS0P*,-99.99,90.0,SB(s)0/a_pec:_BCDG,SB(s)0/a_pec:_BCDG,0.003566
NGC4565,1230,SDSSJ124048.38+255647.5,34,"('189.08658', '25.98767')","('190.20163', '25.94655')",1.9057376031576496e-18,0.0,32.702323169085005,3.952847075210474,208.405,x,1609.0,1317.0,87.0,11.9,x,2.5,2.0,36.0,138.0,45.7,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.004393
NGC4565,1230,PNS-EPN-NGC4494-245,34,"('189.08658', '25.98767')","('187.88787', '25.78278')",4.901107847770875e-32,0.0,27.060759693886542,2.618969262897142,228.02,x,1731.0,1439.0,209.0,11.9,x,1.9,0.1,87.0,63.0,16.2,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.0048
NGC4565,1230,SDSSJ122812.75+250522.3,34,"('189.08658', '25.98767')","('187.05314', '25.08954')",1.3804937824004413e-36,0.0,46.778038864747799,8.607438643406063,424.446,x,1621.0,1328.0,98.0,11.9,x,4.2,2.4,56.0,138.0,74.2,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.004429
NGC4565,1230,SDSSJ123819.99+273935.5,34,"('189.08658', '25.98767')","('189.58334', '27.65989')",4.739623986243768e-38,0.0,38.775149866282469,5.7243340223994625,359.415,x,1489.0,1199.0,-31.0,11.9,x,3.2,2.4,41.0,163.0,31.9,-99.99,x,-99.99,-99,"dE2,_N","dE2,_N",0.004
NGC4565,1230,PNS-EPN-NGC4494-228,34,"('189.08658', '25.98767')","('187.87567', '25.77332')",4.1513730320304365e-38,0.0,25.061655495164096,2.2165288177689004,230.641,x,1757.0,1465.0,235.0,11.9,x,1.7,0.8,63.0,8.0,70.9,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.004887
NGC4565,1230,SDSSJ123521.05+273343.5,34,"('189.08658', '25.98767')","('188.83774', '27.56212')",1.0366091494585259e-42,0.0,33.599406811092535,4.192374029115246,330.328,x,1494.0,1204.0,-26.0,11.9,x,2.6,2.1,36.0,169.0,2.9,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.004017
NGC4565,1230,SDSSJ123521.28+273348.6,34,"('189.08658', '25.98767')","('188.8387', '27.56353')",3.3211927069241516e-45,0.0,32.702323169085005,3.952847075210474,330.593,x,1426.0,1136.0,-94.0,11.9,x,2.5,2.1,34.0,88.0,84.0,-99.99,x,-99.99,-99,Extended_Src_[SDSS],Extended_Src_[SDSS],0.00379
