AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,virialRadius,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
3C351.0,NGC6310,x,"('256.1725', '60.74194')","(256.98946, 60.99017)",167.18510002384204,200.0300187226492,406.34311892973307,x,3525.7,82.30000000000018,49.65828781,x,34.5,8.3,76.1,70.0,51.9,51.9,NGC6310,.S..3*/,77.7,69.0,Sb: sp,0.011405
3C351.0,MRK0892,x,"('256.1725', '60.74194')","(256.56603, 60.7052)",206.87345442835408,101.46281332368314,179.40139049820138,x,3725.0,-117.0,52.46477936,x,12.9,6.7,58.7,170.0,89.2,89.2,0,x,x,x,Pair,0.012064
3C351.0,NGC6292,x,"('256.1725', '60.74194')","(255.76446, 61.04388)",233.39211038133038,148.4810850792956,396.0493005527619,x,3520.5,87.5,62.8,x,22.4,15.7,45.6,85.0,51.6,51.6,NGC6292,.S..4..,59.1,105.0,Sbc,0.011378
3C351.0,SDSSJ170327.95+610631.5,x,"('256.1725', '60.74194')","(255.86729, 61.10881)",769.7359435635652,80.35512867333026,332.8968287919133,x,3422.2,185.80000000000018,48.20028618,x,9.2,5.5,53.1,15.0,7.1,7.1,0,x,x,x,x,0.01105
