targetName,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
NGC5786,2975,NGC5786,3,"('224.73442', '-42.01336')","('224.73442', '-42.01336')",1.973724132,1.973724132,182.0584672,165.1390354,0,x,3124,2998,23,29.8,x,30.1,13.8,63,80,x,140.65,PSBS4..,0.49,63,(R'_2)SAB(s)bc,(R'_2)SAB(s)bc,0.01
NGC5786,2975,ESO327-G038,3,"('224.73442', '-42.01336')","('224.74004', '-42.13178')",1.41020264,0.320857795,113.6245237,59.26050962,61.629,x,3054,2928,-47,29.8,x,15.2,14,23,80,82,-99.99,x,0.49,-99,S0,S0,0.009767
NGC5786,2975,ESO327-G039,3,"('224.73442', '-42.01336')","('224.75563', '-42.58172')",0.01575059,0.000249126,146.6464823,103.1891467,295.731,x,3041,2917,-58,29.8,x,22,4.4,78,5,6.6,125.36,.S..3*/,0.49,176,Sb:_sp,Sb:_sp,0.00973
