AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
RX_J1236.0+2641,6404,2MASXJ12360465+2635451,12,"('189.017083333', '26.6933333333')","(189.01947, 26.59584)",0.07984333964154838,2.9448576355717462e-05,105.76383533587814,50.708510133901584,162.46333202166525,x,6777.3,6486.0,82.0,95.45509899,x,13.7,8.8,50.2,155.0,23.7,0,x,x,x,x,x,0.021635
RX_J1236.0+2641,6404,NGC4555,12,"('189.017083333', '26.6933333333')","(188.92157, 26.52312)",0.03211077889360836,0.13675852836359403,267.24520355490387,380.39863958747276,326.4921115782582,x,6974.4,6683.0,279.0,98.23124879,x,52.5,39.9,40.5,120.0,86.6,NGC4555,.E.....,31.7,125.0,E,E,0.022292
RX_J1236.0+2641,6404,2MASXJ12354052+2638348,12,"('189.017083333', '26.6933333333')","(188.91878, 26.64295)",0.006767733137112452,0.001145449099004545,137.31269689528685,89.44271909999159,157.11291462312528,x,6311.3,6020.0,-384.0,88.89114458,x,20.0,17.6,28.4,155.0,85.2,0,x,x,x,x,x,0.020081
RX_J1236.0+2641,6404,2MASXJ12353589+2633598,12,"('189.017083333', '26.6933333333')","(188.89959, 26.56669)",0.0004685867772250857,8.784035407153246e-06,146.18622091989516,102.48638446154688,286.6056917190292,x,7086.4,6795.0,391.0,99.80801083,x,21.9,19.3,28.4,65.0,25.3,0,x,x,x,x,x,0.022666
RX_J1236.0+2641,6404,IC3536,12,"('189.017083333', '26.6933333333')","(188.80204, 26.53342)",0.000332128818156067,8.012609872090137e-08,145.2637383013641,101.08567158603636,406.23914499617536,x,6608.4,6317.0,-87.0,93.07641968,x,21.7,5.4,75.5,160.0,70.2,0,x,x,x,Spiral,Spiral,0.021072
RX_J1236.0+2641,6404,2MASXJ12354394+2634367,12,"('189.017083333', '26.6933333333')","(188.9333, 26.5768)",0.0001883511443760178,5.598283329730995e-12,105.76383533587814,50.708510133901584,240.55582813333766,x,7064.4,6773.0,369.0,99.49789544,x,13.7,11.8,30.7,90.0,57.3,0,x,x,x,x,x,0.022593
RX_J1236.0+2641,6404,2MASXJ12354133+2628567,12,"('189.017083333', '26.6933333333')","(188.92225, 26.48243)",1.6470003063303083e-05,3.8192169395950994e-10,138.25869232048996,90.7877084191467,393.24500207244864,x,7037.5,6746.0,342.0,99.11927424,x,20.2,15.0,42.3,100.0,78.1,0,x,x,x,x,x,0.022501
RX_J1236.0+2641,6404,SDSSJ123612.42+262800.6,12,"('189.017083333', '26.6933333333')","(189.05175, 26.46685)",3.9269441110933395e-10,8.052183307352274e-68,84.52560428369547,31.149622790653503,386.1882672841204,x,6872.5,6581.0,177.0,96.79527886,x,9.9,8.8,27.1,19.0,26.8,0,x,x,x,x,x,0.021952
RX_J1236.0+2641,6404,2MASXJ12352270+2634358,12,"('189.017083333', '26.6933333333')","(188.84469, 26.57674)",1.582189431346379e-10,1.0376536550800579e-100,71.70431245139727,21.784214468279547,329.4890503736384,x,6936.4,6645.0,241.0,97.69528887,x,7.8,7.8,0.0,90.0,37.1,0,x,x,x,x,x,0.022165
RX_J1236.0+2641,6404,2MASXJ12353194+2627038,12,"('189.017083333', '26.6933333333')","(188.88297, 26.45109)",7.582620822798903e-16,1.7179423828755853e-147,74.22181292925816,23.481226543773214,430.9533639863847,x,6485.5,6194.0,-210.0,91.34525998,x,8.2,6.6,36.9,10.0,16.3,0,x,x,x,x,x,0.020662
RX_J1236.0+2641,6404,SDSSJ123513.30+262945.6,12,"('189.017083333', '26.6933333333')","(188.80542, 26.496)",1.050358116402649e-16,2.1738959899301857e-162,72.9679409100885,22.627416997969522,435.9169178060678,x,6485.5,6194.0,-210.0,91.34466492,x,8.0,4.5,55.5,x,x,0,x,x,x,x,x,0.020661
RX_J1236.0+2641,6404,2MASXJ12355579+2625190,12,"('189.017083333', '26.6933333333')","(188.98219, 26.42209)",3.9016812283335736e-20,1.7041427992518e-250,66.54533988759152,18.520259177452136,444.0836799582761,x,6616.5,6325.0,-79.0,93.19058964,x,7.0,4.9,45.6,5.0,1.6,0,x,x,x,x,x,0.021099
