AGNname,center,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,likelihood,likelihood_1.5,virialRadius,d^1.5,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),radialVelocity (km/s),vel_diff,distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,final_morphology,galaxyRedshift
SBS1537+577,3279,SDSSJ153802.75+573018.3,4,"('234.541666667', '57.6036111111')","(234.5115, 57.50508)",0.0743894188041851,0.00012227289610010526,86.86757243034273,33.0564214639153,90.50673832769371,x,3687.3,3525.0,246.0,51.93368351,x,10.3,1.9,79.6,24.0,14.7,0,x,x,x,Sd(f),Sd(f),0.011759
SBS1537+577,3279,NGC5987,4,"('234.541666667', '57.6036111111')","(234.98904, 58.07953)",0.022419712157078754,0.1738950380699495,322.0594317999893,570.6668660435788,454.1825595320347,x,3170.0,3010.0,-269.0,48.9,x,68.8,29.6,64.5,60.0,33.3,NGC5987,.S..3..,71.6,165.0,Sb,Sb,0.01004
SBS1537+577,3279,2MASXJ15351422+5730529,4,"('234.541666667', '57.6036111111')","(233.80909, 57.51479)",6.618184365451422e-09,1.2561434193136158e-74,76.08500241592442,24.781545553092528,322.4354553498576,x,3255.7,3092.0,-187.0,45.85473395,x,8.5,4.2,60.1,50.0,27.2,0,x,x,x,HII,HII,0.010315
SBS1537+577,3279,SDSSJ153742.05+570506.4,4,"('234.541666667', '57.6036111111')","(234.42522, 57.08514)",4.932392794018638e-22,5.252141006300142e-265,67.19984334193845,18.918535884153403,466.34245209514387,x,3632.4,3469.0,190.0,51.16078188,x,7.1,5.5,38.7,152.0,34.9,0,x,x,x,x,x,0.011572
