AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
PG1216+069,SDSSJ121903.72+063342.9,x,"('184.83708', '6.64389')","(184.76552, 6.56194)",110.16386573667863,x,4131.0,58.18263304,x,7.7,3.7,61.3,156.0,x,x,0,x,x,x,x,0.012787
PG1216+069,VCC0357,x,"('184.83708', '6.64389')","(184.89633, 6.45303)",162.31453400645123,x,3305.9,46.56233358,x,6.1,3.8,51.7,75.0,x,x,0,x,x,x,x,0.010034
