AGNname,galaxyName,environment,degreesJ2000RA_DecAGN,degreesJ2000RA_DecGalaxy,impactParameter (kpc),redshiftDistances,vcorrGalaxy (km/s),distGalaxy (Mpc),AGN S/N,majorAxis (kpc),minorAxis (kpc),inclination (deg),positionAngle (deg),azimuth (deg),corrected_az (deg),RC3flag,RC3type,RC3inc (deg),RC3pa (deg),morphology,galaxyRedshift
PG1307+085,CGCG072-007,x,"('197.44583', '8.32972')","(197.31227, 8.53172)",439.8537277816555,x,7413.2,104.411924,x,32.8,21.0,50.2,10.0,x,x,0,x,x,x,x,0.023746
PG1307+085,SDSSJ130918.61+083008.6,x,"('197.44583', '8.32972')","(197.32755, 8.50239)",385.8422339738981,x,7525.2,105.9890184,x,16.0,4.5,73.7,179.0,x,x,0,x,x,x,x,0.02412
